archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.005194805241460987,0.34290843806114335,0.003085617892295625,0.0915299001880493
1,0.537071608473363,26.4959871589085,0.027523673879488023,0.7888129496555273
2,0.5229084210263355,7.612942612942612,0.10430894096601435,0.7259403877278681
3,0.4766432190552736,4.635897435897443,0.7656145939460165,0.6188030433196288
4,0.525028840667192,6.080515297906609,0.027510114596036993,0.24487207851885515
