config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,5,1291,-0.764082373955398,0.7896165165733845,-0.9676626031978228
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,6,1158,-0.2742080459347662,0.3269989908583714,-0.838559303241184
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,7,1184,-0.21402378572760072,0.3563706947780345,-0.6005650544888531
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,8,1159,-0.3678358696137528,0.5210335640671021,-0.7059734630960943
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,9,1263,-0.5615710988174912,0.5861030847196471,-0.9581439058388673
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,10,1207,-0.5036836389079276,0.50921002364875,-0.9891471406999747
A1::A1::cl0::sl1.5::sl_plus_tp_2r::exp2,11,1199,-0.4255974251066129,0.4328653304009594,-0.9832097773050701
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,2,1498,-0.6660672777003027,0.7594082946631319,-0.8770871774527633
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,3,1440,-0.9018960859940985,0.9131563367968424,-0.987668868572667
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,4,1309,-0.5936948746216099,0.615607760560901,-0.9644044676770714
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,5,1627,-0.8465594014850083,0.8658004264730685,-0.9777766048621152
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,6,1483,-0.24631901075316376,0.4337292338019522,-0.5679096347599134
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,7,1600,-0.231023357139724,0.4282218907847966,-0.5394945053283721
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,8,1401,-0.4454204339072585,0.5766932562623599,-0.772369763423451
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,9,1575,-0.6124308346908071,0.6418836664899725,-0.9541150003703582
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,10,1526,-0.6205148668583982,0.6433093561788995,-0.9645668307143938
A1::A1::cl0::sl1.5::sl_plus_tp_2r::expinf,11,1480,-0.3952055224572947,0.4440466449703973,-0.8900090270553476
A1::A1::cl0::sl2.0::sl_only::exp2,2,132,-0.4482829805016312,0.632735058768718,-0.7084844980361533
A1::A1::cl0::sl2.0::sl_only::exp2,3,106,-0.2007193223892615,0.4718700480362535,-0.4253699153497455
A1::A1::cl0::sl2.0::sl_only::exp2,4,124,0.06349435759766764,0.39747339833807704,0.1597449234669575
A1::A1::cl0::sl2.0::sl_only::exp2,5,46,-0.4528107085809282,0.5627205768994532,-0.8046812701889811
A1::A1::cl0::sl2.0::sl_only::exp2,6,83,-0.4258098088039973,0.6251873190590711,-0.681091563797001
A1::A1::cl0::sl2.0::sl_only::exp2,7,96,-0.1402281868760068,0.3251190272079897,-0.4313133810722744
A1::A1::cl0::sl2.0::sl_only::exp2,8,30,0.43948087608974173,0.2104728034718707,2.088064913092097
A1::A1::cl0::sl2.0::sl_only::exp2,9,106,-0.535447163197677,0.5614821574742862,-0.9536316623243697
A1::A1::cl0::sl2.0::sl_only::exp2,10,163,-0.622608262918385,0.647453471902627,-0.9616262634112824
A1::A1::cl0::sl2.0::sl_only::exp2,11,99,-0.20317108560516406,0.5231639169671483,-0.3883507233889031
A1::A1::cl0::sl2.0::sl_only::expinf,2,433,-0.8704215132665104,0.8994269587976657,-0.9677511939714047
A1::A1::cl0::sl2.0::sl_only::expinf,3,259,-0.08564817706283934,0.6465524596707729,-0.13246902982389352
A1::A1::cl0::sl2.0::sl_only::expinf,4,328,0.2428249814907708,0.4078006649839967,0.5954501852033517
A1::A1::cl0::sl2.0::sl_only::expinf,5,370,-0.7476737377518297,0.7661062018866159,-0.9759400666782302
A1::A1::cl0::sl2.0::sl_only::expinf,6,291,-0.8094670315504289,0.8931702850295351,-0.9062852236778809
A1::A1::cl0::sl2.0::sl_only::expinf,7,496,-0.4613378828243607,0.5963362609454829,-0.7736203766863278
A1::A1::cl0::sl2.0::sl_only::expinf,8,224,0.3407676863332887,0.3598943091602025,0.9468548895047968
A1::A1::cl0::sl2.0::sl_only::expinf,9,356,-0.9258445695784829,0.9402059490835006,-0.9847252833073254
A1::A1::cl0::sl2.0::sl_only::expinf,10,440,-0.9396129925572722,0.9419488636556502,-0.9975201720724917
A1::A1::cl0::sl2.0::sl_only::expinf,11,259,-0.3527671332377902,0.6556015675680883,-0.5380815890150432
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,2,1369,-0.41051338421840755,0.5237639261970027,-0.7837755975275045
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,3,1221,-0.689801752369464,0.7103152538570933,-0.9711205674153292
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,4,1220,-0.369172888811818,0.40166830323145986,-0.9190988829384515
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,5,1471,-0.4982613353543154,0.5412801838103886,-0.9205238807132412
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,6,1455,-0.14370929298787716,0.24569990549450788,-0.5848976323317694
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,7,1421,-0.017685269177940333,0.22825152472472232,-0.07748149415110922
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,8,1419,0.014844850768897855,0.2644693336538324,0.0561307073444231
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,9,1451,-0.31262840571972883,0.35261544290685737,-0.886598735275213
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,10,1399,-0.25028643512279747,0.3187970339865895,-0.7850964985242805
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::exp2,11,1445,-0.3267802413347476,0.3637906813396536,-0.8982644638707742
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,2,1854,-0.5130922198332313,0.646806718495313,-0.7932697746659991
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,3,1595,-0.7729215235700294,0.7983837820628095,-0.9681077458424914
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,4,1641,-0.4244862368608142,0.46647979249960997,-0.9099777604217854
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,5,1965,-0.652652752573748,0.6910969478845127,-0.9443722108331623
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,6,1987,-0.15755567533093429,0.3071172924629603,-0.5130146663751803
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,7,2058,0.09710108977603826,0.2661881451786871,0.36478367476078294
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,8,1820,0.0305932105496709,0.28506573132853824,0.10731984657395464
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,9,1984,-0.45831333601623836,0.48656562856123653,-0.9419352891231969
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,10,1901,-0.42120155481260424,0.48238942973527027,-0.8731566838928349
A1::A1::cl0::sl2.0::sl_partial_close_1r_runner_trail::expinf,11,1908,-0.25376008315251086,0.3443985121249896,-0.7368210785429173
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,2,761,-0.4303465471895219,0.5363429719616652,-0.8023719330478719
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,3,758,-0.6109633150056462,0.6421937625596046,-0.95136912038902
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,4,720,-0.26873236028365466,0.41383306863760133,-0.6493738191787347
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,5,876,-0.4571568813600968,0.51834619661651,-0.8819528036362092
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,6,784,-0.2529383779887705,0.30045412935871535,-0.8418535585736108
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,7,733,-0.024869802275426345,0.18959152513067487,-0.1311757066054771
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,8,808,-0.18056007563077292,0.40840596066350543,-0.4421093054994374
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,9,848,-0.3388870072401098,0.35601934923208467,-0.9518780593556826
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,10,812,-0.35792111505486524,0.4153184456434314,-0.8617992261344342
A1::A1::cl0::sl2.0::sl_plus_tp_2r::exp2,11,799,-0.32130729173078365,0.3420472719742567,-0.9393651639910345
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,2,1045,-0.474660607290154,0.6510559562767001,-0.7290626907165907
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,3,995,-0.6916731244200063,0.724425018840249,-0.9547891174815082
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,4,932,-0.25756414524666105,0.4476866174188401,-0.5753224135482543
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,5,1163,-0.5174049877824054,0.5855101257230745,-0.8836823908782743
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,6,1059,-0.16103616036833612,0.3555670979474245,-0.45289949856988043
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,7,1102,0.13446902545082895,0.25793450883185903,0.5213301084054863
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,8,1008,-0.1586026759619703,0.3812174152944371,-0.4160425772769902
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,9,1133,-0.40505960591727275,0.4225775062488336,-0.9585451187710746
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,10,1071,-0.46851024544024067,0.5429731691318077,-0.8628607674839067
A1::A1::cl0::sl2.0::sl_plus_tp_2r::expinf,11,1030,-0.23227767189244874,0.3401880227070051,-0.6827920337821632
A1::A1::cl1::sl1.5::sl_only::exp2,2,180,-0.5488596814422977,0.6781847059530987,-0.8093070761171888
A1::A1::cl1::sl1.5::sl_only::exp2,3,209,-0.38747855278080745,0.5399500853459179,-0.7176192083247289
A1::A1::cl1::sl1.5::sl_only::exp2,4,161,0.002480246482676751,0.5014031597331603,0.004946611194067272
A1::A1::cl1::sl1.5::sl_only::exp2,5,64,-0.5649053822511658,0.6606636749495263,-0.8550574273579121
A1::A1::cl1::sl1.5::sl_only::exp2,6,182,-0.6667091045954187,0.7117628132787073,-0.9367012327101629
A1::A1::cl1::sl1.5::sl_only::exp2,7,159,-0.21543857139949574,0.3879753132445707,-0.555289380651104
A1::A1::cl1::sl1.5::sl_only::exp2,8,77,0.33532312712496926,0.26663540115980583,1.2576091759248278
A1::A1::cl1::sl1.5::sl_only::exp2,9,168,-0.6815064217626203,0.7036131949645034,-0.9685810707358916
A1::A1::cl1::sl1.5::sl_only::exp2,10,191,-0.6664011698185648,0.7094800354472824,-0.939281074200264
