eet_trade_id,eet_pair,eet_signal_bar_time,eet_final_r,match_kind,utc_trade_id,utc_signal_bar_time,utc_final_r,bar_offset_h4,r_delta
627.0,NZDCHF,2013-04-15 21:00:00+00:00,-0.9999999999999961,near_1bar,634.0,2013-04-16 00:00:00+00:00,0.5330469608429201,1.0,1.5330469608429163
628.0,AUDUSD,2013-04-16 01:00:00+00:00,-1.0000000000000104,none,,,,,
629.0,GBPCHF,2013-04-18 17:00:00+00:00,3.465738911034961,none,,,,,
630.0,GBPUSD,2013-04-22 01:00:00+00:00,-0.9999999999999905,near_1bar,637.0,2013-04-22 00:00:00+00:00,1.3596142220669911,0.0,2.3596142220669813
631.0,EURUSD,2013-04-23 13:00:00+00:00,-1.0000000000000044,near_1bar,640.0,2013-04-23 12:00:00+00:00,0.6836661054841733,0.0,1.6836661054841777
632.0,EURGBP,2013-04-24 09:00:00+00:00,-0.9999999999999993,none,,,,,
633.0,EURCAD,2013-04-30 09:00:00+00:00,-0.9999999999999956,none,,,,,
634.0,NZDJPY,2013-05-02 09:00:00+00:00,-1.0000000000000069,none,,,,,
635.0,AUDCHF,2013-05-02 13:00:00+00:00,-0.9999999999999944,near_1bar,644.0,2013-05-02 12:00:00+00:00,-1.0,0.0,-5.551115123125783e-15
636.0,AUDJPY,2013-05-02 13:00:00+00:00,-1.0000000000000022,near_1bar,645.0,2013-05-02 12:00:00+00:00,-1.0,0.0,2.220446049250313e-15
637.0,NZDCAD,2013-05-02 21:00:00+00:00,-1.0000000000000009,near_1bar,647.0,2013-05-03 00:00:00+00:00,-1.0,1.0,8.881784197001252e-16
638.0,EURCAD,2013-05-05 21:00:00+00:00,-1.0000000000000102,none,,,,,
639.0,NZDCHF,2013-05-08 05:00:00+00:00,-0.9999999999999949,none,,,,,
640.0,GBPCAD,2013-05-09 09:00:00+00:00,-1.0000000000000058,none,,,,,
641.0,EURUSD,2013-05-10 01:00:00+00:00,-1.000000000000005,none,,,,,
642.0,AUDCHF,2013-05-14 09:00:00+00:00,-0.9999999999999952,none,,,,,
643.0,AUDJPY,2013-05-16 09:00:00+00:00,-1.0000000000000033,none,,,,,
644.0,NZDJPY,2013-05-17 05:00:00+00:00,-1.0000000000000013,none,,,,,
645.0,AUDJPY,2013-05-21 21:00:00+00:00,-1.0000000000000009,none,,,,,
646.0,GBPJPY,2013-05-22 21:00:00+00:00,-0.9999999999999913,near_1bar,655.0,2013-05-22 20:00:00+00:00,-1.0,0.0,-8.659739592076221e-15
647.0,CHFJPY,2013-05-23 05:00:00+00:00,-0.9999999999999932,none,,,,,
648.0,CADJPY,2013-05-23 13:00:00+00:00,-1.000000000000002,none,,,,,
649.0,EURJPY,2013-05-23 13:00:00+00:00,-1.0000000000000073,near_1bar,658.0,2013-05-23 16:00:00+00:00,-1.0,1.0,7.327471962526033e-15
650.0,GBPCHF,2013-05-23 13:00:00+00:00,-1.0000000000000062,near_1bar,657.0,2013-05-23 12:00:00+00:00,-1.0,0.0,6.217248937900877e-15
651.0,NZDJPY,2013-05-23 13:00:00+00:00,-0.9999999999999974,none,,,,,
652.0,AUDNZD,2013-05-23 17:00:00+00:00,-0.9999999999999863,near_1bar,659.0,2013-05-23 20:00:00+00:00,-1.0,1.0,-1.3655743202889425e-14
653.0,USDCHF,2013-05-30 05:00:00+00:00,-0.9999999999999994,near_1bar,662.0,2013-05-30 08:00:00+00:00,-1.0,1.0,-5.551115123125783e-16
654.0,USDJPY,2013-05-30 09:00:00+00:00,-0.9999999999999954,none,,,,,
655.0,AUDNZD,2013-05-30 17:00:00+00:00,-1.0000000000000018,near_1bar,663.0,2013-05-30 16:00:00+00:00,0.46050927497241834,0.0,1.46050927497242
656.0,EURCHF,2013-05-31 13:00:00+00:00,-1.000000000000008,near_1bar,664.0,2013-05-31 12:00:00+00:00,-1.0,0.0,7.993605777301127e-15
657.0,CHFJPY,2013-06-03 13:00:00+00:00,-1.0,near_1bar,665.0,2013-06-03 16:00:00+00:00,0.37432918061419873,1.0,1.3743291806141986
658.0,GBPJPY,2013-06-03 17:00:00+00:00,-1.0000000000000062,near_1bar,666.0,2013-06-03 16:00:00+00:00,-1.0,0.0,6.217248937900877e-15
659.0,CHFJPY,2013-06-06 21:00:00+00:00,-0.9999999999999936,none,,,,,
660.0,GBPJPY,2013-06-09 21:00:00+00:00,-0.9999999999999976,near_1bar,668.0,2013-06-09 20:00:00+00:00,-1.0,0.0,-2.4424906541753444e-15
661.0,EURGBP,2013-06-12 13:00:00+00:00,-0.9999999999999887,near_1bar,669.0,2013-06-12 12:00:00+00:00,0.5981371482624214,0.0,1.59813714826241
662.0,USDCAD,2013-06-12 13:00:00+00:00,2.282000137888305,none,,,,,
663.0,AUDNZD,2013-06-13 01:00:00+00:00,-1.0000000000000087,none,,,,,
664.0,AUDNZD,2013-06-21 13:00:00+00:00,-1.0000000000000073,none,,,,,
665.0,EURGBP,2013-06-26 05:00:00+00:00,0.8961475827337951,none,,,,,
666.0,EURUSD,2013-07-03 13:00:00+00:00,-1.0000000000000075,none,,,,,
667.0,AUDCAD,2013-07-04 09:00:00+00:00,-0.9999999999999948,near_1bar,675.0,2013-07-04 08:00:00+00:00,-1.0,0.0,-5.218048215738236e-15
668.0,GBPCHF,2013-07-04 13:00:00+00:00,-0.9999999999999984,none,,,,,
669.0,EURNZD,2013-07-05 13:00:00+00:00,-0.9999999999999981,near_1bar,676.0,2013-07-05 12:00:00+00:00,0.708466522780429,0.0,1.708466522780427
670.0,GBPAUD,2013-07-05 13:00:00+00:00,-0.9999999999999953,near_1bar,677.0,2013-07-05 12:00:00+00:00,0.4383944230520396,0.0,1.438394423052035
671.0,EURCAD,2013-07-08 13:00:00+00:00,-0.9999999999999888,none,,,,,
672.0,EURAUD,2013-07-09 21:00:00+00:00,5.851290125483738,near_1bar,679.0,2013-07-09 20:00:00+00:00,1.1989687746974527,0.0,-4.652321350786285
673.0,EURJPY,2013-07-10 17:00:00+00:00,1.7786315863600417,none,,,,,
674.0,GBPAUD,2013-07-10 17:00:00+00:00,4.995489980529559,near_1bar,681.0,2013-07-10 16:00:00+00:00,0.6580785657284693,0.0,-4.33741141480109
675.0,USDCAD,2013-07-10 17:00:00+00:00,-1.0000000000000047,none,,,,,
676.0,GBPJPY,2013-07-10 21:00:00+00:00,-0.9999999999999957,none,,,,,
677.0,EURNZD,2013-07-11 09:00:00+00:00,-0.9999999999999943,near_1bar,683.0,2013-07-11 12:00:00+00:00,0.5290444370051357,1.0,1.5290444370051302
678.0,AUDJPY,2013-07-11 17:00:00+00:00,-0.9999999999999971,near_1bar,684.0,2013-07-11 16:00:00+00:00,-1.0,0.0,-2.886579864025407e-15
679.0,AUDCHF,2013-07-12 17:00:00+00:00,-0.9999999999999949,none,,,,,
680.0,AUDUSD,2013-07-12 17:00:00+00:00,-1.0000000000000009,none,,,,,
681.0,CADCHF,2013-07-17 01:00:00+00:00,-1.0000000000000044,near_1bar,686.0,2013-07-17 00:00:00+00:00,-1.0,0.0,4.440892098500626e-15
682.0,USDCHF,2013-07-17 01:00:00+00:00,-0.9999999999999956,near_1bar,687.0,2013-07-17 00:00:00+00:00,-1.0,0.0,-4.440892098500626e-15
683.0,EURCHF,2013-07-18 05:00:00+00:00,-1.0000000000000253,none,,,,,
684.0,EURNZD,2013-07-25 21:00:00+00:00,-0.9999999999999931,none,,,,,
685.0,CADCHF,2013-07-26 17:00:00+00:00,-1.00000000000001,near_1bar,690.0,2013-07-26 16:00:00+00:00,-1.0,0.0,9.992007221626409e-15
686.0,CADJPY,2013-07-29 05:00:00+00:00,-0.999999999999998,none,,,,,
687.0,GBPNZD,2013-07-29 13:00:00+00:00,-0.9999999999999943,near_1bar,692.0,2013-07-29 12:00:00+00:00,1.2542812889620794,0.0,2.2542812889620736
688.0,GBPCAD,2013-07-30 01:00:00+00:00,-1.0000000000000067,near_1bar,693.0,2013-07-30 04:00:00+00:00,1.588000373524691,1.0,2.5880003735246975
689.0,NZDCHF,2013-07-30 21:00:00+00:00,-0.9999999999999989,near_1bar,694.0,2013-07-30 20:00:00+00:00,0.5825841829991176,0.0,1.5825841829991165
690.0,CADCHF,2013-08-01 05:00:00+00:00,-1.0000000000000056,near_1bar,695.0,2013-08-01 04:00:00+00:00,-1.0,0.0,5.551115123125783e-15
691.0,NZDCAD,2013-08-01 21:00:00+00:00,-1.000000000000004,near_1bar,696.0,2013-08-01 20:00:00+00:00,0.9219935880677349,0.0,1.921993588067739
692.0,GBPCAD,2013-08-02 09:00:00+00:00,9.291555437253756,near_1bar,698.0,2013-08-02 12:00:00+00:00,0.9782348591311829,1.0,-8.313320578122573
693.0,CHFJPY,2013-08-07 09:00:00+00:00,-0.9999999999999986,none,,,,,
694.0,EURJPY,2013-08-07 09:00:00+00:00,-1.0000000000000122,none,,,,,
695.0,CHFJPY,2013-08-13 01:00:00+00:00,2.680784962430992,none,,,,,
696.0,EURJPY,2013-08-13 01:00:00+00:00,2.211384975526771,none,,,,,
697.0,AUDNZD,2013-08-16 01:00:00+00:00,-1.000000000000005,near_1bar,703.0,2013-08-16 00:00:00+00:00,0.872934727959605,0.0,1.8729347279596102
698.0,AUDCAD,2013-08-20 09:00:00+00:00,-1.0000000000000009,near_1bar,705.0,2013-08-20 08:00:00+00:00,1.2984618300083808,0.0,2.2984618300083817
699.0,AUDUSD,2013-08-20 09:00:00+00:00,-1.0000000000000069,near_1bar,706.0,2013-08-20 08:00:00+00:00,1.6352814905855015,0.0,2.635281490585508
700.0,NZDCAD,2013-08-22 13:00:00+00:00,-1.000000000000001,near_1bar,707.0,2013-08-22 12:00:00+00:00,1.3614387208321133,0.0,2.3614387208321146
701.0,AUDCHF,2013-08-27 09:00:00+00:00,-1.0000000000000073,none,,,,,
702.0,EURCHF,2013-08-27 09:00:00+00:00,-0.9999999999999722,none,,,,,
703.0,USDJPY,2013-08-28 05:00:00+00:00,-0.9999999999999989,none,,,,,
704.0,GBPUSD,2013-08-28 13:00:00+00:00,7.2498701552337845,near_1bar,710.0,2013-08-28 12:00:00+00:00,2.1003281029053875,0.0,-5.149542052328397
705.0,CADJPY,2013-08-28 17:00:00+00:00,3.0445363671641985,near_1bar,711.0,2013-08-28 16:00:00+00:00,1.4710445509079126,0.0,-1.5734918162562859
706.0,NZDCAD,2013-08-29 01:00:00+00:00,-1.000000000000002,none,,,,,
707.0,AUDJPY,2013-08-29 05:00:00+00:00,7.861527134245812,near_1bar,712.0,2013-08-29 04:00:00+00:00,1.7113089053898232,0.0,-6.150218228855989
708.0,GBPJPY,2013-08-29 05:00:00+00:00,5.717592815026477,near_1bar,713.0,2013-08-29 04:00:00+00:00,1.7661741238828115,0.0,-3.9514186911436657
709.0,EURCHF,2013-08-30 17:00:00+00:00,-1.000000000000006,none,,,,,
710.0,GBPNZD,2013-09-05 09:00:00+00:00,-1.0000000000000036,none,,,,,
711.0,USDJPY,2013-09-15 21:00:00+00:00,-0.9999999999999996,near_1bar,719.0,2013-09-15 20:00:00+00:00,-1.0,0.0,-4.440892098500626e-16
712.0,USDJPY,2013-09-19 05:00:00+00:00,-1.0000000000000078,near_1bar,720.0,2013-09-19 08:00:00+00:00,-1.0,1.0,7.771561172376096e-15
713.0,AUDCHF,2013-09-23 05:00:00+00:00,-1.000000000000008,none,,,,,
714.0,CADJPY,2013-09-24 13:00:00+00:00,-1.0000000000000102,none,,,,,
715.0,GBPCHF,2013-09-27 13:00:00+00:00,-0.999999999999997,none,,,,,
716.0,CHFJPY,2013-09-29 21:00:00+00:00,-0.9999999999999999,none,,,,,
717.0,EURJPY,2013-09-29 21:00:00+00:00,4.868667713506594,near_1bar,723.0,2013-09-29 20:00:00+00:00,0.9808088895386,0.0,-3.887858823967994
718.0,NZDJPY,2013-09-30 01:00:00+00:00,-0.9999999999999937,none,,,,,
719.0,AUDJPY,2013-09-30 13:00:00+00:00,-1.0000000000000009,near_1bar,724.0,2013-09-30 12:00:00+00:00,1.244132330546849,0.0,2.24413233054685
720.0,CADJPY,2013-09-30 13:00:00+00:00,-1.0000000000000033,none,,,,,
721.0,GBPJPY,2013-09-30 13:00:00+00:00,-1.000000000000009,near_1bar,725.0,2013-09-30 12:00:00+00:00,0.23524701708345536,0.0,1.2352470170834644
722.0,NZDUSD,2013-10-02 09:00:00+00:00,-1.0000000000000007,near_1bar,726.0,2013-10-02 08:00:00+00:00,1.2388666394130419,0.0,2.2388666394130423
723.0,NZDCHF,2013-10-02 17:00:00+00:00,-0.9999999999999946,near_1bar,727.0,2013-10-02 16:00:00+00:00,0.803465230031934,0.0,1.8034652300319287
724.0,GBPCHF,2013-10-07 13:00:00+00:00,-0.9999999999999863,none,,,,,
725.0,EURNZD,2013-10-09 13:00:00+00:00,-0.9999999999999956,near_1bar,729.0,2013-10-09 12:00:00+00:00,0.9329949557705914,0.0,1.932994955770587
726.0,CHFJPY,2013-10-11 01:00:00+00:00,-0.9999999999999994,none,,,,,
727.0,EURCAD,2013-10-16 17:00:00+00:00,-0.999999999999997,none,,,,,
728.0,EURUSD,2013-10-16 17:00:00+00:00,-1.0000000000000016,none,,,,,
729.0,GBPCAD,2013-10-17 01:00:00+00:00,8.456319298801855,near_1bar,734.0,2013-10-17 00:00:00+00:00,1.3187074234134983,0.0,-7.137611875388357
730.0,USDCHF,2013-10-17 21:00:00+00:00,-1.0,near_1bar,735.0,2013-10-17 20:00:00+00:00,0.9996851776450986,0.0,1.9996851776450986
731.0,USDCAD,2013-10-22 17:00:00+00:00,10.766828355833685,none,,,,,
732.0,EURAUD,2013-10-23 09:00:00+00:00,-1.000000000000007,none,,,,,
733.0,EURCHF,2013-10-24 13:00:00+00:00,-1.0000000000000322,none,,,,,
734.0,USDJPY,2013-10-28 02:00:00+00:00,13.924393607318615,near_1bar,738.0,2013-10-28 04:00:00+00:00,0.6660449514802955,0.0,-13.25834865583832
735.0,NZDCAD,2013-10-29 02:00:00+00:00,-1.0000000000000018,none,,,,,
736.0,AUDCHF,2013-10-29 06:00:00+00:00,-0.9999999999999991,none,,,,,
737.0,GBPJPY,2013-10-29 10:00:00+00:00,14.997804635731645,none,,,,,
738.0,AUDCAD,2013-10-29 14:00:00+00:00,-1.000000000000001,near_1bar,740.0,2013-10-29 12:00:00+00:00,-1.0,0.0,1.1102230246251565e-15
739.0,NZDUSD,2013-10-29 18:00:00+00:00,-1.0000000000000024,none,,,,,
740.0,GBPCAD,2013-11-04 06:00:00+00:00,13.576998026252477,near_1bar,746.0,2013-11-04 08:00:00+00:00,0.920371188241458,0.0,-12.65662683801102
741.0,NZDCAD,2013-11-05 06:00:00+00:00,-1.0000000000000027,none,,,,,
742.0,AUDCAD,2013-11-05 18:00:00+00:00,-0.9999999999999919,none,,,,,
743.0,CHFJPY,2013-11-08 18:00:00+00:00,10.554995031818718,none,,,,,
744.0,EURJPY,2013-11-12 10:00:00+00:00,10.41652215308935,none,,,,,
745.0,NZDCHF,2013-11-21 22:00:00+00:00,-0.9999999999999921,none,,,,,
746.0,NZDCAD,2013-11-22 14:00:00+00:00,6.608468496791549,near_1bar,752.0,2013-11-22 16:00:00+00:00,0.8925550655341734,0.0,-5.715913431257375
747.0,EURGBP,2013-11-28 06:00:00+00:00,-0.9999999999999896,none,,,,,
748.0,EURCHF,2013-12-03 22:00:00+00:00,-1.0000000000000469,none,,,,,
749.0,CADJPY,2013-12-04 18:00:00+00:00,-1.000000000000006,none,,,,,
750.0,EURGBP,2013-12-05 10:00:00+00:00,-1.000000000000004,none,,,,,
751.0,GBPUSD,2013-12-13 18:00:00+00:00,-0.9999999999999931,near_1bar,756.0,2013-12-13 20:00:00+00:00,0.6733672737963854,0.0,1.6733672737963785
752.0,GBPNZD,2013-12-17 14:00:00+00:00,-0.9999999999999981,near_1bar,758.0,2013-12-17 12:00:00+00:00,1.0974817710869114,0.0,2.0974817710869096
753.0,GBPCAD,2013-12-18 06:00:00+00:00,10.894231801476227,near_1bar,760.0,2013-12-18 08:00:00+00:00,0.7400200688772608,0.0,-10.154211732598966
754.0,GBPCHF,2013-12-19 18:00:00+00:00,-1.0000000000000004,none,,,,,
755.0,EURCAD,2013-12-20 06:00:00+00:00,-1.0000000000000016,none,,,,,
756.0,NZDCAD,2013-12-23 14:00:00+00:00,6.032231705787901,none,,,,,
757.0,NZDUSD,2013-12-27 02:00:00+00:00,-1.0000000000000113,none,,,,,
758.0,AUDCAD,2014-01-02 14:00:00+00:00,7.549784351803577,near_1bar,767.0,2014-01-02 12:00:00+00:00,1.7091515429901694,0.0,-5.840632808813408
759.0,EURUSD,2014-01-02 14:00:00+00:00,-1.0000000000000016,none,,,,,
760.0,EURNZD,2014-01-07 02:00:00+00:00,-1.0000000000000075,none,,,,,
761.0,EURUSD,2014-01-08 02:00:00+00:00,-1.0000000000000095,none,,,,,
762.0,AUDJPY,2014-01-09 14:00:00+00:00,-0.9999999999999902,near_1bar,771.0,2014-01-09 16:00:00+00:00,-1.0,0.0,-9.769962616701378e-15
763.0,CADJPY,2014-01-09 18:00:00+00:00,-1.0000000000000095,near_1bar,772.0,2014-01-09 20:00:00+00:00,-1.0,0.0,9.547918011776346e-15
764.0,EURGBP,2014-01-10 06:00:00+00:00,-0.9999999999999892,none,,,,,
765.0,USDJPY,2014-01-10 18:00:00+00:00,-1.0000000000000013,none,,,,,
766.0,EURJPY,2014-01-14 06:00:00+00:00,-1.0000000000000078,near_1bar,774.0,2014-01-14 08:00:00+00:00,0.21026629619551662,0.0,1.2102662961955244
767.0,GBPAUD,2014-01-14 14:00:00+00:00,-0.9999999999999966,none,,,,,
768.0,GBPJPY,2014-01-14 14:00:00+00:00,-0.9999999999999973,near_1bar,775.0,2014-01-14 12:00:00+00:00,0.37194780625853296,0.0,1.3719478062585302
769.0,AUDJPY,2014-01-15 10:00:00+00:00,-0.9999999999999901,near_1bar,777.0,2014-01-15 08:00:00+00:00,0.7120342072580572,0.0,1.7120342072580472
770.0,GBPUSD,2014-01-15 14:00:00+00:00,-0.9999999999999957,near_1bar,778.0,2014-01-15 16:00:00+00:00,0.9513675358670943,0.0,1.95136753586709
771.0,GBPNZD,2014-01-17 06:00:00+00:00,-0.9999999999999943,near_1bar,779.0,2014-01-17 08:00:00+00:00,0.8006251511935873,0.0,1.8006251511935818
772.0,NZDJPY,2014-01-20 06:00:00+00:00,-0.9999999999999916,none,,,,,
773.0,NZDUSD,2014-01-20 06:00:00+00:00,-1.0000000000000036,near_1bar,780.0,2014-01-20 08:00:00+00:00,0.5785163188887842,0.0,1.5785163188887879
774.0,AUDUSD,2014-01-22 06:00:00+00:00,-1.0000000000000056,near_1bar,782.0,2014-01-22 04:00:00+00:00,0.8017390202688217,0.0,1.8017390202688273
775.0,EURCHF,2014-01-23 22:00:00+00:00,-1.0000000000000109,near_1bar,783.0,2014-01-23 20:00:00+00:00,-1.0,0.0,1.0880185641326534e-14
776.0,NZDUSD,2014-01-27 02:00:00+00:00,-1.0000000000000022,near_1bar,786.0,2014-01-27 00:00:00+00:00,0.5952372828649628,0.0,1.595237282864965
777.0,NZDCHF,2014-01-28 06:00:00+00:00,-0.9999999999999972,none,,,,,
778.0,USDCHF,2014-01-28 06:00:00+00:00,-1.0000000000000069,none,,,,,
779.0,NZDCAD,2014-02-04 14:00:00+00:00,4.860456713064834,near_1bar,789.0,2014-02-04 16:00:00+00:00,2.1049408304573887,0.0,-2.7555158826074453
780.0,NZDCHF,2014-02-04 18:00:00+00:00,-0.9999999999999988,none,,,,,
781.0,NZDUSD,2014-02-04 18:00:00+00:00,4.831671182578598,none,,,,,
782.0,EURNZD,2014-02-04 22:00:00+00:00,-1.0000000000000056,none,,,,,
783.0,EURCAD,2014-02-07 14:00:00+00:00,0.10916146025603456,none,,,,,
784.0,EURAUD,2014-02-10 02:00:00+00:00,-1.0000000000000047,none,,,,,
785.0,GBPAUD,2014-02-12 06:00:00+00:00,-1.000000000000003,none,,,,,
786.0,EURGBP,2014-02-13 02:00:00+00:00,-0.9999999999999916,near_1bar,796.0,2014-02-13 00:00:00+00:00,0.6392983187764798,0.0,1.6392983187764714
787.0,USDCAD,2014-02-13 18:00:00+00:00,-1.0000000000000047,none,,,,,
788.0,AUDCHF,2014-02-19 02:00:00+00:00,-0.999999999999999,none,,,,,
789.0,AUDCHF,2014-02-24 10:00:00+00:00,-1.0000000000000013,none,,,,,
790.0,AUDUSD,2014-02-26 18:00:00+00:00,-1.0000000000000049,none,,,,,
791.0,EURUSD,2014-02-26 22:00:00+00:00,-1.0000000000000124,none,,,,,
792.0,AUDJPY,2014-02-27 10:00:00+00:00,-0.9999999999999927,near_1bar,801.0,2014-02-27 12:00:00+00:00,1.0856924995120592,0.0,2.085692499512052
793.0,CADJPY,2014-02-27 10:00:00+00:00,-1.0000000000000002,none,,,,,
794.0,GBPJPY,2014-02-27 10:00:00+00:00,-1.0000000000000075,near_1bar,803.0,2014-02-27 12:00:00+00:00,0.6972069833430232,0.0,1.6972069833430308
795.0,GBPCHF,2014-03-02 22:00:00+00:00,-0.9999999999999875,none,,,,,
796.0,USDJPY,2014-03-03 18:00:00+00:00,1.2681336791922408,none,,,,,
797.0,AUDUSD,2014-03-04 18:00:00+00:00,5.091724041668708,near_1bar,809.0,2014-03-04 20:00:00+00:00,0.842401222933211,0.0,-4.2493228187354966
798.0,EURAUD,2014-03-06 10:00:00+00:00,-1.000000000000008,near_1bar,810.0,2014-03-06 12:00:00+00:00,0.70045975791103,0.0,1.7004597579110379
799.0,EURCAD,2014-03-06 10:00:00+00:00,-0.9999999999999987,none,,,,,
800.0,EURNZD,2014-03-06 10:00:00+00:00,-0.9999999999999951,near_1bar,811.0,2014-03-06 12:00:00+00:00,-1.0,0.0,-4.884981308350689e-15
801.0,GBPAUD,2014-03-07 02:00:00+00:00,-0.9999999999999933,none,,,,,
802.0,GBPUSD,2014-03-12 10:00:00+00:00,-0.9999999999999902,none,,,,,
803.0,GBPCAD,2014-03-18 14:00:00+00:00,-1.000000000000009,none,,,,,
804.0,USDCAD,2014-03-28 10:00:00+00:00,-1.0000000000000009,none,,,,,
805.0,EURUSD,2014-03-31 05:00:00+00:00,-0.9999999999999828,none,,,,,
806.0,USDCAD,2014-04-02 17:00:00+00:00,-0.999999999999978,none,,,,,
807.0,USDJPY,2014-04-08 21:00:00+00:00,-0.9999999999999895,near_1bar,819.0,2014-04-08 20:00:00+00:00,0.5005088803072489,0.0,1.5005088803072384
808.0,EURCHF,2014-04-10 09:00:00+00:00,-1.0000000000000342,none,,,,,
809.0,GBPCHF,2014-04-14 01:00:00+00:00,6.179984693913402,none,,,,,
810.0,USDJPY,2014-04-14 09:00:00+00:00,-1.0000000000000004,none,,,,,
811.0,AUDJPY,2014-04-15 17:00:00+00:00,-0.9999999999999921,near_1bar,822.0,2014-04-15 16:00:00+00:00,-1.0,0.0,-7.882583474838611e-15
812.0,AUDCHF,2014-04-16 09:00:00+00:00,-0.9999999999999962,none,,,,,
813.0,NZDCHF,2014-04-16 09:00:00+00:00,-1.0000000000000078,near_1bar,823.0,2014-04-16 08:00:00+00:00,0.9460705589710144,0.0,1.946070558971022
814.0,NZDCAD,2014-04-16 13:00:00+00:00,-0.9999999999999919,near_1bar,824.0,2014-04-16 12:00:00+00:00,-1.0,0.0,-8.104628079763643e-15
815.0,CADCHF,2014-04-17 13:00:00+00:00,-0.9999999999999951,none,,,,,
816.0,EURCHF,2014-04-17 13:00:00+00:00,-0.9999999999999648,none,,,,,
817.0,EURUSD,2014-04-21 17:00:00+00:00,-0.9999999999999938,none,,,,,
818.0,GBPCHF,2014-04-27 21:00:00+00:00,10.114288656600475,near_1bar,829.0,2014-04-28 00:00:00+00:00,1.2389744542448213,1.0,-8.875314202355653
819.0,CADCHF,2014-04-28 09:00:00+00:00,9.859902095140638,near_1bar,831.0,2014-04-28 12:00:00+00:00,0.7370891953812793,1.0,-9.12281289975936
820.0,CHFJPY,2014-04-30 05:00:00+00:00,-0.9999999999999958,near_1bar,832.0,2014-04-30 04:00:00+00:00,0.23124797039697625,0.0,1.231247970396972
821.0,EURCAD,2014-04-30 09:00:00+00:00,-0.9999999999999878,near_1bar,833.0,2014-04-30 12:00:00+00:00,-1.0,1.0,-1.2212453270876722e-14
822.0,NZDCAD,2014-04-30 13:00:00+00:00,-1.0000000000000082,near_1bar,835.0,2014-04-30 12:00:00+00:00,0.7587396973486569,0.0,1.758739697348665
823.0,GBPCAD,2014-04-30 17:00:00+00:00,-0.9999999999999992,none,,,,,
824.0,EURCHF,2014-05-04 21:00:00+00:00,-0.9999999999999716,near_1bar,836.0,2014-05-04 20:00:00+00:00,0.7940621555631417,0.0,1.7940621555631133
825.0,EURNZD,2014-05-04 21:00:00+00:00,-0.999999999999991,near_1bar,837.0,2014-05-04 20:00:00+00:00,0.3654624694510791,0.0,1.36546246945107
826.0,USDCHF,2014-05-04 21:00:00+00:00,-0.999999999999997,near_1bar,838.0,2014-05-04 20:00:00+00:00,1.6135632277860523,0.0,2.613563227786049
827.0,USDJPY,2014-05-05 05:00:00+00:00,-1.0000000000000093,none,,,,,
828.0,GBPNZD,2014-05-06 21:00:00+00:00,-1.0000000000000062,near_1bar,840.0,2014-05-06 20:00:00+00:00,0.9905595733007961,0.0,1.9905595733008024
829.0,AUDNZD,2014-05-07 13:00:00+00:00,-0.9999999999999953,none,,,,,
830.0,EURAUD,2014-05-08 09:00:00+00:00,-0.9999999999999899,near_1bar,842.0,2014-05-08 08:00:00+00:00,-1.0,0.0,-1.0103029524088925e-14
831.0,USDCHF,2014-05-08 13:00:00+00:00,2.720144046423048,near_1bar,843.0,2014-05-08 12:00:00+00:00,1.7841716060189823,0.0,-0.9359724404040657
832.0,GBPJPY,2014-05-12 01:00:00+00:00,-0.9999999999999883,near_1bar,845.0,2014-05-12 04:00:00+00:00,0.8696842246784946,1.0,1.8696842246784828
833.0,GBPUSD,2014-05-14 13:00:00+00:00,-0.999999999999995,near_1bar,846.0,2014-05-14 12:00:00+00:00,0.6164720002364564,0.0,1.6164720002364514
834.0,GBPAUD,2014-05-15 13:00:00+00:00,-1.0000000000000109,near_1bar,847.0,2014-05-15 12:00:00+00:00,0.9559404660037025,0.0,1.9559404660037134
835.0,NZDJPY,2014-05-19 21:00:00+00:00,-0.9999999999999993,none,,,,,
836.0,AUDNZD,2014-05-20 05:00:00+00:00,-1.0000000000000153,none,,,,,
837.0,CADJPY,2014-05-21 17:00:00+00:00,3.497954416482928,near_1bar,850.0,2014-05-21 16:00:00+00:00,2.060250513944035,0.0,-1.4377039025388934
838.0,USDCAD,2014-05-26 17:00:00+00:00,-0.9999999999999863,none,,,,,
839.0,NZDCHF,2014-05-28 17:00:00+00:00,-0.9999999999999976,none,,,,,
840.0,AUDUSD,2014-05-29 01:00:00+00:00,3.541155397264408,near_1bar,852.0,2014-05-29 00:00:00+00:00,0.9847715494503237,0.0,-2.556383847814084
841.0,EURCHF,2014-05-29 09:00:00+00:00,-0.9999999999999709,near_1bar,853.0,2014-05-29 08:00:00+00:00,-1.0,0.0,-2.90878432451791e-14
842.0,USDCAD,2014-05-30 13:00:00+00:00,-1.0000000000000264,none,,,,,
843.0,GBPCHF,2014-06-05 09:00:00+00:00,-1.0000000000000142,none,,,,,
844.0,USDCHF,2014-06-05 09:00:00+00:00,-1.000000000000009,none,,,,,
845.0,EURAUD,2014-06-05 13:00:00+00:00,-0.9999999999999926,none,,,,,
846.0,CADCHF,2014-06-05 21:00:00+00:00,3.323538413981073,none,,,,,
847.0,GBPAUD,2014-06-09 13:00:00+00:00,-0.9999999999999866,near_1bar,859.0,2014-06-09 12:00:00+00:00,0.8056397266281738,0.0,1.8056397266281605
