config_id,fold_id,n_trades,roi_pct,max_dd_pct,roi_dd_ratio,days_breaching_daily_5pct
A1_sl3.5_trailON_exp2,2,597,-0.2344512328158067,0.35537695409933384,-0.6597254833533005,0
A1_sl3.5_trailON_exp2,3,544,-0.3126211020999491,0.36805732163672783,-0.8493815602138891,0
A1_sl3.5_trailON_exp2,4,550,-0.15284623631717387,0.27902116538454347,-0.5477944159057723,0
A1_sl3.5_trailON_exp2,5,668,-0.3372070185919538,0.3887776042868536,-0.8673519638830604,0
A1_sl3.5_trailON_exp2,6,625,-0.2550603644240682,0.2997825284365421,-0.8508179771325778,0
A1_sl3.5_trailON_exp2,7,630,0.03427479083281604,0.18084580467232897,0.1895249430580813,0
A1_sl3.5_trailON_exp2,8,614,0.0351787626125144,0.20879387812211372,0.16848560373949278,0
A1_sl3.5_trailON_exp2,9,676,-0.24742294162881928,0.2658065087031357,-0.9308385367837324,0
A1_sl3.5_trailON_exp2,10,641,-0.23721463690952516,0.28958595647186225,-0.8191510382602901,0
A1_sl3.5_trailON_exp2,11,610,-0.14859832391864225,0.19703413110128257,-0.754175548612222,0
A1_sl3.5_trailON_expunl,2,882,-0.3491224957815472,0.5149824545797242,-0.6779308550744026,1
A1_sl3.5_trailON_expunl,3,771,-0.37771195884377173,0.46335029928418514,-0.8151758171458758,2
A1_sl3.5_trailON_expunl,4,768,-0.15290071023250895,0.32892367830388414,-0.4648516367716401,0
A1_sl3.5_trailON_expunl,5,947,-0.31731388309438235,0.40072626068214545,-0.791846989399266,1
A1_sl3.5_trailON_expunl,6,890,-0.21143610844756766,0.29814772645560195,-0.7091655903639876,0
A1_sl3.5_trailON_expunl,7,955,0.23855351592194918,0.19462931717917414,1.2256813073147597,0
A1_sl3.5_trailON_expunl,8,864,0.031037995902952753,0.2406175366914715,0.12899307477638586,1
A1_sl3.5_trailON_expunl,9,951,-0.27352096518741986,0.3000280616451553,-0.911651275842706,1
A1_sl3.5_trailON_expunl,10,921,-0.3247709728964683,0.4151078352993139,-0.7823773614446277,3
A1_sl3.5_trailON_expunl,11,877,-0.14007566289990736,0.2622939439838559,-0.5340407817746984,2
A1_sl3.5_trailOFF_exp2,2,74,-0.261048535867069,0.393360151175711,-0.6636374708694389,13
A1_sl3.5_trailOFF_exp2,3,47,0.09856111131842105,0.16273404596325927,0.6056575975544377,1
A1_sl3.5_trailOFF_exp2,4,60,0.07252999415834505,0.26241660366147773,0.27639254965707155,2
A1_sl3.5_trailOFF_exp2,5,13,-0.2767753638789281,0.352145822100364,-0.7859680464987746,2
A1_sl3.5_trailOFF_exp2,6,73,-0.35521756483837097,0.4054772068332376,-0.8760481695447381,3
A1_sl3.5_trailOFF_exp2,7,74,-0.053140628380611066,0.2231199828002176,-0.23817063677435546,1
A1_sl3.5_trailOFF_exp2,8,26,0.2832456554407754,0.14980012326713732,1.8908239143145815,0
A1_sl3.5_trailOFF_exp2,9,50,-0.36359922981242176,0.4704989648283106,-0.7727949623547046,3
A1_sl3.5_trailOFF_exp2,10,107,-0.4689200521918866,0.4802273771944121,-0.9764542266028537,3
A1_sl3.5_trailOFF_exp2,11,40,-0.1915429936909665,0.5343483458763059,-0.3584609088231481,7
A1_sl3.5_trailOFF_expunl,2,261,-0.7394582818372712,0.7702062363948862,-0.9600782840950013,42
A1_sl3.5_trailOFF_expunl,3,134,0.25668097148425084,0.4468328706409476,0.5744451412360545,9
A1_sl3.5_trailOFF_expunl,4,170,0.26141159720528995,0.27435875211564864,0.9528093971469109,11
A1_sl3.5_trailOFF_expunl,5,184,-0.5781587237866999,0.6080306704980682,-0.9508709870064633,8
A1_sl3.5_trailOFF_expunl,6,177,-0.6685309361256428,0.7617218056190169,-0.8776576056955044,5
A1_sl3.5_trailOFF_expunl,7,284,-0.449785900651831,0.6412073312064271,-0.7014671834858187,11
A1_sl3.5_trailOFF_expunl,8,109,0.4466151941826799,0.25696993984197214,1.7380055988546101,5
A1_sl3.5_trailOFF_expunl,9,189,-0.7833566363187378,0.816438607947486,-0.9594801479171645,10
A1_sl3.5_trailOFF_expunl,10,280,-0.8056669278736339,0.8098146052101033,-0.9948782384143426,12
A1_sl3.5_trailOFF_expunl,11,136,-0.2966551280441767,0.5258959486989911,-0.5640947202161738,19
A1_sl4.0_trailON_exp2,2,550,-0.20892364569004795,0.31433612531123933,-0.6646504453892552,0
A1_sl4.0_trailON_exp2,3,513,-0.3050633025978994,0.3549348990130009,-0.8594908628208048,0
A1_sl4.0_trailON_exp2,4,512,-0.0671135717863145,0.22003583141495497,-0.30501201261056543,0
A1_sl4.0_trailON_exp2,5,610,-0.3545375839459455,0.38655498372652264,-0.9171724563685134,0
A1_sl4.0_trailON_exp2,6,557,-0.1647325459966157,0.2017438037164858,-0.816543274003683,0
A1_sl4.0_trailON_exp2,7,565,0.06700681144265874,0.17617306522734438,0.3803465152643459,0
A1_sl4.0_trailON_exp2,8,562,0.024765377374006192,0.1797449118929552,0.13778068660299492,0
A1_sl4.0_trailON_exp2,9,621,-0.16214354351026417,0.18025801776013758,-0.8995080802786944,0
A1_sl4.0_trailON_exp2,10,586,-0.18260692007185553,0.2594791251835871,-0.7037441641698814,0
A1_sl4.0_trailON_exp2,11,561,-0.14355701153963707,0.20531972942071003,-0.6991876131176943,0
A1_sl4.0_trailON_expunl,2,809,-0.3118775051404219,0.48196559198345656,-0.6470949593246629,1
A1_sl4.0_trailON_expunl,3,734,-0.32864023763583883,0.4331110450003639,-0.7587897871215976,0
A1_sl4.0_trailON_expunl,4,729,-0.11210683332837745,0.27140879833008386,-0.41305526577673646,0
A1_sl4.0_trailON_expunl,5,884,-0.3035655698417704,0.36338755674612555,-0.8353768977671716,1
A1_sl4.0_trailON_expunl,6,840,-0.17585510958805084,0.26805737637749144,-0.6560353308106811,0
A1_sl4.0_trailON_expunl,7,889,0.15886013571712243,0.19346247115114562,0.8211418719706647,0
A1_sl4.0_trailON_expunl,8,812,0.0772795065807712,0.219327653062182,0.35234730095279665,0
A1_sl4.0_trailON_expunl,9,896,-0.23520682379835034,0.2595242344093327,-0.9063000391222505,0
A1_sl4.0_trailON_expunl,10,849,-0.2663371282540078,0.3793595739653741,-0.7020704010973968,1
A1_sl4.0_trailON_expunl,11,823,-0.18292518256053691,0.26454767612203195,-0.6914639555410655,0
A1_sl4.0_trailOFF_exp2,2,66,-0.279768147961017,0.3389756222242465,-0.825334123218863,13
A1_sl4.0_trailOFF_exp2,3,45,0.014711469443318803,0.19529498630243977,0.07532947835402273,1
A1_sl4.0_trailOFF_exp2,4,41,0.12310344042923616,0.22953714394865174,0.536311632668806,2
A1_sl4.0_trailOFF_exp2,5,12,-0.25241401732348767,0.3239994168901787,-0.7790570111088957,2
A1_sl4.0_trailOFF_exp2,6,49,-0.26290686506158834,0.30390213682537875,-0.8651037067654902,3
A1_sl4.0_trailOFF_exp2,7,46,0.032506776607501786,0.1799404393009793,0.18065298014043957,1
A1_sl4.0_trailOFF_exp2,8,29,0.20513557558618656,0.12213879575022757,1.6795283949392006,0
A1_sl4.0_trailOFF_exp2,9,30,-0.2744296782105855,0.3599293751116702,-0.7624542401559807,2
A1_sl4.0_trailOFF_exp2,10,73,-0.36286128102086845,0.3684435898855396,-0.9848489456244703,2
A1_sl4.0_trailOFF_exp2,11,61,-0.1592131804870186,0.2722092881304828,-0.5848925346393772,1
A1_sl4.0_trailOFF_expunl,2,226,-0.696732930599083,0.7347545050392331,-0.9482526827948883,36
A1_sl4.0_trailOFF_expunl,3,106,0.35331391337303986,0.4167127968448549,0.8478595235091403,8
A1_sl4.0_trailOFF_expunl,4,149,0.26463437442763627,0.27457380639917783,0.9638005092259546,11
A1_sl4.0_trailOFF_expunl,5,150,-0.5165732877965754,0.5770018802833058,-0.8952714114951235,7
A1_sl4.0_trailOFF_expunl,6,158,-0.6215146746514912,0.7212079721726219,-0.8617690023297899,4
A1_sl4.0_trailOFF_expunl,7,246,-0.4335993712333953,0.6186282359027999,-0.7009045919163691,7
A1_sl4.0_trailOFF_expunl,8,97,0.4110640181621217,0.23197232178708477,1.772039073434872,4
A1_sl4.0_trailOFF_expunl,9,160,-0.7372371785433594,0.779674947586847,-0.9455699209332867,11
A1_sl4.0_trailOFF_expunl,10,226,-0.7568136591475209,0.7573757442729931,-0.999257851694192,8
A1_sl4.0_trailOFF_expunl,11,113,-0.22124940568773843,0.4473770539267151,-0.4945479517686245,16
