trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
1172,GBP_USD,-1.000641566,2.021574475,-1.270942251,39,stoploss,30
1220,EUR_USD,-1.001248722,2.151547584,-1.422294079,76,stoploss,31
1223,EUR_CAD,3.63367649,5.234367422,-0.6448394829,120,time_exit,101
1227,NZD_USD,-1.001288183,2.526126753,-1.21218015,69,stoploss,24
1232,AUD_CAD,-1.001476246,0.9374160927,-1.02303835,26,stoploss,18
1233,GBP_AUD,-1.00070999,0.5601819784,-1.848103536,18,stoploss,8
1243,GBP_USD,4.102166484,5.456080614,-0.5958159546,120,time_exit,88
1246,USD_CHF,-1.001318282,3.025457937,-1.055944143,94,stoploss,27
1250,GBP_NZD,-0.4624500712,7.222189883,-1.390616104,120,time_exit,52
1251,EUR_GBP,1.901884435,2.924253926,-0.8752506283,120,time_exit,116
1262,NZD_JPY,1.738461102,5.723531973,-0.2206001777,120,time_exit,91
1268,GBP_USD,-1.000731897,1.87877974,-1.247884479,39,stoploss,20
1295,AUD_USD,2.309361689,5.910920348,-0.4330053168,120,time_exit,76
1299,USD_JPY,-1.000867749,2.244865464,-4.048046923,46,stoploss,27
1312,EUR_USD,-1.001253949,0.6181967158,-1.034507689,14,stoploss,8
1325,USD_CHF,2.577958186,3.053106399,-0.9217627201,120,time_exit,110
1329,USD_JPY,-1.000748154,3.172919477,-1.553915056,63,stoploss,53
1332,EUR_CAD,2.624068045,5.028910153,-0.6975370753,120,time_exit,63
1345,AUD_NZD,2.597891184,3.954519015,-0.8031704055,120,time_exit,64
1352,CAD_JPY,0.7211870338,1.522040077,-0.9132240463,120,time_exit,60
1378,NZD_CHF,-1.152125074,2.337804445,-1.523487873,71,stoploss,33
1398,EUR_AUD,2.065418546,3.145152973,-0.02489566997,120,time_exit,100
1402,EUR_NZD,1.049422537,3.264418867,-0.1567635833,120,time_exit,98
1409,CAD_JPY,-1.001094093,1.931074413,-1.165209207,52,stoploss,45
1416,EUR_JPY,-1.000765713,1.366797642,-1.103392382,37,stoploss,21
1421,AUD_CHF,-1.042164524,0.9474616551,-1.126040815,22,stoploss,15
1425,AUD_NZD,-1.00194522,0.7022243307,-1.02513081,23,stoploss,14
1431,GBP_AUD,-1.000885129,1.209086656,-1.288748295,41,stoploss,28
1432,GBP_AUD,-1.0008467,2.932122988,-1.511359958,89,stoploss,63
1446,NZD_CAD,-1.001711537,3.375150877,-1.69784466,118,stoploss,88
1448,NZD_USD,-1.001893435,3.690305623,-1.016774818,108,stoploss,82
1451,EUR_NZD,-1.003479938,1.829577369,-1.203188541,40,stoploss,24
1453,GBP_NZD,-1.004354327,2.868050254,-1.062455863,62,stoploss,32
1466,GBP_NZD,4.279596332,4.590001524,-0.3042585543,120,time_exit,54
1473,GBP_CAD,-1.005347915,2.813003298,-1.526829737,60,stoploss,32
1484,NZD_USD,-1.001690315,1.729192017,-1.002356663,89,stoploss,47
1501,USD_CAD,-1.001243939,1.051128042,-1.031225026,23,stoploss,11
1506,USD_CHF,-1.001654153,0.894896512,-1.123169559,39,stoploss,18
1507,USD_CAD,0.9652637789,3.615932926,-0.391282005,120,time_exit,70
1520,EUR_CHF,-1.002955629,1.88569157,-1.247275615,81,stoploss,32
1558,EUR_CAD,-1.001637818,2.045635053,-1.777032852,78,stoploss,26
1582,GBP_CAD,-1.001082831,1.208439359,-1.301562822,25,stoploss,21
1603,CAD_CHF,1.324019246,2.439575887,-0.574680694,120,time_exit,81
1624,USD_CAD,-1.001844745,2.352050359,-1.119760445,64,stoploss,47
1645,AUD_NZD,-1.002823199,2.131515209,-1.866134508,120,stoploss,69
1665,EUR_CHF,3.678451931,4.919632808,-0.6431357892,120,time_exit,95
1667,EUR_CAD,-1.00212009,2.55894858,-2.130690409,52,stoploss,28
1682,EUR_NZD,-1.001139649,4.008144604,-1.104319625,112,stoploss,55
1690,NZD_JPY,-1.001092815,2.175795554,-1.017411181,47,stoploss,33
1717,EUR_JPY,-1.000376062,0.5652214344,-1.013487535,20,stoploss,10
1718,GBP_JPY,-1.000310698,0.4843787847,-1.139330984,15,stoploss,9
1782,CAD_JPY,2.842979682,3.072579853,-0.9107836159,120,time_exit,87
1790,GBP_JPY,2.53625121,2.687371404,-0.2931534228,120,time_exit,120
1808,GBP_CAD,3.970879445,5.446390592,-0.6803254992,120,time_exit,95
1823,EUR_JPY,0.7806414843,5.21114,-0.9946017076,120,time_exit,82
1825,NZD_JPY,-1.001194358,1.572969442,-1.730624694,41,stoploss,38
1840,AUD_JPY,3.179614725,4.249219815,-0.4726162024,120,time_exit,118
1850,USD_JPY,-1.000771962,4.041220771,-1.415006241,73,stoploss,40
1870,EUR_AUD,-1.001214864,0.3292280391,-1.157765023,18,stoploss,12
1903,GBP_JPY,1.25128428,2.473366418,-0.939427432,120,time_exit,70
1913,NZD_JPY,1.201780707,2.058192834,-0.9698357565,120,time_exit,118
1918,AUD_JPY,-1.001025575,1.728093282,-1.036855969,60,stoploss,42
1924,NZD_CAD,5.374090254,5.588571883,-0.682003382,120,time_exit,119
1958,NZD_USD,-0.08577528342,4.93885053,-0.7719775508,120,time_exit,72
1959,EUR_USD,-1.001963017,3.028935402,-1.340740687,83,stoploss,58
1963,USD_CAD,3.057142076,3.632809343,-0.2049724359,120,time_exit,120
2004,AUD_USD,-1.002017571,0.4297426836,-1.781515444,11,stoploss,8
2019,EUR_CAD,-1.007284903,1.379760549,-1.01551542,42,stoploss,35
2020,EUR_CAD,-1.007729198,0.5008520217,-1.252130054,20,stoploss,13
2028,EUR_CAD,-1.004078765,0.7545714727,-1.177131497,43,stoploss,16
2063,AUD_USD,-1.001980765,0.7110945815,-1.190439675,16,stoploss,11
2067,EUR_USD,-0.2470120464,2.272230132,-0.6357753241,120,time_exit,84
2092,EUR_USD,3.288115806,4.1323332,-0.4765232097,120,time_exit,117
2097,AUD_USD,1.09204109,2.869512226,-0.2705208172,120,time_exit,78
2111,EUR_CAD,-1.006659066,1.674089271,-1.482308161,22,stoploss,20
2115,GBP_AUD,-1.010597806,1.039291484,-1.296464903,14,stoploss,10
2118,GBP_CAD,0.6690872409,1.885774338,-0.6854064419,120,time_exit,61
2119,GBP_NZD,-1.189030344,1.03657367,-1.165801688,70,stoploss,26
2128,EUR_GBP,3.753828279,4.065904265,-0.5349874032,120,time_exit,116
2139,GBP_CAD,2.973106533,5.312738662,-0.3669459136,120,time_exit,87
2140,GBP_USD,2.773732484,3.334983195,-0.9787792768,120,time_exit,120
2200,EUR_CHF,-1.014303859,3.000234346,-1.323106923,96,stoploss,28
2202,EUR_USD,-0.5523309473,2.595713202,-0.8030601273,120,time_exit,66
2225,CAD_CHF,1.813404243,3.044610281,-0.8732973064,120,time_exit,93
2237,EUR_NZD,0.5865343528,3.164841612,-0.693018268,120,time_exit,54
2249,EUR_USD,-1.001357388,0.3868556336,-1.380463787,24,stoploss,20
2252,NZD_USD,-1.004787192,0.6510581585,-1.402647356,18,stoploss,14
2255,AUD_CHF,0.444532118,3.029698066,-0.8970023096,120,time_exit,67
2268,NZD_USD,-1.005084284,2.496383269,-1.011772445,102,stoploss,40
2277,GBP_NZD,8.028960873,13.64213535,-0.1653543278,120,time_exit,64
2278,EUR_AUD,5.537199304,11.91237885,-0.2165689193,120,time_exit,74
2279,EUR_NZD,4.335995709,9.867927177,-0.1955251639,120,time_exit,78
2294,GBP_CAD,-1.005535376,1.19312521,-1.688289785,17,stoploss,9
2295,GBP_CHF,-1.007973523,1.780373879,-1.26323393,44,stoploss,16
2305,GBP_AUD,-1.004385104,2.036149893,-1.228873154,53,stoploss,35
2319,AUD_CHF,2.669628233,4.238920582,-0.7452347229,120,time_exit,34
2320,NZD_CHF,3.157110741,4.12710367,-0.9370420009,120,time_exit,34
2321,AUD_NZD,-1.013610674,2.669785994,-1.0385991,55,stoploss,20
2325,EUR_JPY,-1.004100379,1.245490116,-1.032270409,16,stoploss,15
2327,CAD_CHF,-1.005578386,4.15924477,-1.372283011,43,stoploss,25
2329,USD_CHF,-1.001666725,2.843432078,-1.225042542,31,stoploss,12
2351,GBP_CHF,2.351903528,3.01147795,-0.6880898567,120,time_exit,110
2357,USD_CAD,-1.001470157,0.4322262675,-1.043811734,22,stoploss,7
2364,EUR_USD,1.153627733,1.554866136,-0.8428699354,120,time_exit,120
2383,AUD_CHF,2.61706392,2.734019984,-0.5627650597,120,time_exit,119
2384,NZD_CHF,3.299038139,3.486062263,-0.8778339482,120,time_exit,119
2386,GBP_JPY,3.014189371,3.087549232,-0.6113321739,120,time_exit,119
2388,GBP_AUD,-1.013423983,1.919092541,-1.11365359,113,stoploss,88
2409,CAD_JPY,-1.003756403,0.4996015893,-1.118155938,16,stoploss,9
2417,USD_CAD,2.588475615,3.911715951,-0.4241619706,120,time_exit,55
2425,CAD_JPY,3.010783744,5.480475186,-0.8876742988,120,time_exit,80
2428,AUD_JPY,3.290658712,5.569162567,-0.3212089613,120,time_exit,63
2461,EUR_AUD,-1.00555616,2.683625369,-1.343201725,94,stoploss,57
2462,EUR_CAD,-1.005301827,1.936227101,-1.728395495,83,stoploss,36
2486,AUD_NZD,0.3884668291,1.688014135,-0.5757134301,120,time_exit,43
2508,AUD_CHF,5.227937813,7.044485289,-0.5935962223,120,time_exit,79
2510,NZD_JPY,-1.029593246,2.88534149,-1.425408018,46,stoploss,11
2515,AUD_JPY,3.949304973,5.11225427,-0.2066153573,120,time_exit,88
2531,EUR_AUD,2.334287882,4.126023378,-0.7613235078,120,time_exit,113
2532,GBP_AUD,1.047638203,2.655019306,-0.6984254687,120,time_exit,94
2539,CHF_JPY,-1.009576353,1.816314972,-1.067231351,52,stoploss,31
2555,NZD_CHF,3.857108941,4.759174742,-0.8568211211,120,time_exit,88
