trade_id,pair,final_r,mfe_r,mae_r,bars_held,exit_reason,time_to_peak_mfe
1455,EUR_NZD,-1.065103722,2.497550473,-1.029497316,48,stoploss,21
1459,NZD_USD,-1.001575923,2.321334246,-1.05114049,70,stoploss,33
1460,AUD_CAD,-1.001269612,2.012334391,-1.202322188,68,stoploss,29
1461,NZD_CAD,0.1271867062,2.481493822,-0.6602884324,120,time_exit,20
1470,GBP_JPY,-1.000715215,0.929779503,-1.205852494,40,stoploss,16
1482,AUD_USD,-1.001555844,2.170402634,-1.11242859,92,stoploss,48
1483,AUD_CAD,1.502611568,3.150072343,-0.5587040892,120,time_exit,45
1488,GBP_AUD,1.56869357,3.488321681,-0.24096427,120,time_exit,55
1489,GBP_USD,-1.001209546,1.164792797,-1.084962761,38,stoploss,20
1492,AUD_USD,-1.001936118,4.420157052,-1.430791091,86,stoploss,48
1493,GBP_USD,-1.001470391,3.562757634,-1.536558699,96,stoploss,47
1494,AUD_JPY,0.4946762924,2.950957833,-0.5056690989,120,time_exit,39
1498,AUD_CAD,-1.041297695,2.243841428,-1.445419325,66,stoploss,26
1504,USD_CHF,-1.001301514,0.7327521803,-1.0112761,20,stoploss,9
1512,USD_CHF,-1.001599307,0.948389085,-1.249058812,62,stoploss,14
1513,USD_CAD,3.395712643,5.457828962,-0.002023666653,120,time_exit,59
1526,USD_CAD,1.868276007,3.044239677,-0.2335345008,120,time_exit,24
1528,USD_JPY,-1.004986504,2.671519407,-1.084980117,93,stoploss,38
1529,CHF_JPY,-1.021468455,2.305247907,-1.953629425,72,stoploss,17
1540,NZD_CAD,-1.075740094,0.4116840568,-1.144652704,24,stoploss,3
1543,GBP_JPY,0.9891597933,4.255628256,-0.2205490167,120,time_exit,42
1544,EUR_CHF,-1.001545604,0.7496179774,-1.11438054,47,stoploss,14
1545,EUR_JPY,2.737872617,4.710892564,-0.002999422236,120,time_exit,41
1548,NZD_CAD,0.3340158506,2.525905274,-0.2953101512,120,time_exit,61
1549,EUR_NZD,-1.004378519,1.624430663,-1.151550578,52,stoploss,12
1570,GBP_NZD,-1.043768311,1.496282752,-1.006671143,55,stoploss,15
1574,NZD_JPY,-1.021570521,1.251090191,-1.753095033,21,stoploss,8
1581,NZD_CHF,0.7603850402,3.017011611,-0.2289331304,120,time_exit,19
1592,EUR_CHF,0.03892006789,1.591552776,-0.4434107735,120,time_exit,36
1596,GBP_USD,2.434955988,4.22758738,-0.2476937988,120,time_exit,64
1597,NZD_CHF,-1.147871475,0.5228312882,-1.066787073,11,stoploss,3
1606,EUR_CHF,-1.003104996,1.35688308,-1.027753545,17,stoploss,8
1613,EUR_CHF,-0.5026476437,2.410082918,-0.950904311,120,time_exit,48
1614,AUD_CHF,-1.003194435,1.165968895,-1.79207822,39,stoploss,16
1626,USD_CAD,0.9522835946,6.020107632,-0.7472780985,120,time_exit,60
1644,AUD_NZD,-1.002132546,1.076935804,-1.030019789,30,stoploss,7
1656,CHF_JPY,0.7600555832,1.901037369,-0.1599171322,120,time_exit,61
1658,AUD_JPY,1.808686975,3.81488853,-0.4757741149,120,time_exit,47
1662,EUR_CHF,-1.001840627,1.536923867,-1.062042002,39,stoploss,15
1664,EUR_USD,-1.002076863,2.378007983,-1.376960081,106,stoploss,40
1692,CAD_JPY,-1.001220473,2.249332523,-1.324213667,19,stoploss,8
1712,CHF_JPY,-1.000866669,1.357636297,-1.231102688,54,stoploss,15
1715,USD_JPY,-1.00039004,1.333545523,-1.690821831,35,stoploss,11
1722,EUR_NZD,1.309975122,9.044948177,-0.1612658768,120,time_exit,39
1723,GBP_NZD,-1.000610744,4.112140768,-1.12560158,71,stoploss,37
1724,AUD_NZD,-1.001644928,0.9918918105,-1.916341558,36,stoploss,14
1734,EUR_AUD,-0.4633656923,10.34124223,-0.9798616613,120,time_exit,22
1749,EUR_CAD,-1.001222893,2.107044245,-1.219224093,37,stoploss,15
1751,GBP_AUD,-1.000747553,5.922861984,-1.192346947,27,stoploss,8
1779,AUD_NZD,2.09982305,3.382316856,-0.2358735401,120,time_exit,23
1784,EUR_JPY,1.930943961,2.264212497,-0.9755397362,120,time_exit,55
1787,NZD_JPY,2.786187152,2.988002766,-0.7427569051,120,time_exit,44
1789,CHF_JPY,1.391314087,3.018427067,-0.1298067868,120,time_exit,41
1791,USD_JPY,2.901470435,3.184887413,-0.3356330027,120,time_exit,41
1795,NZD_CAD,1.691991111,2.203307107,-0.6175634747,120,time_exit,31
1801,GBP_CAD,-1.000827206,0.1795036666,-1.105974204,25,stoploss,13
1820,AUD_CHF,-1.001974888,0.8314277376,-1.293551468,8,stoploss,3
1826,CHF_JPY,-1.000995924,1.327566679,-1.719960731,38,stoploss,18
1829,CAD_CHF,0.668213163,2.66254072,-0.8476407715,120,time_exit,68
1834,USD_CHF,-1.001721334,0.9209137965,-1.075833874,38,stoploss,17
1835,USD_JPY,-1.000845207,1.094542573,-1.008331498,22,stoploss,11
1837,AUD_CAD,-1.002715804,3.082437424,-2.186222138,50,stoploss,25
1838,EUR_CHF,4.321245761,5.099978864,-0.07642738678,120,time_exit,61
1842,EUR_GBP,-1.003409548,4.081228641,-1.217208542,74,stoploss,29
1843,AUD_NZD,2.525560389,6.112192323,-0.5315863381,120,time_exit,58
