trade_id,pair,signal_time,entry_time,entry_price,initial_sl_price,exit_time,exit_price,exit_reason,bars_held,final_r,mfe_r,mae_r,time_to_peak_mfe,spread_pips_entry,spread_pips_exit,calendar_year
523,EUR_NZD,2022-02-09 14:00:00,2022-02-09 15:00:00,1.71082,1.705992953,2022-02-10 12:00:00,1.705952953,stoploss,22,-1.00828664,0.1491595162,-1.046188273,0,1,0.8,2022
524,EUR_AUD,2022-02-09 17:00:00,2022-02-09 18:00:00,1.591245,1.586871318,2022-02-10 16:00:00,1.586866318,stoploss,23,-1.001143201,0.8928403033,-1.297533603,11,0.1,0.1,2022
525,EUR_GBP,2022-02-10 00:00:00,2022-02-10 01:00:00,0.843625,0.8420159143,2022-02-10 15:00:00,0.8420109143,stoploss,15,-1.003107355,0.6183636012,-1.33926991,5,0.1,0.1,2022
526,GBP_AUD,2022-02-10 00:00:00,2022-02-10 01:00:00,1.88543,1.881216266,2022-02-10 17:00:00,1.881211266,stoploss,17,-1.001186596,1.891433902,-1.245925719,14,0.2,0.1,2022
527,EUR_NZD,2022-02-10 13:00:00,2022-02-10 14:00:00,1.706415,1.702004528,2022-02-16 20:00:00,1.701954528,stoploss,103,-1.011336656,2.311544211,-1.030502054,17,0.9,1,2022
528,EUR_GBP,2022-02-10 16:00:00,2022-02-10 17:00:00,0.841225,0.8396650762,2022-02-11 10:00:00,0.8396600762,stoploss,18,-1.003205285,1.702006251,-1.272498082,5,0.1,0.1,2022
529,EUR_AUD,2022-02-10 17:00:00,2022-02-10 18:00:00,1.584475,1.578976356,2022-02-17 02:00:00,1.578971356,stoploss,105,-1.000909315,2.897987322,-1.166651313,14,0.1,0.1,2022
530,GBP_AUD,2022-02-10 18:00:00,2022-02-10 19:00:00,1.882075,1.875682056,2022-02-17 19:00:00,1.893435,time_exit,120,1.776959051,3.690787747,-0.1916175033,42,0.1,0.1,2022
531,EUR_USD,2022-02-11 00:00:00,2022-02-11 01:00:00,1.142765,1.138788091,2022-02-11 02:00:00,1.138783091,stoploss,2,-1.001257258,0.001257257829,-1.057353835,0,0.1,0.1,2022
532,EUR_CHF,2022-02-11 02:00:00,2022-02-11 03:00:00,1.056295,1.053909526,2022-02-11 20:00:00,1.053904526,stoploss,18,-1.002096019,0.5512531033,-2.513127266,7,0.1,0.1,2022
533,EUR_USD,2022-02-11 03:00:00,2022-02-11 04:00:00,1.140245,1.136224589,2022-02-11 20:00:00,1.136219589,stoploss,17,-1.001243654,0.3867763302,-1.516013976,11,0.1,0.1,2022
534,EUR_CHF,2022-02-11 21:00:00,2022-02-11 22:00:00,1.049005,1.046237617,2022-02-14 10:00:00,1.046232617,stoploss,13,-1.001806761,0.9449359883,-1.241244788,4,0.1,0.1,2022
535,EUR_USD,2022-02-11 21:00:00,2022-02-11 22:00:00,1.133405,1.128999948,2022-02-14 21:00:00,1.128994948,stoploss,24,-1.00113506,0.7956774036,-1.224730269,4,0.1,0.1,2022
536,EUR_JPY,2022-02-14 00:00:00,2022-02-14 01:00:00,130.9325,130.3461001,2022-02-14 10:00:00,130.3456001,stoploss,10,-1.00085266,0.7784790109,-1.416269044,0,0.1,0.1,2022
537,AUD_CAD,2022-02-14 02:00:00,2022-02-14 03:00:00,0.908415,0.9051886606,2022-02-21 03:00:00,0.915815,time_exit,120,2.293621028,2.667109317,-0.9220976429,120,0.1,0.1,2022
538,AUD_USD,2022-02-14 04:00:00,2022-02-14 05:00:00,0.712035,0.7084097867,2022-02-21 05:00:00,0.720545,time_exit,120,2.347448081,2.966721987,-0.9392550782,101,0.1,0.1,2022
539,EUR_CHF,2022-02-14 11:00:00,2022-02-14 12:00:00,1.045765,1.04280234,2022-02-18 19:00:00,1.04279734,stoploss,104,-1.001687672,3.181262315,-1.004165028,46,0.1,0.1,2022
540,EUR_JPY,2022-02-14 11:00:00,2022-02-14 12:00:00,130.1435,129.5431777,2022-02-21 12:00:00,130.5275,time_exit,120,0.6396563858,2.942585952,-0.2906771858,46,0.1,0.1,2022
541,EUR_USD,2022-02-14 22:00:00,2022-02-14 23:00:00,1.129435,1.125696562,2022-02-21 23:00:00,1.131465,time_exit,120,0.5430076022,2.716375468,-0.006687285742,46,0.1,0.1,2022
542,EUR_NZD,2022-02-16 21:00:00,2022-02-16 22:00:00,1.703115,1.697870619,2022-02-17 04:00:00,1.697825619,stoploss,7,-1.008580613,0.1401500115,-1.084017436,0,0.9,0.9,2022
543,EUR_GBP,2022-02-18 00:00:00,2022-02-18 01:00:00,0.834095,0.8322602348,2022-02-21 00:00:00,0.8321052348,stoploss,24,-1.084479475,0.8202684543,-1.065531447,3,0.1,3.1,2022
544,EUR_CHF,2022-02-18 20:00:00,2022-02-18 21:00:00,1.043645,1.041584419,2022-02-21 13:00:00,1.041579419,stoploss,17,-1.0024265,1.560239756,-1.730094784,12,0.1,0.1,2022
545,EUR_JPY,2022-02-21 13:00:00,2022-02-21 14:00:00,130.3555,129.9716783,2022-02-21 20:00:00,129.9711783,stoploss,7,-1.001302688,0.2462080902,-1.223224321,0,0.1,0.1,2022
546,EUR_CHF,2022-02-21 14:00:00,2022-02-21 15:00:00,1.038975,1.036235862,2022-02-21 21:00:00,1.036230862,stoploss,7,-1.001825391,0.4289669937,-1.170075927,1,0.1,0.1,2022
547,EUR_JPY,2022-02-21 21:00:00,2022-02-21 22:00:00,129.9015,129.4892085,2022-02-22 01:00:00,129.4887085,stoploss,4,-1.001212734,0.1782719262,-1.318242067,1,0.1,0.1,2022
548,EUR_CHF,2022-02-21 22:00:00,2022-02-21 23:00:00,1.037235,1.034577341,2022-02-22 05:00:00,1.034572341,stoploss,7,-1.001881355,0.05079657953,-1.051677332,0,0.1,0.1,2022
549,EUR_USD,2022-02-22 00:00:00,2022-02-22 01:00:00,1.130705,1.127857254,2022-02-24 02:00:00,1.127852254,stoploss,50,-1.001755775,2.10517367,-1.121939929,11,0.1,0.1,2022
550,EUR_JPY,2022-02-22 02:00:00,2022-02-22 03:00:00,129.8075,129.3662788,2022-02-24 05:00:00,129.3657788,stoploss,51,-1.001133218,2.174646045,-2.197310412,14,0.1,0.1,2022
551,EUR_CHF,2022-02-22 06:00:00,2022-02-22 07:00:00,1.035365,1.032885791,2022-02-24 05:00:00,1.032880791,stoploss,47,-1.002016773,4.442950219,-1.558965283,10,0.1,0.1,2022
552,EUR_GBP,2022-02-23 00:00:00,2022-02-23 01:00:00,0.833285,0.8309635638,2022-02-24 06:00:00,0.8309585638,stoploss,30,-1.002153839,0.9196892809,-1.169534612,16,0.3,0.1,2022
553,EUR_CHF,2022-02-24 06:00:00,2022-02-24 07:00:00,1.033485,1.029774346,2022-02-24 16:00:00,1.029769346,stoploss,10,-1.001347471,1.006561046,-1.44314174,3,0.1,0.1,2022
554,EUR_JPY,2022-02-24 06:00:00,2022-02-24 07:00:00,128.9395,128.3469912,2022-02-24 12:00:00,128.3464912,stoploss,6,-1.000843869,0.421090782,-1.594069113,3,0.1,0.1,2022
555,EUR_JPY,2022-02-24 13:00:00,2022-02-24 14:00:00,128.2635,127.5318519,2022-03-01 18:00:00,127.5313519,stoploss,77,-1.000683389,2.765673762,-1.014832107,30,0.1,0.1,2022
556,EUR_CHF,2022-02-24 17:00:00,2022-02-24 18:00:00,1.031645,1.026894532,2022-03-01 10:00:00,1.026889532,stoploss,65,-1.001052528,2.821827022,-1.005164046,25,0.1,0.1,2022
557,EUR_USD,2022-02-25 00:00:00,2022-02-25 01:00:00,1.119685,1.114159645,2022-02-28 00:00:00,1.114079645,stoploss,24,-1.014478707,1.39810015,-1.305798393,22,0.1,1.6,2022
558,GBP_NZD,2022-02-28 00:00:00,2022-02-28 01:00:00,1.9937,1.986640834,2022-02-28 16:00:00,1.986635834,stoploss,16,-1.000708299,0.940620967,-1.270688264,2,1.2,0.1,2022
559,NZD_USD,2022-02-28 00:00:00,2022-02-28 01:00:00,0.668705,0.6647175431,2022-03-07 01:00:00,0.685155,time_exit,120,4.125436488,4.826384511,-0.2896583066,120,0.1,0.1,2022
560,EUR_USD,2022-02-28 01:00:00,2022-02-28 02:00:00,1.118055,1.111605656,2022-03-01 18:00:00,1.111600656,stoploss,41,-1.000775273,1.022584568,-1.261368531,16,0.1,0.1,2022
561,GBP_NZD,2022-02-28 17:00:00,2022-02-28 18:00:00,1.982865,1.975730504,2022-03-01 17:00:00,1.975700504,stoploss,24,-1.004204922,0.4954799638,-1.489243173,11,0.1,0.6,2022
562,AUD_USD,2022-03-01 00:00:00,2022-03-01 01:00:00,0.725965,0.7229297347,2022-03-08 01:00:00,0.731285,time_exit,120,1.752729809,5.987944413,-0.703398147,98,0.1,0.1,2022
563,NZD_CAD,2022-03-01 00:00:00,2022-03-01 01:00:00,0.858015,0.8549155676,2022-03-03 10:00:00,0.8549055676,stoploss,58,-1.003226397,1.566415819,-1.392190372,27,0.9,0.2,2022
564,NZD_JPY,2022-03-01 00:00:00,2022-03-01 01:00:00,77.8535,77.47628707,2022-03-01 20:00:00,77.47528707,stoploss,20,-1.002651023,0.6322688895,-1.011365121,9,0.7,0.2,2022
565,EUR_CHF,2022-03-01 11:00:00,2022-03-01 12:00:00,1.026315,1.022676393,2022-03-01 18:00:00,1.022671393,stoploss,7,-1.001374152,0.8780833027,-1.603635703,0,0.1,0.1,2022
566,GBP_NZD,2022-03-01 18:00:00,2022-03-01 19:00:00,1.971475,1.964750776,2022-03-02 07:00:00,1.964705776,stoploss,13,-1.006692222,0.4900193677,-1.113139595,2,0.1,0.9,2022
567,EUR_CHF,2022-03-01 19:00:00,2022-03-01 20:00:00,1.021915,1.017164934,2022-03-02 11:00:00,1.017159934,stoploss,16,-1.001052617,0.4368360431,-1.211562134,9,0.1,0.1,2022
568,EUR_JPY,2022-03-01 19:00:00,2022-03-01 20:00:00,127.5765,126.9762527,2022-03-04 02:00:00,126.9757527,stoploss,55,-1.00083299,1.995010977,-1.072058091,22,0.1,0.1,2022
569,EUR_USD,2022-03-01 19:00:00,2022-03-01 20:00:00,1.110915,1.106094993,2022-03-02 11:00:00,1.106089993,stoploss,16,-1.001037343,0.5923227877,-1.0425296,3,0.1,0.1,2022
570,NZD_JPY,2022-03-01 21:00:00,2022-03-01 22:00:00,77.5,77.1548657,2022-03-08 22:00:00,78.885,time_exit,120,4.012930651,6.020844688,-0.06953814846,77,0.2,0.2,2022
571,AUD_JPY,2022-03-02 00:00:00,2022-03-02 01:00:00,83.31,82.95365678,2022-03-09 01:00:00,84.0335,time_exit,120,2.03034594,6.171016894,-0.1571518627,74,0.2,0.1,2022
572,GBP_USD,2022-03-02 00:00:00,2022-03-02 01:00:00,1.332265,1.32791151,2022-03-02 09:00:00,1.32790651,stoploss,9,-1.001148504,0.3778577869,-1.174919501,2,0.1,0.1,2022
573,GBP_NZD,2022-03-02 08:00:00,2022-03-02 09:00:00,1.96543,1.959613485,2022-03-04 05:00:00,1.959568485,stoploss,45,-1.007736592,2.331293048,-1.045299538,19,0.2,0.9,2022
574,GBP_USD,2022-03-02 10:00:00,2022-03-02 11:00:00,1.330065,1.325894178,2022-03-04 15:00:00,1.325889178,stoploss,53,-1.001198805,2.813594351,-1.933671789,22,0.1,0.1,2022
575,EUR_CHF,2022-03-02 12:00:00,2022-03-02 13:00:00,1.020045,1.016076464,2022-03-03 23:00:00,1.016071464,stoploss,35,-1.001259911,1.644183262,-1.230932603,5,0.1,0.1,2022
576,EUR_USD,2022-03-02 12:00:00,2022-03-02 13:00:00,1.109765,1.10549364,2022-03-03 18:00:00,1.10548864,stoploss,30,-1.001170587,1.07811085,-1.405875278,5,0.1,0.1,2022
577,EUR_GBP,2022-03-03 00:00:00,2022-03-03 01:00:00,0.829415,0.8267672518,2022-03-04 02:00:00,0.8267622518,stoploss,26,-1.001888397,0.2133888718,-1.142480243,17,0.1,0.1,2022
578,GBP_CHF,2022-03-03 00:00:00,2022-03-03 01:00:00,1.233455,1.229259967,2022-03-03 16:00:00,1.229254967,stoploss,16,-1.001191886,0.3134659324,-1.488665207,5,0.1,0.1,2022
579,GBP_JPY,2022-03-03 00:00:00,2022-03-03 01:00:00,154.8355,154.2742267,2022-03-03 17:00:00,154.2737267,stoploss,17,-1.000890832,0.7010844468,-1.150063559,7,0.1,0.1,2022
580,USD_CAD,2022-03-03 00:00:00,2022-03-03 01:00:00,1.263365,1.259317153,2022-03-03 10:00:00,1.259312153,stoploss,10,-1.001235225,0.524970441,-1.152464521,3,0.1,0.1,2022
581,NZD_CAD,2022-03-03 11:00:00,2022-03-03 12:00:00,0.855445,0.8528899974,2022-03-10 12:00:00,0.87844,time_exit,120,8.999990697,9.923668803,-0.03326806737,39,0.3,0.2,2022
582,USD_CAD,2022-03-03 11:00:00,2022-03-03 12:00:00,1.262525,1.258777182,2022-03-10 12:00:00,1.281635,time_exit,120,5.098966401,7.360281956,-0.1374132756,78,0.1,0.1,2022
583,GBP_CHF,2022-03-03 17:00:00,2022-03-03 18:00:00,1.228005,1.223811329,2022-03-04 00:00:00,1.223736329,stoploss,7,-1.017884091,0.1919559085,-1.043238633,0,0.1,1.5,2022
584,GBP_JPY,2022-03-03 18:00:00,2022-03-03 19:00:00,154.1185,153.586359,2022-03-04 02:00:00,153.585859,stoploss,8,-1.000939601,0.4237598456,-1.047654607,0,0.1,0.1,2022
585,EUR_USD,2022-03-03 19:00:00,2022-03-03 20:00:00,1.105135,1.100957305,2022-03-04 09:00:00,1.100952305,stoploss,14,-1.001196832,0.3961514719,-1.028078895,5,0.1,0.1,2022
586,AUD_CAD,2022-03-04 00:00:00,2022-03-04 01:00:00,0.928705,0.9259868437,2022-03-11 01:00:00,0.93908,time_exit,120,3.816925404,6.440026911,-0.4065255491,26,0.3,0.2,2022
587,EUR_CHF,2022-03-04 00:00:00,2022-03-04 01:00:00,1.015435,1.012441855,2022-03-04 02:00:00,1.012436855,stoploss,2,-1.001670484,0.1921056405,-1.174350133,1,0.1,0.1,2022
588,GBP_CHF,2022-03-04 01:00:00,2022-03-04 02:00:00,1.225615,1.221674143,2022-03-04 12:00:00,1.221669143,stoploss,11,-1.00126876,0.4427970908,-1.021351456,1,0.1,0.1,2022
589,EUR_CHF,2022-03-04 03:00:00,2022-03-04 04:00:00,1.015905,1.012351764,2022-03-04 09:00:00,1.012346764,stoploss,6,-1.001407168,0.001407168065,-1.177799671,0,0.1,0.1,2022
590,EUR_JPY,2022-03-04 03:00:00,2022-03-04 04:00:00,127.5805,127.0482401,2022-03-04 10:00:00,127.0477401,stoploss,7,-1.000939391,0.01033329778,-1.047420638,0,0.1,0.1,2022
591,GBP_NZD,2022-03-04 06:00:00,2022-03-04 07:00:00,1.95598,1.949095821,2022-03-04 10:00:00,1.949090821,stoploss,4,-1.000726303,0.2091752629,-1.43517472,1,1.2,0.1,2022
592,EUR_CHF,2022-03-04 10:00:00,2022-03-04 11:00:00,1.011915,1.008652553,2022-03-04 13:00:00,1.008647553,stoploss,3,-1.001532592,0.2835295155,-1.408452026,0,0.1,0.1,2022
593,EUR_USD,2022-03-04 10:00:00,2022-03-04 11:00:00,1.101205,1.097537072,2022-03-04 13:00:00,1.097532072,stoploss,3,-1.001363167,0.3312496515,-1.064633654,0,0.1,0.1,2022
594,EUR_JPY,2022-03-04 11:00:00,2022-03-04 12:00:00,127.1195,126.6319357,2022-03-04 13:00:00,126.6314357,stoploss,2,-1.001025506,0.1630554126,-1.090112601,0,0.1,0.1,2022
595,GBP_NZD,2022-03-04 11:00:00,2022-03-04 12:00:00,1.948095,1.941071135,2022-03-04 15:00:00,1.941066135,stoploss,4,-1.000711859,0.004983011399,-1.293447388,0,0.1,0.1,2022
596,GBP_CHF,2022-03-04 13:00:00,2022-03-04 14:00:00,1.219735,1.215654382,2022-03-04 16:00:00,1.215649382,stoploss,3,-1.001225305,0.322255092,-1.251035928,1,0.1,0.1,2022
597,EUR_CHF,2022-03-04 14:00:00,2022-03-04 15:00:00,1.004865,1.001121243,2022-03-07 01:00:00,1.001116243,stoploss,11,-1.001335557,0.2924868954,-1.697492439,0,0.1,0.1,2022
598,EUR_JPY,2022-03-04 14:00:00,2022-03-04 15:00:00,126.2545,125.7093015,2022-03-04 15:00:00,125.7088015,stoploss,1,-1.000917097,0.1348132738,-1.15462525,0,0.1,0.1,2022
599,EUR_USD,2022-03-04 14:00:00,2022-03-04 15:00:00,1.093745,1.089502507,2022-03-04 15:00:00,1.089497507,stoploss,1,-1.001178552,0.1756043059,-1.231587246,0,0.1,0.1,2022
600,EUR_JPY,2022-03-04 16:00:00,2022-03-04 17:00:00,125.6425,125.0151502,2022-03-07 01:00:00,125.0146502,stoploss,9,-1.000797004,0.09803143925,-1.365267117,0,0.1,0.1,2022
601,EUR_USD,2022-03-04 16:00:00,2022-03-04 17:00:00,1.090895,1.085986422,2022-03-07 03:00:00,1.085981422,stoploss,11,-1.001018625,0.6427523463,-1.779537795,6,0.1,0.1,2022
602,GBP_NZD,2022-03-04 16:00:00,2022-03-04 17:00:00,1.936435,1.928942146,2022-03-04 19:00:00,1.928937146,stoploss,3,-1.000667302,0.1101049007,-1.211153908,0,0.1,0.1,2022
603,GBP_USD,2022-03-04 16:00:00,2022-03-04 17:00:00,1.322075,1.317045929,2022-03-07 10:00:00,1.317040929,stoploss,18,-1.000994219,0.5716761369,-1.283537205,5,0.1,0.1,2022
604,GBP_CHF,2022-03-04 17:00:00,2022-03-04 18:00:00,1.214605,1.209742036,2022-03-11 18:00:00,1.221115,time_exit,120,1.338689795,2.478940934,-0.8544172194,94,0.1,0.1,2022
605,GBP_NZD,2022-03-04 20:00:00,2022-03-04 21:00:00,1.928135,1.920478627,2022-03-07 02:00:00,1.920458627,stoploss,6,-1.002612203,0.639336685,-1.60062739,4,0.7,0.4,2022
606,EUR_NZD,2022-03-07 00:00:00,2022-03-07 01:00:00,1.59419,1.587553289,2022-03-07 01:00:00,1.587513289,stoploss,1,-1.006027082,0,-1.95126774,0,0.8,0.8,2022
607,GBP_AUD,2022-03-07 00:00:00,2022-03-07 01:00:00,1.79449,1.786979442,2022-03-07 01:00:00,1.786969442,stoploss,1,-1.001331459,0.4247354073,-1.047858199,0,0.2,0.2,2022
608,GBP_JPY,2022-03-07 00:00:00,2022-03-07 01:00:00,152.0865,151.3846116,2022-03-07 10:00:00,151.3841116,stoploss,10,-1.000712364,0.205873181,-1.200333253,8,0.1,0.1,2022
609,EUR_CHF,2022-03-07 02:00:00,2022-03-07 03:00:00,1.000255,0.996448523,2022-03-14 03:00:00,1.022915,time_exit,120,5.953011092,7.948294378,-0.7474102629,85,0.1,0.1,2022
610,EUR_JPY,2022-03-07 02:00:00,2022-03-07 03:00:00,124.9545,124.2950544,2022-03-14 03:00:00,128.4505,time_exit,120,5.301423229,6.198388858,-0.8529892923,106,0.1,0.1,2022
611,EUR_NZD,2022-03-07 02:00:00,2022-03-07 03:00:00,1.577615,1.569382836,2022-03-07 03:00:00,1.569337836,stoploss,1,-1.005466363,0,-1.64780487,0,0.9,0.9,2022
612,GBP_AUD,2022-03-07 02:00:00,2022-03-07 03:00:00,1.785325,1.776880488,2022-03-07 03:00:00,1.776875488,stoploss,1,-1.000592101,0.04914434412,-1.434659588,0,0.1,0.1,2022
613,NZD_USD,2022-03-07 02:00:00,2022-03-07 03:00:00,0.688425,0.6847582183,2022-03-07 16:00:00,0.6847532183,stoploss,14,-1.001363594,1.130419086,-1.236779386,0,0.1,0.1,2022
614,GBP_NZD,2022-03-07 03:00:00,2022-03-07 04:00:00,1.907755,1.897083398,2022-03-14 04:00:00,1.918485,time_exit,120,1.005472273,2.225064225,-0.324693516,72,1.1,0.1,2022
615,EUR_NZD,2022-03-07 04:00:00,2022-03-07 05:00:00,1.572735,1.562859103,2022-03-14 05:00:00,1.60863,time_exit,120,3.634606724,4.99752096,-0.02177017539,71,1.1,1.2,2022
616,EUR_USD,2022-03-07 04:00:00,2022-03-07 05:00:00,1.084575,1.079566578,2022-03-14 05:00:00,1.090925,time_exit,120,1.267864401,5.501732844,-0.7936631484,81,0.1,0.1,2022
617,GBP_AUD,2022-03-07 04:00:00,2022-03-07 05:00:00,1.78084,1.771253763,2022-03-14 05:00:00,1.794245,time_exit,120,1.398358871,2.752904931,-0.7291703475,37,0.2,0.1,2022
618,GBP_JPY,2022-03-07 11:00:00,2022-03-07 12:00:00,151.5325,150.825209,2022-03-14 12:00:00,153.8135,time_exit,120,3.224981106,3.434937132,-0.7811495227,120,0.1,0.1,2022
619,GBP_USD,2022-03-07 11:00:00,2022-03-07 12:00:00,1.316895,1.311722197,2022-03-07 17:00:00,1.311717197,stoploss,6,-1.000966594,0.8805670877,-1.000424737,2,0.1,0.1,2022
620,NZD_USD,2022-03-07 17:00:00,2022-03-07 18:00:00,0.682855,0.6788106194,2022-03-14 03:00:00,0.6788056194,stoploss,106,-1.001236283,1.153452278,-1.052077051,79,0.1,0.1,2022
621,GBP_USD,2022-03-07 18:00:00,2022-03-07 19:00:00,1.311335,1.305098879,2022-03-11 19:00:00,1.305093879,stoploss,97,-1.000801781,1.302893359,-1.139330131,63,0.1,0.1,2022
622,CAD_CHF,2022-03-08 00:00:00,2022-03-08 01:00:00,0.722465,0.7192561981,2022-03-15 01:00:00,0.732135,time_exit,120,3.013585884,4.109010329,-0.8616923443,91,0.7,0.7,2022
623,EUR_GBP,2022-03-08 00:00:00,2022-03-08 01:00:00,0.827975,0.8249106101,2022-03-15 01:00:00,0.840705,time_exit,120,4.154171168,5.092367721,-0.0440544468,61,0.1,0.1,2022
624,USD_CHF,2022-03-08 00:00:00,2022-03-08 01:00:00,0.925975,0.9230543712,2022-03-15 01:00:00,0.938485,time_exit,120,4.283324209,4.432264739,-0.2995930202,120,0.1,0.1,2022
625,AUD_USD,2022-03-08 02:00:00,2022-03-08 03:00:00,0.733075,0.7296337556,2022-03-08 07:00:00,0.7296287556,stoploss,5,-1.001452963,0.5070840131,-1.579370551,1,0.1,0.1,2022
626,AUD_USD,2022-03-08 08:00:00,2022-03-08 09:00:00,0.727915,0.7241977766,2022-03-14 08:00:00,0.7241927766,stoploss,96,-1.00134509,2.384844537,-1.214616253,60,0.1,0.1,2022
627,NZD_JPY,2022-03-08 23:00:00,2022-03-09 00:00:00,78.711,78.32712908,2022-03-16 00:00:00,80.0605,time_exit,120,3.515504657,4.035210606,-0.2474790236,85,3.6,0.7,2022
628,EUR_AUD,2022-03-09 00:00:00,2022-03-09 01:00:00,1.499855,1.491020331,2022-03-16 01:00:00,1.524275,time_exit,120,2.764110414,3.742641721,-0.9785313073,104,0.1,0.1,2022
629,NZD_CHF,2022-03-09 00:00:00,2022-03-09 01:00:00,0.6323,0.6292819237,2022-03-16 01:00:00,0.63643,time_exit,120,1.368421317,2.405505753,-0.3015165613,45,0.8,0.6,2022
630,AUD_JPY,2022-03-09 02:00:00,2022-03-09 03:00:00,84.3205,83.89859586,2022-03-16 03:00:00,85.0345,time_exit,120,1.692327553,3.720039347,-0.389898995,54,0.1,0.1,2022
631,AUD_CHF,2022-03-10 00:00:00,2022-03-10 01:00:00,0.677685,0.6748362546,2022-03-14 19:00:00,0.6748312546,stoploss,67,-1.001755159,2.750333525,-1.139097931,20,0.1,0.1,2022
632,EUR_CAD,2022-03-10 00:00:00,2022-03-10 01:00:00,1.417635,1.411238265,2022-03-10 16:00:00,1.411233265,stoploss,16,-1.000781649,0.890297896,-1.620357804,13,0.1,0.1,2022
633,NZD_CAD,2022-03-10 13:00:00,2022-03-10 14:00:00,0.878075,0.8755956245,2022-03-10 17:00:00,0.8755706245,stoploss,4,-1.010083184,0.2883790702,-1.030501433,0,0.3,0.5,2022
634,USD_CAD,2022-03-10 13:00:00,2022-03-10 14:00:00,1.282325,1.278486624,2022-03-10 15:00:00,1.278481624,stoploss,2,-1.001302634,0.2488031458,-1.139804987,0,0.1,0.1,2022
635,USD_CAD,2022-03-10 16:00:00,2022-03-10 17:00:00,1.278325,1.274036599,2022-03-11 15:00:00,1.274031599,stoploss,23,-1.001165936,0.2506761946,-1.596166095,14,0.1,0.1,2022
636,EUR_CAD,2022-03-10 17:00:00,2022-03-10 18:00:00,1.408415,1.400121771,2022-03-11 15:00:00,1.400116771,stoploss,22,-1.000602901,0.1043019593,-1.328192002,19,0.1,0.1,2022
637,NZD_CAD,2022-03-10 18:00:00,2022-03-10 19:00:00,0.876805,0.873895002,2022-03-11 10:00:00,0.873885002,stoploss,16,-1.003436429,0.218213211,-1.132303197,3,0.3,0.2,2022
638,CHF_JPY,2022-03-11 00:00:00,2022-03-11 01:00:00,124.836,124.4867436,2022-03-18 01:00:00,126.582,time_exit,120,4.999192339,5.786579449,-0.0486748395,114,0.2,0.2,2022
639,AUD_CAD,2022-03-11 02:00:00,2022-03-11 03:00:00,0.938505,0.9357380013,2022-03-11 11:00:00,0.9357330013,stoploss,9,-1.001807012,0.2692447968,-1.635345913,5,0.1,0.1,2022
640,NZD_CAD,2022-03-11 11:00:00,2022-03-11 12:00:00,0.873575,0.8709421959,2022-03-11 15:00:00,0.8709221959,stoploss,4,-1.007596463,0.5640374002,-1.331280194,1,0.3,0.4,2022
641,AUD_CAD,2022-03-11 12:00:00,2022-03-11 13:00:00,0.933315,0.9304756102,2022-03-11 16:00:00,0.9304706102,stoploss,4,-1.001760942,0.8082722492,-1.181591894,1,0.1,0.1,2022
642,EUR_CAD,2022-03-11 16:00:00,2022-03-11 17:00:00,1.395925,1.388788921,2022-03-11 20:00:00,1.388783921,stoploss,4,-1.000700665,0.02452327015,-1.421649004,0,0.1,0.1,2022
643,NZD_CAD,2022-03-11 16:00:00,2022-03-11 17:00:00,0.86965,0.8665089643,2022-03-11 19:00:00,0.8664989643,stoploss,3,-1.003183663,0,-1.00285393,0,0.4,0.2,2022
644,USD_CAD,2022-03-11 16:00:00,2022-03-11 17:00:00,1.271175,1.267029033,2022-03-17 02:00:00,1.267024033,stoploss,82,-1.001205991,3.850729953,-1.033534472,42,0.1,0.1,2022
645,AUD_CAD,2022-03-11 17:00:00,2022-03-11 18:00:00,0.929745,0.9264136102,2022-03-14 06:00:00,0.9263986102,stoploss,13,-1.004502625,0.1665971381,-1.166179967,1,0.1,0.3,2022
646,GBP_CHF,2022-03-11 19:00:00,2022-03-11 20:00:00,1.218535,1.213889832,2022-03-18 20:00:00,1.230525,time_exit,120,2.58117666,5.010582715,-0.4660756854,89,0.1,0.1,2022
647,GBP_USD,2022-03-11 20:00:00,2022-03-11 21:00:00,1.303905,1.299143613,2022-03-18 21:00:00,1.318735,time_exit,120,3.11463864,3.611342644,-0.8264398549,88,0.1,0.1,2022
648,NZD_CAD,2022-03-11 20:00:00,2022-03-11 21:00:00,0.866425,0.8633045038,2022-03-15 20:00:00,0.8632895038,stoploss,48,-1.004806928,1.3795883,-1.036694111,43,0.5,0.3,2022
649,EUR_CAD,2022-03-11 21:00:00,2022-03-11 22:00:00,1.388135,1.380994641,2022-03-18 22:00:00,1.391795,time_exit,120,0.5125792661,3.924872659,-0.004901714293,37,0.1,0.1,2022
650,CAD_JPY,2022-03-14 00:00:00,2022-03-14 01:00:00,92.254,91.8746613,2022-03-15 09:00:00,91.8736613,stoploss,33,-1.002636167,0.8936604636,-1.47888944,11,0.4,0.2,2022
651,GBP_CAD,2022-03-14 00:00:00,2022-03-14 01:00:00,1.66091,1.655179544,2022-03-18 12:00:00,1.655174544,stoploss,108,-1.000872531,3.118425542,-1.254699477,34,0.4,0.1,2022
652,EUR_CHF,2022-03-14 04:00:00,2022-03-14 05:00:00,1.021585,1.017801656,2022-03-21 06:00:00,1.031195,time_exit,120,2.540081183,4.988973187,-0.2418495611,87,0.1,0.1,2022
