trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
CAD_CHF_2012-04-19T12:00:00,CAD_CHF,2012-04-19T16:00:00,6,-1.0114635775359304,0.0405634282041004,-1.0952125615103996
CAD_CHF_2012-12-12T08:00:00,CAD_CHF,2012-12-12T12:00:00,7,-1.0419428615414217,0.0754971507745311,-1.298131564706831
CAD_CHF_2014-11-03T16:00:00,CAD_CHF,2014-11-03T20:00:00,4,-1.0124819314449192,0.0048007428634169,-1.4891904362354158
CAD_CHF_2014-11-25T08:00:00,CAD_CHF,2014-11-25T12:00:00,13,-1.0063990211486256,0.8876356479022278,-1.328253961279008
CAD_CHF_2016-05-18T20:00:00,CAD_CHF,2016-05-19T00:00:00,4,-1.0327163167468627,0.2155921385627522,-1.0007837404878104
CAD_CHF_2016-07-18T12:00:00,CAD_CHF,2016-07-18T16:00:00,21,-1.0342284442477692,0.1548059183024076,-1.2034409829839374
CAD_CHF_2019-09-03T08:00:00,CAD_CHF,2019-09-03T12:00:00,7,-1.0141264933809464,0.0834747336146641,-1.1879096706701464
CAD_CHF_2020-05-11T12:00:00,CAD_CHF,2020-05-11T16:00:00,7,-1.0139675045999674,0.1246331179689714,-1.304350044951056
CAD_CHF_2021-11-17T16:00:00,CAD_CHF,2021-11-17T20:00:00,5,-1.0037553771025285,0.0838700886230999,-1.122857753655636
CAD_CHF_2021-11-26T00:00:00,CAD_CHF,2021-11-26T04:00:00,1,-1.00121594430288,0.0085116101200694,-2.7322268485504044
CAD_CHF_2023-01-30T20:00:00,CAD_CHF,2023-01-31T00:00:00,10,-1.00346441202249,0.0958487326225606,-1.2506527401234755
CAD_CHF_2023-02-07T12:00:00,CAD_CHF,2023-02-07T16:00:00,8,-1.0033730787542592,0.2080065231801108,-1.0760121226126984
CAD_JPY_2010-06-04T12:00:00,CAD_JPY,2010-06-04T16:00:00,1,-1.0189757332139937,0.1277699369741979,-1.0563158155787753
CAD_JPY_2012-10-26T04:00:00,CAD_JPY,2012-10-26T08:00:00,2,-1.0134814234248657,0.0499605691627743,-1.2664607770312075
CAD_JPY_2019-06-12T08:00:00,CAD_JPY,2019-06-12T12:00:00,13,-1.0236297844383655,0.7632420373584874,-1.068066256613167
CAD_JPY_2021-07-06T08:00:00,CAD_JPY,2021-07-06T12:00:00,1,-1.0010019444663243,0.03707194525433,-2.5539564446830263
CAD_JPY_2022-07-28T00:00:00,CAD_JPY,2022-07-28T04:00:00,0,-1.00064481884862,0.0109619204265807,-1.0001140342135852
CAD_JPY_2022-11-09T20:00:00,CAD_JPY,2022-11-10T00:00:00,3,-1.0006371140934596,0.0261216778318171,-1.515694428338963
CAD_JPY_2023-10-18T12:00:00,CAD_JPY,2023-10-18T16:00:00,3,-1.00187518444094,0.2615882295093895,-1.00603645255761
CAD_JPY_2024-05-29T20:00:00,CAD_JPY,2024-05-30T00:00:00,2,-1.003669142635221,0.1039590413319349,-1.9801139754869048
CHF_JPY_2017-12-13T20:00:00,CHF_JPY,2017-12-14T00:00:00,4,-1.0097034827915154,0.6093787193074572,-1.1469516659576284
CHF_JPY_2020-04-10T20:00:00,CHF_JPY,2020-04-13T00:00:00,4,-1.0067050604424166,0.2085273797596343,-1.3430236066190844
CHF_JPY_2021-06-28T04:00:00,CHF_JPY,2021-06-28T08:00:00,7,-1.0018996099879796,0.3552270677482955,-1.035287443437562
EUR_AUD_2011-02-24T12:00:00,EUR_AUD,2011-02-24T16:00:00,5,-1.0201052147115717,0.6343195241501514,-1.0273764717614011
EUR_AUD_2011-06-29T08:00:00,EUR_AUD,2011-06-29T12:00:00,4,-1.0263580584032377,0.2662163898726563,-1.0780445886922994
EUR_AUD_2014-05-23T00:00:00,EUR_AUD,2014-05-23T04:00:00,23,-1.0138648422250145,0.1833940494309362,-1.2358616183301452
