trade_id,pair,entry_time,bars_held,final_r,mfe_r,mae_r
AUD_USD_2015-08-18T12:00:00,AUD_USD,2015-08-18T16:00:00,20,-1.007160128563069,0.7597691975263223,-1.3118946667234297
AUD_USD_2016-09-23T20:00:00,AUD_USD,2016-09-26T00:00:00,58,-1.008083044103535,1.7477337583881278,-1.0705542857136152
AUD_USD_2019-04-05T16:00:00,AUD_USD,2019-04-05T20:00:00,74,-1.021506604632937,2.850969276655073,-1.9557568588086056
AUD_USD_2019-06-06T20:00:00,AUD_USD,2019-06-07T00:00:00,22,-1.0084117443791822,1.298212549189801,-1.2645655716730002
AUD_USD_2020-09-15T00:00:00,AUD_USD,2020-09-15T04:00:00,27,-1.0021386818661244,1.559099080406754,-1.5676538078712476
AUD_USD_2021-05-19T08:00:00,AUD_USD,2021-05-19T12:00:00,42,-1.0038379316845591,0.7714242685963483,-1.5044692203471115
AUD_USD_2021-10-13T12:00:00,AUD_USD,2021-10-13T16:00:00,129,-1.008245711753747,4.686656418035188,-1.070911814017732
AUD_USD_2022-02-18T16:00:00,AUD_USD,2022-02-18T20:00:00,23,-1.0008490964085244,1.9605636072738564,-1.2558135882018373
AUD_USD_2022-02-21T20:00:00,AUD_USD,2022-02-22T00:00:00,16,-1.0009123389714785,1.800044790720733,-1.6558952332276464
AUD_USD_2025-03-10T16:00:00,AUD_USD,2025-03-10T20:00:00,88,-1.0078466114849598,1.7772575013435834,-1.2691894076923838
AUD_USD_2025-10-03T04:00:00,AUD_USD,2025-10-03T08:00:00,26,-1.0112503828476311,0.942219563488171,-1.2741058574929829
CAD_CHF_2010-11-15T08:00:00,CAD_CHF,2010-11-15T12:00:00,121,-1.0208485402967211,2.4768065872505565,-1.0841240954295444
CAD_CHF_2012-05-01T20:00:00,CAD_CHF,2012-05-02T00:00:00,240,2.830637202676648,3.7207003326352113,-0.5100551522722844
CAD_CHF_2012-11-08T16:00:00,CAD_CHF,2012-11-08T20:00:00,23,-1.0399839371951485,0.7327056491012308,-1.0565755403820356
CAD_CHF_2012-11-20T08:00:00,CAD_CHF,2012-11-20T12:00:00,9,-1.0980752399570393,0.7306605376800869,-1.1744509984857308
CAD_CHF_2014-12-29T12:00:00,CAD_CHF,2014-12-29T16:00:00,70,-1.0032214464849811,5.314312884715918,-36.17362257979895
CAD_CHF_2015-04-13T16:00:00,CAD_CHF,2015-04-13T20:00:00,82,-1.003663687564073,3.8477878641632888,-1.596451856042994
CAD_CHF_2016-05-30T00:00:00,CAD_CHF,2016-05-30T04:00:00,14,-1.038434960078035,0.2238836424546058,-1.107887724249647
CAD_CHF_2017-09-05T16:00:00,CAD_CHF,2017-09-05T20:00:00,240,0.1309443911884604,3.727182219068661,-0.4567277258922004
CAD_CHF_2017-10-05T20:00:00,CAD_CHF,2017-10-06T00:00:00,82,-1.0036718941005272,2.2729024482223767,-1.851858591362671
CAD_CHF_2017-10-06T16:00:00,CAD_CHF,2017-10-06T20:00:00,77,-1.003441937766571,1.829963579230439,-2.036479845225072
CAD_CHF_2017-11-07T12:00:00,CAD_CHF,2017-11-07T16:00:00,30,-1.0032274165976376,1.1715522249418162,-1.2705263339359614
CAD_CHF_2017-12-06T16:00:00,CAD_CHF,2017-12-06T20:00:00,29,-1.0024981966753406,0.5104648539940091,-1.0650645159189784
CAD_CHF_2020-01-06T08:00:00,CAD_CHF,2020-01-06T12:00:00,9,-1.020097570083597,0.4193692957442041,-1.014257370218396
CAD_CHF_2020-05-21T16:00:00,CAD_CHF,2020-05-21T20:00:00,215,-1.0204867099510713,5.762456249011937,-1.066447068007954
CAD_CHF_2020-08-14T08:00:00,CAD_CHF,2020-08-14T12:00:00,240,1.7910557391751945,3.987386864587052,-0.8584865708454987
CAD_CHF_2020-11-05T00:00:00,CAD_CHF,2020-11-05T04:00:00,11,-1.013628351893037,0.7281433725708105,-1.041595466110676
CAD_CHF_2020-11-05T08:00:00,CAD_CHF,2020-11-05T12:00:00,198,-1.009919998924,2.67443170991277,-1.009855890464099
CAD_CHF_2020-12-08T12:00:00,CAD_CHF,2020-12-08T16:00:00,49,-1.0156179487426882,1.1216526824291115,-1.0648601415465997
CAD_CHF_2021-06-01T16:00:00,CAD_CHF,2021-06-01T20:00:00,30,-1.0135738248307555,1.1334143733686235,-1.019394244790258
CAD_CHF_2022-01-28T08:00:00,CAD_CHF,2022-01-28T12:00:00,31,-1.000865150284367,0.8599593826634783,-1.0641348497747185
CAD_CHF_2023-01-09T12:00:00,CAD_CHF,2023-01-09T16:00:00,41,-1.002683739495856,1.816891638696602,-1.086914495822917
CAD_CHF_2023-01-25T16:00:00,CAD_CHF,2023-01-25T20:00:00,181,-1.003003981363754,1.5470504023325564,-1.1925806014097686
CAD_CHF_2023-02-28T12:00:00,CAD_CHF,2023-02-28T16:00:00,24,-1.0039274686629538,1.2083511919673322,-1.2869005652263354
CAD_CHF_2024-01-23T04:00:00,CAD_CHF,2024-01-23T08:00:00,8,-1.0048774322459328,1.4047004868296111,-1.157577253035452
CAD_CHF_2024-11-08T08:00:00,CAD_CHF,2024-11-08T12:00:00,120,-1.0024577479759542,3.23685408434038,-1.8138180062590572
CAD_CHF_2025-01-02T08:00:00,CAD_CHF,2025-01-02T12:00:00,122,-1.0025455441744555,2.652457029806892,-1.137858245992011
CAD_CHF_2025-01-22T08:00:00,CAD_CHF,2025-01-22T12:00:00,18,-1.002322688441995,0.4877645728231033,-1.574782763686028
CAD_CHF_2025-07-30T08:00:00,CAD_CHF,2025-07-30T12:00:00,87,-1.0030368945313752,1.7522881446096008,-1.1600937109893412
CAD_JPY_2010-11-05T08:00:00,CAD_JPY,2010-11-05T12:00:00,240,2.934176233379205,5.160058380413141,-0.2421407571235245
CAD_JPY_2011-01-10T12:00:00,CAD_JPY,2011-01-10T16:00:00,42,-1.007479748294054,2.111782268355582,-1.003532896119395
