sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.3232856066,0.01534576535,0,0.1871272551,0.5078327844,1.005068847,2.322852973,0.2517482517,0.06526806527,0.6993006993,unclassified,0,0.01217864566,0.972387792,0.2517482517,0.2539163922,1,0,0,0,0,1,1,0,-1.382206682,0
1,1,0.3232856066,0.01534576535,0,0.1074129682,0.295474387,0.5601087604,1.308133391,0.07459207459,0.02331002331,0.3682983683,unclassified,0,0.01419892393,0.8581004882,0.07459207459,0.295474387,1,0,0,0,0,1,1,0,-1.228360528,0
1.5,1.5,0.3232856066,0.01534576535,0.001198912621,0.09502863289,0.2199831147,0.3834866843,0.8910710318,0.0372960373,0.004662004662,0.1888111888,unclassified,0,0.01503738471,0.7851652756,0.0372960373,0.329974672,1,0,0,0,1,1,1,0,-1.086169386,0
2,2,0.3232856066,0.01534576535,0.002862169864,0.07806925049,0.1707754489,0.2945973733,0.6683032738,0.02331002331,0,0.09324009324,unclassified,0,0.0145368641,0.8298360969,0.02331002331,0.3415508978,1,0,0,0,1,1,1,0,-1.004584305,0
3,3,0.3232856066,0.177403257,0.0100150757,0.08059125,0.1749698651,0.5646282017,4.049770623,0.1724941725,0.1072261072,0.01864801865,heavy_right_tail,0,0.01614834845,0.668539394,0.1118881119,0.5249095954,1,0,0,0,1,1,1,0,-0.6187505892,0
4,4,0.3232856066,0.2856194211,0.01425942807,0.0857474649,0.2277641338,1.183873448,3.824504618,0.2750582751,0.1561771562,0.004662004662,heavy_right_tail,0,0.01186759717,0.9817190691,0.1538461538,0.9110565354,1,0,0,0,1,1,1,0,-0.3939843085,0
