fold,date,n_trades,equity_start_of_day,intraday_peak,intraday_trough,intraday_running_peak_to_trough_dd_pct,day_start_to_low_dd_pct,day_dd_pct,net_day_pnl_dollars,trade_ids_in_day
2,2021-09-07,1,13247.6602,14756.4376,13247.6602,0,0,0,1508.777399,410
2,2021-09-08,1,14756.4376,16269.23163,14756.4376,0,0,0,1512.794034,408
2,2021-12-09,3,18767.52888,19779.70232,18767.52888,0,0,0,1012.173445,"534,537,538"
2,2021-11-29,1,17746.58269,19256.57101,17746.58269,0,0,0,1509.988322,514
2,2021-11-03,1,17947.84193,18093.27508,17947.84193,0,0,0,145.4331461,481
2,2021-11-04,1,18093.27508,18210.59296,18093.27508,0,0,0,117.3178802,486
2,2021-09-24,1,16269.23163,16362.54359,16269.23163,0,0,0,93.31196098,442
2,2021-12-16,3,19276.18444,21192.51169,19276.18444,0,0,0,1916.327251,"541,535,545"
2,2022-01-07,1,22111.9443,23332.24832,22111.9443,0,0,0,1220.304025,532
2,2021-12-27,1,21192.51169,22111.9443,21192.51169,0,0,0,919.4326011,550
2,2022-02-11,1,27066.99884,27702.10775,27066.99884,0,0,0,635.1089018,601
2,2022-02-10,1,25698.20028,27066.99884,25698.20028,0,0,0,1368.798564,592
2,2022-02-03,2,23651.87737,25247.99475,23651.87737,0,0,0,1596.117371,"588,586"
2,2022-01-13,1,23332.24832,23651.87737,23332.24832,0,0,0,319.6290541,569
2,2022-03-10,1,26856.53539,27243.64614,26856.53539,0,0,0,387.1107559,633
2,2022-02-22,1,27702.10775,28260.3748,27702.10775,0,0,0,558.2670583,609
2,2022-03-15,3,27243.64614,33008.32619,27243.64614,0,0,0,5764.680048,"632,634,639"
2,2022-04-05,1,31358.60618,32314.4056,31358.60618,0,0,0,955.7994238,657
3,2022-07-26,1,12405.26897,12405.26897,12092.75975,2.51916525,2.51916525,2.51916525,-312.5092251,805
3,2022-12-22,2,13554.9657,14038.14708,13214.138,2.514412133,2.514412133,2.514412133,483.1813852,"974,977"
3,2022-09-28,1,12492.95343,12492.95343,12179.41725,2.509704157,2.509704157,2.509704157,-313.5361715,877
3,2022-05-18,4,11513.49995,11559.07386,11224.57199,2.50947116,2.50947116,2.50947116,45.57391198,"725,716,720,723"
3,2022-05-03,1,10225.44987,10469.91302,10225.44987,0,0,0,244.4631588,693
3,2022-04-19,1,10000,10225.44987,10000,0,0,0,225.449865,668
3,2022-05-17,1,10921.67965,11513.49995,10921.67965,0,0,0,591.8203067,714
3,2022-07-14,1,11559.07386,11667.15411,11559.07386,0,0,0,108.0802463,791
3,2022-05-10,1,10648.7583,10921.67965,10648.7583,0,0,0,272.9213461,704
3,2022-05-04,1,10469.91302,10648.7583,10469.91302,0,0,0,178.8452754,696
3,2022-07-20,1,11911.80815,12405.26897,11911.80815,0,0,0,493.4608176,794
3,2022-07-18,1,11667.15411,11911.80815,11667.15411,0,0,0,244.6540422,790
3,2022-09-07,1,12274.39477,12424.58793,12274.39477,0,0,0,150.1931574,861
3,2022-08-10,1,12092.75975,12274.39477,12092.75975,0,0,0,181.635026,823
3,2022-09-21,1,12424.58793,12492.95343,12424.58793,0,0,0,68.36549739,870
3,2022-10-05,2,12179.41725,12894.15071,12179.41725,0,0,0,714.7334567,"887,879"
3,2022-12-07,2,12894.15071,13153.92615,12894.15071,0,0,0,259.7754394,"951,952"
3,2022-12-16,1,13153.92615,13554.9657,13153.92615,0,0,0,401.0395474,971
4,2023-03-24,1,11526.31243,11526.31243,11234.73735,2.529647543,2.529647543,2.529647543,-291.575079,1097
4,2023-07-27,1,16402.82357,16402.82357,15989.38367,2.520541065,2.520541065,2.520541065,-413.4399039,1224
4,2023-03-16,1,11704.40412,11704.40412,11409.5136,2.51948345,2.51948345,2.51948345,-294.8905247,1075
4,2023-04-13,1,11900.9659,11900.9659,11894.72797,0.05241531725,0.05241531725,0.05241531725,-6.23792903,1119
4,2023-03-21,2,11409.5136,11526.31243,11405.65534,0.03381616218,0.03381616218,0.03381616218,116.7988302,"1078,1081"
4,2023-08-29,1,16967.94449,16967.94449,16964.036,0.02303455379,0.02303455379,0.02303455379,-3.908490301,1262
4,2023-01-20,1,11168.63553,11284.28925,11168.63553,0,0,0,115.6537217,1002
4,2023-01-25,1,11284.28925,11704.40412,11284.28925,0,0,0,420.1148705,1025
4,2023-01-18,2,10069.03581,10705.50422,10069.03581,0,0,0,636.4684071,"1018,1022"
4,2023-03-31,1,11234.73735,11625.44257,11234.73735,0,0,0,390.7052267,1100
4,2023-04-06,1,11625.44257,11900.9659,11625.44257,0,0,0,275.5233221,1092
4,2023-01-19,1,10705.50422,11168.63553,10705.50422,0,0,0,463.1313068,1014
4,2023-01-04,1,10000,10069.03581,10000,0,0,0,69.03581375,996
4,2023-05-31,1,11999.21789,12075.64671,11999.21789,0,0,0,76.42882023,1177
4,2023-04-26,1,11894.72797,11999.21789,11894.72797,0,0,0,104.4899266,1130
4,2023-06-02,1,12075.64671,12755.63006,12075.64671,0,0,0,679.9833449,1169
4,2023-06-05,1,12755.63006,13116.20049,12755.63006,0,0,0,360.5704337,1182
4,2023-06-22,1,14511.67735,15011.66409,14511.67735,0,0,0,499.9867429,1198
4,2023-06-23,1,15011.66409,15093.91502,15011.66409,0,0,0,82.25093198,1206
4,2023-06-08,1,13116.20049,14169.26404,13116.20049,0,0,0,1053.063545,1181
4,2023-06-09,1,14169.26404,14511.67735,14169.26404,0,0,0,342.4133103,1187
4,2023-07-06,1,15530.96917,16086.62594,15530.96917,0,0,0,555.656768,1211
4,2023-06-28,1,15093.91502,15530.96917,15093.91502,0,0,0,437.0541477,1208
4,2023-08-01,2,15989.38367,16352.6997,15989.38367,0,0,0,363.3160347,"1232,1233"
4,2023-07-13,1,16086.62594,16402.82357,16086.62594,0,0,0,316.1976335,1216
4,2023-08-23,1,16352.6997,16686.55979,16352.6997,0,0,0,333.8600854,1240
4,2023-08-24,1,16686.55979,16967.94449,16686.55979,0,0,0,281.3847033,1256
4,2023-09-04,1,16964.036,17355.74569,16964.036,0,0,0,391.7096916,1252
4,2023-09-27,1,17355.74569,17641.3197,17355.74569,0,0,0,285.5740093,1288
5,2024-03-06,1,13092.82623,13092.82623,12750.50483,2.614572232,2.614572232,2.614572232,-342.321399,1453
5,2023-12-28,2,11595.76129,11595.76129,11299.83801,2.551995219,2.551995219,2.551995219,-295.9232737,"1384,1386"
5,2024-06-03,1,17041.27306,17041.27306,16606.7592,2.549773492,2.549773492,2.549773492,-434.5138633,1530
5,2023-12-29,1,11299.83801,11299.83801,11012.5329,2.542559603,2.542559603,2.542559603,-287.3051165,1379
5,2023-11-16,1,11447.02597,11447.02597,11157.56787,2.52867521,2.52867521,2.52867521,-289.4581081,1333
5,2023-12-15,1,11010.79651,11010.79651,10733.6238,2.51728122,2.51728122,2.51728122,-277.1727127,1369
5,2023-12-13,2,11237.17546,11294.91631,11010.79651,2.515466215,2.014553895,2.515466215,-226.378956,"1356,1362"
5,2024-06-26,2,16975.93524,17849.01215,16975.93524,0.06410191995,0,0.06410191995,861.6353422,"1554,1558"
5,2024-01-25,1,12676.13553,12676.13553,12672.90236,0.02550595125,0.02550595125,0.02550595125,-3.23316895,1410
5,2023-10-09,3,10097.06659,10397.7592,10094.69073,0.02353020362,0.02353020362,0.02353020362,300.6926057,"1302,1299,1303"
5,2023-10-13,1,10397.7592,10955.73102,10397.7592,0,0,0,557.9718228,1295
5,2023-12-19,1,10733.6238,10841.84908,10733.6238,0,0,0,108.2252805,1375
5,2023-12-12,1,11157.56787,11237.17546,11157.56787,0,0,0,79.6075985,1355
5,2023-11-01,1,11142.55283,11447.02597,11142.55283,0,0,0,304.4731415,1328
5,2023-10-25,1,10955.73102,11142.55283,10955.73102,0,0,0,186.8218128,1315
5,2023-10-06,1,10000,10097.06659,10000,0,0,0,97.06659117,1297
5,2024-01-15,1,12017.27914,12121.58226,12017.27914,0,0,0,104.3031221,1392
5,2024-01-05,2,11012.5329,12017.27914,11012.5329,0,0,0,1004.746245,"1395,1396"
5,2023-12-20,1,10841.84908,11171.90675,10841.84908,0,0,0,330.0576726,1367
5,2023-12-21,1,11171.90675,11595.76129,11171.90675,0,0,0,423.8545382,1366
5,2024-02-21,1,12672.90236,13092.82623,12672.90236,0,0,0,419.9238646,1433
5,2024-03-20,1,12750.50483,13441.34257,12750.50483,0,0,0,690.83774,1457
5,2024-01-24,1,12413.90927,12676.13553,12413.90927,0,0,0,262.2262683,1391
5,2024-01-22,1,12121.58226,12413.90927,12121.58226,0,0,0,292.327001,1408
5,2024-04-05,1,14230.903,14973.33993,14230.903,0,0,0,742.4369255,1475
5,2024-04-04,1,13441.34257,14230.903,13441.34257,0,0,0,789.5604319,1476
5,2024-04-29,1,14973.33993,15325.85138,14973.33993,0,0,0,352.5114569,1494
5,2024-04-30,2,15325.85138,16485.1449,15325.85138,0,0,0,1159.293516,"1493,1495"
5,2024-05-23,1,16804.25096,17041.27306,16804.25096,0,0,0,237.0221017,1525
5,2024-05-22,1,16485.1449,16804.25096,16485.1449,0,0,0,319.1060582,1522
5,2024-06-06,1,16606.7592,16826.28164,16606.7592,0,0,0,219.5224467,1533
5,2024-06-18,1,16826.28164,16975.93524,16826.28164,0,0,0,149.6536007,1547
6,2024-08-06,2,10558.65687,10558.65687,10033.0898,4.977594043,4.977594043,4.977594043,-525.5670755,"1623,1618"
6,2024-10-29,1,13446.12398,13446.12398,13100.46375,2.570705385,2.570705385,2.570705385,-345.6602333,1686
6,2025-03-20,1,24211.43227,24211.43227,23592.84022,2.55495849,2.55495849,2.55495849,-618.5920443,1856
6,2024-08-20,1,11240.35681,11240.35681,10954.88179,2.53973271,2.53973271,2.53973271,-285.4750186,1629
6,2024-11-20,1,13100.46375,13100.46375,12768.79901,2.53170224,2.53170224,2.53170224,-331.6647342,1710
6,2024-08-05,1,10365.65033,10558.65687,10365.65033,0,0,0,193.0065389,1608
6,2024-08-15,1,10299.01941,10460.09822,10299.01941,0,0,0,161.0788063,1613
6,2024-08-19,4,10460.09822,11240.35681,10460.09822,0,0,0,780.2585891,"1615,1617,1624,1619"
6,2024-08-22,1,10954.88179,11333.12908,10954.88179,0,0,0,378.2472904,1611
6,2024-09-03,1,11333.12908,11681.55819,11333.12908,0,0,0,348.429115,1612
6,2024-09-04,3,11681.55819,12510.39636,11681.55819,0,0,0,828.8381623,"1631,1632,1634"
6,2024-08-08,2,10033.0898,10198.95787,10033.0898,0,0,0,165.86807,"1622,1614"
6,2024-08-14,1,10198.95787,10299.01941,10198.95787,0,0,0,100.0615454,1626
6,2024-07-29,1,10000,10365.65033,10000,0,0,0,365.650333,1596
6,2024-10-09,1,13052.36701,13446.12398,13052.36701,0,0,0,393.7569718,1655
6,2024-09-20,1,12884.3075,13052.36701,12884.3075,0,0,0,168.0595094,1642
6,2024-09-05,1,12510.39636,12884.3075,12510.39636,0,0,0,373.9111445,1633
6,2024-11-26,2,12768.79901,13372.20019,12768.79901,0,0,0,603.4011789,"1707,1725"
6,2024-12-09,1,14076.7993,14832.83588,14076.7993,0,0,0,756.0365835,1742
6,2025-01-15,2,14832.83588,15282.68599,14832.83588,0,0,0,449.8501051,"1780,1794"
6,2025-01-21,1,15282.68599,15548.19831,15282.68599,0,0,0,265.5123259,1798
6,2024-12-02,3,13372.20019,14076.7993,13372.20019,0,0,0,704.5991029,"1722,1731,1726"
6,2025-01-27,1,15548.19831,16018.37641,15548.19831,0,0,0,470.1780945,1800
6,2025-02-07,1,16018.37641,16209.86515,16018.37641,0,0,0,191.4887425,1810
6,2025-02-17,1,17926.80014,18343.15429,17926.80014,0,0,0,416.3541498,1819
6,2025-02-13,3,16209.86515,17926.80014,16209.86515,0,0,0,1716.934996,"1820,1821,1818"
6,2025-02-18,1,18343.15429,18837.69623,18343.15429,0,0,0,494.5419348,1826
6,2025-02-26,1,18837.69623,19559.86924,18837.69623,0,0,0,722.1730147,1829
6,2025-03-06,1,19559.86924,22557.16891,19559.86924,0,0,0,2997.299667,1836
6,2025-03-19,2,22557.16891,24211.43227,22557.16891,0,0,0,1654.263359,"1850,1852"
7,2025-09-02,2,12869.89672,13106.81904,12768.21889,2.58338923,0.7900439357,2.58338923,-101.6778386,"2025,2026"
7,2025-09-08,2,12970.26221,12970.26221,12637.25749,2.567447808,2.567447808,2.567447808,-11.67128276,"2022,2033"
7,2025-11-20,1,23336.46507,23336.46507,22737.65443,2.565986933,2.565986933,2.565986933,-598.8106443,2120
7,2025-06-25,1,11201.64132,11201.64132,10915.09236,2.558097928,2.558097928,2.558097928,-286.5489543,1945
7,2025-08-14,1,11995.90332,11995.90332,11690.86246,2.542875315,2.542875315,2.542875315,-305.0408645,1995
7,2025-05-01,1,10426.30545,10426.30545,10161.44823,2.54027878,2.54027878,2.54027878,-264.857225,1896
7,2025-10-17,4,17052.57884,17937.39146,16621.97942,2.525127852,2.525127852,2.525127852,884.8126281,"2073,2070,2071,2072"
7,2025-05-30,1,10985.77696,11201.64132,10985.77696,0,0,0,215.8643543,1913
7,2025-05-12,1,10908.74075,10985.77696,10908.74075,0,0,0,77.03621412,1903
7,2025-05-09,1,10517.1371,10908.74075,10517.1371,0,0,0,391.6036492,1875
7,2025-05-02,1,10161.44823,10517.1371,10161.44823,0,0,0,355.6888686,1883
7,2025-04-30,1,10144.06561,10426.30545,10144.06561,0,0,0,282.2398458,1887
7,2025-04-29,1,10000,10144.06561,10000,0,0,0,144.0656082,1884
7,2025-07-16,1,11506.68429,11551.051,11506.68429,0,0,0,44.36670916,1972
7,2025-08-05,2,11551.051,11865.587,11551.051,0,0,0,314.5360014,"1992,1991"
7,2025-08-18,1,11690.86246,12337.16637,11690.86246,0,0,0,646.3039088,1996
7,2025-08-11,1,11865.587,11995.90332,11865.587,0,0,0,130.3163233,2000
7,2025-08-27,1,12510.09176,12734.30016,12510.09176,0,0,0,224.2083926,2013
7,2025-08-22,1,12337.16637,12510.09176,12337.16637,0,0,0,172.9253945,2011
7,2025-09-01,1,12734.30016,12869.89672,12734.30016,0,0,0,135.596568,2018
7,2025-09-04,1,12768.21889,12970.26221,12768.21889,0,0,0,202.0433216,2023
7,2025-07-07,1,11261.94001,11506.68429,11261.94001,0,0,0,244.7442843,1964
7,2025-07-04,1,10915.09236,11261.94001,10915.09236,0,0,0,346.8476459,1958
7,2025-09-22,1,13308.15032,13463.28277,13308.15032,0,0,0,155.132442,2042
7,2025-09-18,1,12958.59092,13308.15032,12958.59092,0,0,0,349.5593998,2037
7,2025-10-06,2,13981.52442,16545.55395,13981.52442,0,0,0,2564.02953,"2052,2053"
7,2025-09-30,1,13463.28277,13815.81861,13463.28277,0,0,0,352.5358475,2044
7,2025-10-08,1,16545.55395,17052.57884,16545.55395,0,0,0,507.0248859,2062
7,2025-10-29,1,17937.39146,18205.85234,17937.39146,0,0,0,268.4608765,2077
7,2025-11-04,1,18205.85234,19041.91909,18205.85234,0,0,0,836.0667526,2081
7,2025-10-01,1,13815.81861,13981.52442,13815.81861,0,0,0,165.7058059,2050
7,2025-11-07,1,19041.91909,19632.96619,19041.91909,0,0,0,591.0470976,2100
7,2025-11-10,2,19632.96619,20695.08114,19632.96619,0,0,0,1062.114948,"2095,2101"
7,2025-11-14,1,20695.08114,23278.25796,20695.08114,0,0,0,2583.176821,2105
7,2025-11-18,1,23278.25796,23336.46507,23278.25796,0,0,0,58.20711264,2113
7,2025-12-03,1,22737.65443,22858.68576,22737.65443,0,0,0,121.0313306,2132
7,2025-12-08,1,22858.68576,24406.39963,22858.68576,0,0,0,1547.713867,2126
7,2025-12-16,1,24406.39963,25479.52919,24406.39963,0,0,0,1073.129568,2137
7,2025-12-17,1,25479.52919,25890.40528,25479.52919,0,0,0,410.8760903,2139
