trade_id,cluster_id
1,1
2,2
3,4
4,1
5,2
6,2
7,2
8,2
9,2
10,3
11,2
12,1
13,5
14,4
15,5
16,3
17,3
18,1
19,1
20,2
21,3
22,3
23,4
24,2
25,5
26,5
27,2
28,5
29,5
30,5
31,3
32,0
33,1
34,3
35,4
36,2
37,5
38,5
39,5
40,1
41,0
42,3
43,2
44,2
45,1
46,5
47,4
48,3
49,4
50,1
51,2
52,2
53,1
54,2
55,2
56,4
57,1
58,5
59,3
60,3
61,1
62,2
63,2
64,3
65,2
66,3
67,3
68,3
69,3
70,3
71,5
72,2
73,1
74,3
75,2
76,5
77,1
78,5
79,0
80,2
81,3
82,5
83,1
84,2
85,5
86,1
87,2
88,2
89,5
90,3
91,1
92,2
93,4
94,0
95,1
96,4
97,2
98,3
99,4
100,4
101,1
102,2
103,1
104,5
105,5
106,3
107,2
108,1
109,5
110,5
111,2
112,3
113,2
114,2
115,0
116,5
117,2
118,4
119,1
120,5
121,0
122,3
123,5
124,1
125,2
126,4
127,2
128,4
129,0
130,3
131,3
132,2
133,2
134,5
135,5
136,2
137,1
138,3
139,3
140,4
141,3
142,4
143,2
144,1
145,5
146,1
147,3
148,5
149,2
150,2
151,2
152,5
153,0
154,1
155,1
156,2
157,1
158,1
159,1
160,0
161,2
162,0
163,1
164,5
165,1
166,1
167,3
168,2
169,2
170,1
171,2
172,1
173,2
174,2
175,1
176,1
177,4
178,2
179,3
180,5
181,3
182,1
183,1
184,1
185,3
186,1
187,1
188,3
189,1
190,1
191,1
192,3
193,3
194,2
195,4
196,3
197,1
198,1
199,1
200,2
201,2
202,3
203,1
204,0
205,1
206,1
207,2
208,1
209,2
210,1
211,1
212,1
213,4
214,2
215,2
216,2
217,4
218,2
219,3
220,1
221,2
222,2
223,2
224,2
225,2
226,5
227,2
228,1
229,1
230,3
231,3
232,2
233,2
234,1
235,4
236,2
237,3
238,2
239,2
240,1
241,1
242,1
243,3
244,2
245,3
246,4
247,5
248,1
249,5
250,3
251,1
252,0
253,4
254,0
255,1
256,5
257,5
258,5
259,0
260,1
261,5
262,2
263,2
264,3
265,4
266,3
267,4
268,4
269,0
270,4
271,3
272,1
273,3
274,1
275,2
276,1
277,1
278,2
279,3
280,2
281,1
282,3
283,1
284,4
285,3
286,5
287,5
288,2
289,3
290,3
291,3
292,1
293,5
294,1
295,4
296,3
297,2
298,2
299,5
300,3
301,2
302,3
303,1
304,5
305,4
306,3
307,5
308,1
309,2
310,3
311,1
312,0
313,3
314,3
315,5
316,5
317,4
318,1
319,3
320,1
321,1
322,3
323,3
324,3
325,3
326,3
327,5
328,2
329,1
330,1
331,2
332,1
333,5
334,5
335,1
336,5
337,5
338,5
339,3
340,3
341,3
342,4
343,2
344,2
345,1
346,2
347,2
348,2
349,5
350,4
351,5
352,3
353,1
354,5
355,5
356,0
357,0
358,2
359,2
360,2
361,3
362,3
363,4
364,1
365,3
366,1
367,2
368,3
369,3
370,2
371,2
372,2
373,3
374,2
375,0
376,3
377,2
378,2
379,1
380,2
381,5
382,2
383,1
384,2
385,1
386,4
387,5
388,2
389,4
390,5
391,4
392,3
393,2
394,2
395,2
396,4
397,3
398,3
399,3
400,5
401,5
402,3
403,1
404,3
405,2
406,3
407,2
408,2
409,2
410,4
411,4
412,2
413,2
414,2
415,2
416,2
417,2
418,1
419,2
420,1
421,3
422,1
423,3
424,2
425,4
426,0
427,3
428,1
429,5
430,4
431,3
432,2
433,2
434,2
435,2
436,0
437,3
438,4
439,1
440,1
441,5
442,1
443,2
444,3
445,2
446,0
447,1
448,1
449,3
450,3
451,2
452,0
453,2
454,2
455,1
456,3
457,2
458,5
459,4
460,4
461,1
462,4
463,2
464,1
465,3
466,3
467,4
468,4
469,2
470,1
471,3
472,1
473,3
474,3
475,2
476,2
477,2
478,5
479,0
480,5
481,3
482,1
483,1
484,1
485,4
486,5
487,3
488,4
489,3
490,4
491,4
492,5
493,5
494,1
495,3
496,1
497,1
498,2
499,2
500,5
501,2
502,2
503,3
504,2
505,2
506,3
507,3
508,2
509,2
510,2
511,1
512,4
513,3
514,1
515,5
516,2
517,5
518,2
519,1
520,2
521,5
522,2
523,2
524,1
525,2
526,1
527,3
528,1
529,2
530,3
531,1
532,4
533,1
534,2
535,2
536,1
537,2
538,3
539,3
540,1
541,1
542,2
543,2
544,2
545,1
546,1
547,2
548,2
549,0
550,1
551,2
552,2
553,2
554,3
555,1
556,1
557,2
558,5
559,4
560,0
561,2
562,5
563,3
