cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,385,0.2989130435,0.55467387,4.436363636,0.1577725074,0.2977223632
1,185,0.1436335404,0.5363095437,33.51351351,0.567230615,0.7301833595
2,353,0.274068323,0.01362266943,0.5920679887,0.008891715759,0.0816727712
3,365,0.2833850932,0.49754463,9.843835616,0.7622319837,0.5673325333
