trade_id,pair,signal_bar_time,native_prob,onnx_prob,abs_diff,native_admit,onnx_admit
280,NZD_CAD,2021-05-18 04:00:00,0.01786448393,0.01786446571,1.821574491e-08,0,0
281,AUD_NZD,2021-05-18 20:00:00,0.05135491761,0.05135500431,8.669649572e-08,0,0
282,USD_CAD,2021-05-19 00:00:00,0.001262909379,0.001262843609,6.576992316e-08,0,0
283,EUR_CHF,2021-05-20 00:00:00,0.005198983494,0.005198955536,2.795833303e-08,0,0
284,AUD_CAD,2021-05-20 04:00:00,0.0004570625215,0.0004570484161,1.410535264e-08,0,0
285,AUD_JPY,2021-05-20 04:00:00,0.01288773021,0.0128877759,4.56894064e-08,0,0
286,EUR_CAD,2021-05-20 08:00:00,0.03663038612,0.03663045168,6.55602071e-08,0,0
287,GBP_JPY,2021-05-20 16:00:00,0.02032606119,0.02032607794,1.674842579e-08,0,0
288,EUR_AUD,2021-05-24 00:00:00,0.01673289118,0.01673287153,1.964417629e-08,0,0
289,NZD_CAD,2021-05-24 08:00:00,0.01122935908,0.01266008615,0.001430727077,0,0
290,USD_CHF,2021-05-24 08:00:00,0.00189519212,0.002375781536,0.0004805894156,0,0
291,AUD_CHF,2021-05-27 08:00:00,0.005552851992,0.006261467934,0.000708615942,0,0
292,EUR_CHF,2021-05-27 08:00:00,0.06461824084,0.07710623741,0.01248799657,0,0
293,AUD_CAD,2021-05-28 00:00:00,0.004665796208,0.004665791988,4.21938065e-09,0,0
294,AUD_JPY,2021-05-28 00:00:00,0.01056581883,0.01056581736,1.470676995e-09,0,0
295,USD_JPY,2021-05-28 00:00:00,0.002296785205,0.002296745777,3.942756369e-08,0,0
296,AUD_NZD,2021-05-31 00:00:00,0.06055332025,0.06055343151,1.112643705e-07,0,0
297,NZD_CHF,2021-05-31 08:00:00,0.00139314071,0.001673161983,0.0002800212737,0,0
298,EUR_USD,2021-05-31 16:00:00,0.001894453927,0.00189447403,2.010240469e-08,0,0
299,GBP_CHF,2021-06-01 00:00:00,0.01448616738,0.01448619366,2.627462446e-08,0,0
300,NZD_JPY,2021-06-02 00:00:00,0.005524267109,0.005524337292,7.018306998e-08,0,0
301,USD_CHF,2021-06-02 04:00:00,0.008382549937,0.008382499218,5.071899287e-08,0,0
302,EUR_CAD,2021-06-03 08:00:00,0.0003609982677,0.0004905462265,0.0001295479588,0,0
303,AUD_CHF,2021-06-07 08:00:00,0.0005013069965,0.0005417466164,4.043961989e-05,0,0
304,AUD_USD,2021-06-07 08:00:00,0.01606247439,0.02164173126,0.005579256868,0,0
305,NZD_CHF,2021-06-07 08:00:00,0.008766996522,0.01291716099,0.004150164466,0,0
306,USD_JPY,2021-06-08 08:00:00,0.9656910841,0.9716585279,0.00596744377,1,1
307,EUR_AUD,2021-06-10 00:00:00,0.001705598254,0.00170558691,1.134399484e-08,0,0
308,GBP_CHF,2021-06-11 08:00:00,0.04913542351,0.07453459501,0.0253991715,0,0
309,NZD_CHF,2021-06-11 08:00:00,0.0008110129491,0.0009168386459,0.0001058256968,0,0
310,NZD_JPY,2021-06-11 08:00:00,0.011127276,0.01270085573,0.001573579737,0,0
311,NZD_USD,2021-06-11 08:00:00,0.0004078972996,0.0005060434341,9.814613451e-05,0,0
312,EUR_CHF,2021-06-14 16:00:00,0.01499160565,0.01499164104,3.539716181e-08,0,0
313,EUR_AUD,2021-06-15 16:00:00,0.08453755663,0.08453762531,6.868536098e-08,0,0
314,AUD_JPY,2021-06-16 00:00:00,0.0130744343,0.01307451725,8.295010575e-08,0,0
315,GBP_CHF,2021-06-16 20:00:00,0.1108630015,0.11086303,2.850620921e-08,0,0
316,AUD_CHF,2021-06-17 04:00:00,0.001335543768,0.001335501671,4.209722229e-08,0,0
317,CAD_CHF,2021-06-17 08:00:00,0.06721110044,0.1110014319,0.0437903315,0,0
318,USD_CAD,2021-06-17 08:00:00,0.0161300232,0.0154889822,0.000641041004,0,0
319,USD_CHF,2021-06-18 08:00:00,0.0212529394,0.03204798698,0.01079504758,0,0
320,EUR_GBP,2021-06-18 16:00:00,0.03616077176,0.03616076708,4.679982089e-09,0,0
321,NZD_CHF,2021-06-21 00:00:00,0.97168323,0.9716832042,2.582509584e-08,1,1
322,AUD_CHF,2021-06-23 08:00:00,0.05280759201,0.07383877039,0.02103117838,0,0
323,AUD_JPY,2021-06-23 08:00:00,0.09454694663,0.1181468964,0.02359994974,0,0
324,AUD_USD,2021-06-23 08:00:00,0.002081991196,0.002501308918,0.0004193177222,0,0
325,CAD_CHF,2021-06-23 08:00:00,0.007991292765,0.009681224823,0.001689932058,0,0
326,CAD_JPY,2021-06-23 08:00:00,0.04560923671,0.06737315655,0.02176391983,0,0
327,GBP_JPY,2021-06-23 08:00:00,0.02814095465,0.04225760698,0.01411665234,0,0
328,NZD_JPY,2021-06-23 08:00:00,0.03655102464,0.04774051905,0.01118949441,0,0
329,CHF_JPY,2021-06-24 20:00:00,0.07849837008,0.07849836349,6.580527609e-09,0,0
330,EUR_JPY,2021-06-25 00:00:00,0.01355216198,0.01355218887,2.689390092e-08,0,0
331,EUR_USD,2021-06-25 04:00:00,0.0001723738512,0.0001723766327,2.781471953e-09,0,0
332,EUR_CAD,2021-06-28 08:00:00,0.01516491607,0.01997685432,0.004811938254,0,0
333,GBP_USD,2021-06-28 08:00:00,0.001253344239,0.001248955727,4.388512401e-06,0,0
334,CAD_CHF,2021-06-29 00:00:00,0.007533724248,0.007533729076,4.828631024e-09,0,0
335,EUR_GBP,2021-06-29 08:00:00,0.1120438546,0.1120439172,6.257724557e-08,0,0
336,EUR_JPY,2021-06-30 16:00:00,0.08145904567,0.08145910501,5.934068002e-08,0,0
337,EUR_AUD,2021-07-01 00:00:00,0.009150555135,0.009150505066,5.006875233e-08,0,0
338,NZD_JPY,2021-07-01 08:00:00,0.05163428622,0.08149778843,0.02986350221,0,0
339,USD_CAD,2021-07-01 08:00:00,0.005411298949,0.005799293518,0.0003879945689,0,0
340,GBP_USD,2021-07-05 08:00:00,0.1654705185,0.2004555464,0.03498502784,0,0
341,NZD_CAD,2021-07-06 04:00:00,0.05127460705,0.05127459764,9.409412069e-09,0,0
342,CAD_CHF,2021-07-07 08:00:00,0.01642468273,0.01846319437,0.002038511641,0,0
343,NZD_USD,2021-07-07 08:00:00,0.001820527263,0.002007842064,0.0001873148011,0,0
344,GBP_AUD,2021-07-07 16:00:00,0.9725476328,0.9725475907,4.203742154e-08,1,1
345,GBP_CAD,2021-07-07 16:00:00,0.04548757212,0.04548764229,7.017134176e-08,0,0
346,EUR_AUD,2021-07-08 00:00:00,0.9604199779,0.9604200125,3.461209663e-08,1,1
347,EUR_NZD,2021-07-08 00:00:00,0.2635617183,0.2635617256,7.273122882e-09,0,0
348,USD_CAD,2021-07-08 00:00:00,0.001559111786,0.001559078693,3.30923998e-08,0,0
349,CHF_JPY,2021-07-09 00:00:00,0.01910794697,0.01910799742,5.045045844e-08,0,0
350,EUR_JPY,2021-07-09 00:00:00,0.01233623541,0.01233619452,4.089812074e-08,0,0
351,AUD_CAD,2021-07-09 08:00:00,0.06251334847,0.1151746511,0.05266130267,0,0
352,GBP_JPY,2021-07-09 08:00:00,0.0225006747,0.03080528975,0.008304615048,0,0
353,GBP_NZD,2021-07-12 00:00:00,0.01057485057,0.01057481766,3.291473257e-08,0,0
354,AUD_CHF,2021-07-12 16:00:00,0.02066096689,0.02066093683,3.005988779e-08,0,0
355,AUD_JPY,2021-07-13 00:00:00,0.03263968567,0.03263968229,3.377178648e-09,0,0
356,EUR_USD,2021-07-13 00:00:00,0.002272235026,0.002272188663,4.636205987e-08,0,0
357,GBP_USD,2021-07-13 00:00:00,0.05225210276,0.05225205421,4.854819297e-08,0,0
358,NZD_CHF,2021-07-13 00:00:00,0.0005288906891,0.0005288720131,1.867602172e-08,0,0
359,NZD_JPY,2021-07-13 00:00:00,0.002547710054,0.002547681332,2.872263213e-08,0,0
360,NZD_USD,2021-07-13 00:00:00,0.0009041539332,0.000904083252,7.068120507e-08,0,0
361,CAD_CHF,2021-07-14 00:00:00,0.001006052256,0.001006066799,1.454360106e-08,0,0
362,USD_CHF,2021-07-14 08:00:00,0.0006263947503,0.00063174963,5.354879673e-06,0,0
363,EUR_GBP,2021-07-15 20:00:00,0.02033523618,0.02033519745,3.8734649e-08,0,0
364,EUR_USD,2021-07-16 08:00:00,0.001026380788,0.001387000084,0.000360619296,0,0
365,NZD_USD,2021-07-16 08:00:00,0.003573104193,0.004062533379,0.0004894291858,0,0
366,EUR_CHF,2021-07-20 00:00:00,0.001527149674,0.001527130604,1.906972029e-08,0,0
367,USD_CHF,2021-07-20 00:00:00,0.002189681317,0.002189695835,1.451799923e-08,0,0
368,AUD_CHF,2021-07-21 00:00:00,0.00177238771,0.001772344112,4.359777736e-08,0,0
369,USD_JPY,2021-07-21 00:00:00,0.08581931912,0.08581930399,1.513219978e-08,0,0
370,CHF_JPY,2021-07-21 08:00:00,0.08623675537,0.1360419989,0.04980524349,0,0
371,EUR_JPY,2021-07-21 08:00:00,0.04193331831,0.05875194073,0.01681862242,0,0
372,AUD_USD,2021-07-21 16:00:00,0.0008354155869,0.0008354187012,3.114257007e-09,0,0
373,EUR_USD,2021-07-21 16:00:00,0.0008820264764,0.000882089138,6.266159999e-08,0,0
374,EUR_CAD,2021-07-22 00:00:00,0.003893149981,0.003893196583,4.660145015e-08,0,0
375,GBP_NZD,2021-07-22 00:00:00,0.1156843121,0.1156843305,1.832013853e-08,0,0
376,GBP_USD,2021-07-22 04:00:00,0.07356728617,0.07356733084,4.466602017e-08,0,0
377,GBP_CHF,2021-07-22 08:00:00,0.07926547576,0.09724122286,0.0179757471,0,0
378,NZD_JPY,2021-07-23 00:00:00,0.0006743934238,0.000674366951,2.647279888e-08,0,0
379,NZD_USD,2021-07-23 00:00:00,0.02579609463,0.02579605579,3.883128537e-08,0,0
380,AUD_JPY,2021-07-23 08:00:00,0.01472067009,0.02185189724,0.007131227153,0,0
381,GBP_JPY,2021-07-27 16:00:00,0.0282250154,0.02822506428,4.88747536e-08,0,0
382,CAD_JPY,2021-07-28 00:00:00,0.06728610221,0.06728607416,2.80505123e-08,0,0
383,EUR_CHF,2021-07-28 00:00:00,0.009662074798,0.009662032127,4.267054054e-08,0,0
384,NZD_USD,2021-07-29 04:00:00,0.009331962876,0.009332001209,3.833352823e-08,0,0
385,EUR_GBP,2021-07-30 00:00:00,0.00150559221,0.001505613327,2.111736834e-08,0,0
386,NZD_JPY,2021-08-02 08:00:00,0.04235356139,0.07778549194,0.03543193056,0,0
387,NZD_CAD,2021-08-02 16:00:00,0.002516401235,0.002516329288,7.19468473e-08,0,0
388,AUD_JPY,2021-08-03 00:00:00,0.01706022711,0.01706027985,5.273789037e-08,0,0
389,EUR_CHF,2021-08-03 00:00:00,0.01777472174,0.01777470112,2.062519072e-08,0,0
390,USD_CHF,2021-08-04 08:00:00,0.003532118386,0.003883957863,0.000351839477,0,0
391,AUD_CHF,2021-08-05 00:00:00,0.07366757396,0.07366770506,1.311014254e-07,0,0
392,CAD_CHF,2021-08-05 00:00:00,0.04412649935,0.04412651062,1.127214397e-08,0,0
393,USD_JPY,2021-08-05 00:00:00,0.1749703094,0.1749702692,4.02234025e-08,0,0
394,USD_CAD,2021-08-06 00:00:00,0.02250541127,0.02250546217,5.090332263e-08,0,0
395,EUR_NZD,2021-08-09 00:00:00,0.02901813577,0.02901816368,2.79121953e-08,0,0
396,CAD_JPY,2021-08-09 08:00:00,0.009131156919,0.01267820597,0.003547049048,0,0
397,EUR_CHF,2021-08-09 08:00:00,0.0001346581578,0.0001872181892,5.256003143e-05,0,0
398,GBP_JPY,2021-08-10 08:00:00,0.005777895056,0.005777895451,3.942281597e-10,0,0
399,USD_CHF,2021-08-10 08:00:00,0.01166052255,0.01769185066,0.006031328109,0,0
400,NZD_CHF,2021-08-10 12:00:00,0.02925450743,0.0292544961,1.133229501e-08,0,0
401,EUR_GBP,2021-08-11 00:00:00,0.9781404493,0.9781404734,2.408479616e-08,1,1
402,EUR_CAD,2021-08-12 00:00:00,0.1249241699,0.1249241233,4.656332377e-08,0,0
403,CAD_JPY,2021-08-18 04:00:00,0.00154784205,0.001547813416,2.863483523e-08,0,0
404,AUD_NZD,2021-08-18 12:00:00,0.001275931131,0.001275956631,2.550005461e-08,0,0
405,EUR_NZD,2021-08-18 12:00:00,0.04877131725,0.04877132177,4.518571718e-09,0,0
406,USD_JPY,2021-08-18 12:00:00,0.02063605013,0.02063602209,2.804184792e-08,0,0
407,EUR_USD,2021-08-20 04:00:00,0.00459923553,0.004599273205,3.767449772e-08,0,0
408,NZD_JPY,2021-08-20 16:00:00,0.9925147527,0.9925147891,3.641080004e-08,1,1
409,NZD_USD,2021-08-20 16:00:00,0.02019079924,0.020190835,3.57549748e-08,0,0
410,AUD_CHF,2021-08-23 00:00:00,0.9833893436,0.983389318,2.556937184e-08,1,1
411,AUD_JPY,2021-08-23 00:00:00,0.9936711258,0.9936711788,5.300637285e-08,1,1
412,AUD_USD,2021-08-23 00:00:00,0.1190086168,0.1190086007,1.605674795e-08,0,0
413,EUR_JPY,2021-08-23 00:00:00,0.09360644259,0.09360647202,2.942545139e-08,0,0
414,GBP_CHF,2021-08-23 00:00:00,0.9749623265,0.9749622941,3.240655611e-08,1,1
415,GBP_JPY,2021-08-23 00:00:00,0.1190202971,0.1190203428,4.57415099e-08,0,0
416,CAD_JPY,2021-08-24 04:00:00,0.02134910822,0.02134907246,3.576861498e-08,0,0
417,NZD_CAD,2021-08-24 04:00:00,0.9862749619,0.9862749577,4.282676103e-09,1,1
418,NZD_CHF,2021-08-24 04:00:00,0.969603555,0.9696035981,4.306821699e-08,1,1
419,USD_JPY,2021-08-25 00:00:00,0.009153205587,0.009153187275,1.831242391e-08,0,0
420,AUD_NZD,2021-08-26 08:00:00,0.01867153359,0.02191859484,0.003247061246,0,0
421,AUD_CAD,2021-08-26 16:00:00,0.09863833395,0.09863835573,2.178569221e-08,0,0
422,EUR_CHF,2021-08-26 16:00:00,0.03335295889,0.03335291147,4.741367258e-08,0,0
423,EUR_CHF,2021-09-01 00:00:00,0.01172200142,0.01172190905,9.237769906e-08,0,0
424,USD_CHF,2021-09-01 00:00:00,0.02650130916,0.02650129795,1.121424465e-08,0,0
425,GBP_CAD,2021-09-02 00:00:00,0.01318012538,0.01318019629,7.090517032e-08,0,0
426,CAD_CHF,2021-09-02 08:00:00,0.02719886982,0.02689635754,0.0003025122828,0,0
427,AUD_NZD,2021-09-03 08:00:00,0.0005183971928,0.0005992650986,8.086790582e-05,0,0
428,GBP_USD,2021-09-07 00:00:00,0.01319098396,0.01319098473,7.647241815e-10,0,0
429,EUR_AUD,2021-09-08 08:00:00,0.04334298205,0.05633896589,0.01299598385,0,0
430,EUR_NZD,2021-09-08 08:00:00,0.01316678279,0.01469302177,0.001526238988,0,0
431,GBP_AUD,2021-09-08 08:00:00,0.07571418155,0.09884911776,0.02313493621,0,0
432,GBP_NZD,2021-09-08 08:00:00,0.1201000944,0.1827533841,0.06265328976,0,0
433,USD_CHF,2021-09-08 08:00:00,0.004707198768,0.006676614285,0.001969415516,0,0
434,GBP_CAD,2021-09-09 04:00:00,0.0338054938,0.03380548954,4.259546799e-09,0,0
435,EUR_NZD,2021-09-13 16:00:00,0.1256555364,0.1256555319,4.479152521e-09,0,0
436,GBP_USD,2021-09-16 00:00:00,0.0005004673485,0.0005004405975,2.675095518e-08,0,0
437,CAD_CHF,2021-09-16 08:00:00,0.0129416181,0.01604098082,0.003099362719,0,0
438,USD_JPY,2021-09-17 00:00:00,0.03732826006,0.03732824326,1.680788225e-08,0,0
439,CAD_JPY,2021-09-17 04:00:00,0.01136192617,0.01136189699,2.917714655e-08,0,0
440,EUR_AUD,2021-09-20 00:00:00,0.05662048155,0.05662059784,1.162923108e-07,0,0
441,AUD_NZD,2021-09-20 12:00:00,0.9676711527,0.9676712155,6.281115794e-08,1,1
442,CAD_CHF,2021-09-22 16:00:00,0.9950468242,0.995046854,2.986861802e-08,1,1
443,CAD_JPY,2021-09-22 16:00:00,0.9693772697,0.9693772793,9.548559943e-09,1,1
444,GBP_JPY,2021-09-22 16:00:00,0.9906429175,0.9906429648,4.730580871e-08,1,1
445,CHF_JPY,2021-09-24 00:00:00,0.965373904,0.9653738141,8.992672773e-08,1,1
446,USD_CHF,2021-09-24 04:00:00,0.01560379603,0.01560378075,1.528154683e-08,0,0
447,EUR_JPY,2021-09-29 00:00:00,0.02361936597,0.02361929417,7.180691164e-08,0,0
448,USD_JPY,2021-09-29 00:00:00,0.0557994669,0.05579936504,1.018574244e-07,0,0
449,GBP_CAD,2021-09-29 04:00:00,0.0007984844475,0.0007985234261,3.897859924e-08,0,0
450,EUR_USD,2021-10-04 00:00:00,0.001245567923,0.001245617867,4.994330871e-08,0,0
451,GBP_CAD,2021-10-04 12:00:00,0.00528419076,0.005284249783,5.902226322e-08,0,0
452,USD_JPY,2021-10-05 04:00:00,0.9865199695,0.9865199327,3.677641258e-08,1,1
453,EUR_CHF,2021-10-06 00:00:00,0.0009509190561,0.0009509921074,7.305125189e-08,0,0
454,EUR_JPY,2021-10-06 00:00:00,0.05573296771,0.05573290586,6.184177331e-08,0,0
455,GBP_USD,2021-10-07 00:00:00,0.01424223022,0.01424229145,6.122677503e-08,0,0
456,EUR_GBP,2021-10-08 20:00:00,0.02180607041,0.02180606127,9.143937992e-09,0,0
457,AUD_CAD,2021-10-12 08:00:00,0.1211772036,0.2253521681,0.1041749645,0,0
458,EUR_JPY,2021-10-12 08:00:00,0.06674619234,0.1166116595,0.04986546719,0,0
459,EUR_USD,2021-10-14 08:00:00,0.02805873829,0.02805864811,9.018441682e-08,0,0
460,NZD_CAD,2021-10-15 04:00:00,0.08280434372,0.08280438185,3.813047422e-08,0,0
461,AUD_CAD,2021-10-15 16:00:00,0.03156032094,0.03156030178,1.915460733e-08,0,0
462,EUR_CAD,2021-10-18 08:00:00,0.004649919866,0.005092084408,0.0004421645419,0,0
463,GBP_AUD,2021-10-18 08:00:00,0.001144314435,0.001325488091,0.0001811736557,0,0
464,EUR_CHF,2021-10-19 00:00:00,0.0006103197246,0.0006103515625,3.183786741e-08,0,0
465,AUD_USD,2021-10-19 16:00:00,0.01168923671,0.0116891861,5.061749966e-08,0,0
466,NZD_CHF,2021-10-19 16:00:00,0.02223819614,0.02223813534,6.079912962e-08,0,0
467,EUR_USD,2021-10-20 16:00:00,0.03775562544,0.03775560856,1.688047895e-08,0,0
468,AUD_CHF,2021-10-21 00:00:00,0.0007207323958,0.00072067976,5.263581478e-08,0,0
469,USD_CHF,2021-10-21 08:00:00,0.007022795992,0.007969617844,0.0009468218513,0,0
470,GBP_AUD,2021-10-21 16:00:00,0.008594189819,0.008594155312,3.450731711e-08,0,0
471,GBP_CAD,2021-10-25 00:00:00,0.04586629087,0.0458663106,1.972770256e-08,0,0
472,NZD_JPY,2021-10-25 00:00:00,0.002285139306,0.002285122871,1.643416486e-08,0,0
473,NZD_USD,2021-10-25 00:00:00,0.0003242616947,0.0003242492676,1.242713342e-08,0,0
474,AUD_JPY,2021-10-26 00:00:00,0.00170184302,0.001701772213,7.080671528e-08,0,0
475,NZD_CHF,2021-10-26 00:00:00,0.001566595244,0.001566588879,6.365862739e-09,0,0
476,AUD_CHF,2021-10-27 00:00:00,0.01524274987,0.01524281502,6.514327532e-08,0,0
477,EUR_USD,2021-10-27 00:00:00,0.03584796439,0.03584802151,5.711327383e-08,0,0
478,EUR_AUD,2021-10-28 00:00:00,0.01244975101,0.01244980097,4.995682182e-08,0,0
479,EUR_NZD,2021-10-28 00:00:00,0.004204434229,0.004204392433,4.179576095e-08,0,0
480,GBP_NZD,2021-10-28 00:00:00,0.001707447993,0.001707494259,4.626608783e-08,0,0
481,USD_CAD,2021-10-28 00:00:00,0.9734886225,0.9734886289,6.339880065e-09,1,1
482,USD_CHF,2021-10-28 00:00:00,0.00414196601,0.00414198637,2.035962865e-08,0,0
483,GBP_AUD,2021-10-29 00:00:00,0.01000649646,0.01000648737,9.088448112e-09,0,0
484,GBP_CAD,2021-10-29 00:00:00,0.004042094805,0.004042088985,5.819498951e-09,0,0
485,NZD_CHF,2021-11-01 00:00:00,0.01572585909,0.01572591066,5.157378791e-08,0,0
486,EUR_CAD,2021-11-01 08:00:00,0.08394876213,0.0834428072,0.0005059549361,0,0
487,EUR_GBP,2021-11-02 04:00:00,0.02536031515,0.02536028624,2.890945834e-08,0,0
488,EUR_USD,2021-11-02 04:00:00,0.000916641527,0.0009166002274,4.129959424e-08,0,0
489,USD_CHF,2021-11-04 04:00:00,0.9772091001,0.9772090912,8.961811182e-09,1,1
490,EUR_NZD,2021-11-08 00:00:00,0.07653776382,0.0765376687,9.511209449e-08,0,0
491,GBP_CAD,2021-11-08 08:00:00,0.0007668568406,0.001033782959,0.0002669261184,0,0
492,EUR_AUD,2021-11-09 00:00:00,0.04633418387,0.04633426666,8.278934181e-08,0,0
493,GBP_AUD,2021-11-09 00:00:00,0.03496394512,0.03496402502,7.990233861e-08,0,0
494,EUR_GBP,2021-11-10 00:00:00,0.003091448594,0.003091394901,5.369235591e-08,0,0
495,EUR_NZD,2021-11-12 00:00:00,0.0177232422,0.01772326231,2.011206389e-08,0,0
496,GBP_NZD,2021-11-12 00:00:00,0.06246130459,0.06246137619,7.159739294e-08,0,0
497,AUD_CAD,2021-11-12 08:00:00,0.00135739048,0.001695990562,0.0003386000825,0,0
498,AUD_JPY,2021-11-12 16:00:00,0.00239712346,0.002397119999,3.461368559e-09,0,0
499,AUD_USD,2021-11-12 16:00:00,0.002651794946,0.002651810646,1.569960844e-08,0,0
500,EUR_USD,2021-11-15 00:00:00,0.03900764376,0.03900772333,7.957156094e-08,0,0
501,AUD_CHF,2021-11-15 08:00:00,0.000234917406,0.0002923607826,5.744337658e-05,0,0
502,NZD_JPY,2021-11-15 08:00:00,0.01491367551,0.01501965523,0.0001059797162,0,0
503,AUD_NZD,2021-11-16 08:00:00,0.001956972021,0.002177238464,0.0002202664432,0,0
504,GBP_AUD,2021-11-16 16:00:00,0.9511328616,0.9511328936,3.199902887e-08,1,1
505,GBP_CHF,2021-11-16 16:00:00,0.03598460173,0.03598451614,8.558994093e-08,0,0
506,EUR_AUD,2021-11-17 00:00:00,0.02598396401,0.02598392963,3.437170074e-08,0,0
507,EUR_JPY,2021-11-17 00:00:00,0.01782668026,0.01782667637,3.891170101e-09,0,0
508,AUD_CHF,2021-11-19 00:00:00,0.0005413270125,0.0005412697792,5.723329136e-08,0,0
509,AUD_JPY,2021-11-19 00:00:00,0.001305928377,0.001305878162,5.021441309e-08,0,0
510,AUD_NZD,2021-11-22 00:00:00,0.9688246021,0.9688246846,8.250447681e-08,1,1
511,CAD_CHF,2021-11-22 00:00:00,0.0004826904059,0.0004826784134,1.199248571e-08,0,0
512,CHF_JPY,2021-11-22 08:00:00,0.03101884539,0.03473770618,0.003718860793,0,0
513,EUR_CAD,2021-11-22 16:00:00,0.02977474918,0.02977478504,3.586468154e-08,0,0
514,EUR_NZD,2021-11-22 16:00:00,0.9850091022,0.9850090742,2.799744248e-08,1,1
515,GBP_JPY,2021-11-22 16:00:00,0.004115420643,0.004115402699,1.794496864e-08,0,0
516,GBP_NZD,2021-11-22 16:00:00,0.9503390552,0.9503390789,2.366716101e-08,1,1
517,AUD_CAD,2021-11-23 08:00:00,0.005151434154,0.004971683025,0.0001797511283,0,0
518,EUR_CHF,2021-11-23 08:00:00,0.00129659517,0.001584768295,0.0002881731257,0,0
519,CAD_JPY,2021-11-23 16:00:00,0.001970874894,0.001970946789,7.189516316e-08,0,0
520,NZD_JPY,2021-11-23 16:00:00,0.007776755431,0.007776677608,7.78227967e-08,0,0
521,EUR_JPY,2021-11-24 16:00:00,0.001336235311,0.001336216927,1.838447385e-08,0,0
522,EUR_GBP,2021-11-25 08:00:00,0.09725790964,0.1036270857,0.006369176047,0,0
523,AUD_CHF,2021-11-25 16:00:00,0.01921206875,0.01921200752,6.122758316e-08,0,0
524,AUD_JPY,2021-11-30 00:00:00,0.0009085835236,0.000908613205,2.968138816e-08,0,0
525,AUD_USD,2021-11-30 00:00:00,0.002051772473,0.002051770687,1.786374644e-09,0,0
526,CAD_JPY,2021-11-30 00:00:00,0.004540371723,0.004540383816,1.209257193e-08,0,0
527,EUR_JPY,2021-11-30 00:00:00,0.0002518098381,0.0002518296242,1.97861256e-08,0,0
528,GBP_JPY,2021-11-30 00:00:00,0.005748766979,0.005748748779,1.819962335e-08,0,0
529,NZD_CHF,2021-11-30 00:00:00,0.004309316136,0.004309356213,4.007620449e-08,0,0
530,NZD_JPY,2021-11-30 00:00:00,0.005846909087,0.005846917629,8.542561224e-09,0,0
531,NZD_USD,2021-12-01 00:00:00,0.00572813585,0.005728125572,1.027791286e-08,0,0
532,USD_JPY,2021-12-01 00:00:00,0.9876992508,0.9876992702,1.941614447e-08,1,1
533,CHF_JPY,2021-12-03 08:00:00,0.06992025426,0.09028172493,0.02036147067,0,0
534,EUR_JPY,2021-12-06 08:00:00,0.9967779915,0.9970140457,0.0002360541936,1,1
535,GBP_JPY,2021-12-06 08:00:00,0.9924890147,0.9939212799,0.001432265158,1,1
536,GBP_USD,2021-12-06 08:00:00,0.01773964047,0.01871716976,0.0009775292961,0,0
537,AUD_JPY,2021-12-06 16:00:00,0.9936890457,0.9936890602,1.451983922e-08,1,1
538,NZD_JPY,2021-12-06 16:00:00,0.9873750362,0.987375021,1.526205418e-08,1,1
539,AUD_USD,2021-12-07 00:00:00,0.9886371983,0.9886371493,4.891829264e-08,1,1
540,NZD_USD,2021-12-08 04:00:00,0.001963001657,0.001962959766,4.189083309e-08,0,0
541,GBP_CAD,2021-12-09 04:00:00,0.9905045623,0.9905045629,5.563070005e-10,1,1
542,EUR_USD,2021-12-10 00:00:00,0.007891727014,0.007891714573,1.244092026e-08,0,0
543,EUR_CAD,2021-12-10 04:00:00,0.0175731994,0.01757323742,3.802042633e-08,0,0
544,NZD_CHF,2021-12-13 00:00:00,0.08872031486,0.08872026205,5.281310367e-08,0,0
545,EUR_CHF,2021-12-13 08:00:00,0.02368364272,0.03949016333,0.0158065206,0,0
546,CHF_JPY,2021-12-14 08:00:00,0.04523195882,0.04590404034,0.0006720815128,0,0
547,CAD_JPY,2021-12-16 08:00:00,0.0562949227,0.07215702534,0.01586210263,0,0
548,EUR_USD,2021-12-16 08:00:00,0.07670416878,0.09920108318,0.0224969144,0,0
549,GBP_CHF,2021-12-16 08:00:00,0.00880744565,0.01341742277,0.004609977121,0,0
550,NZD_USD,2021-12-21 00:00:00,0.9735235857,0.9735236764,9.067916584e-08,1,1
551,AUD_CAD,2021-12-21 08:00:00,0.0424405687,0.04244059324,2.454543232e-08,0,0
552,AUD_CHF,2021-12-22 08:00:00,0.00204924976,0.002161443233,0.0001121934735,0,0
553,CAD_JPY,2021-12-22 08:00:00,0.9332994484,0.9413231611,0.008023712731,1,1
554,CHF_JPY,2021-12-22 08:00:00,0.06815853334,0.09451591969,0.02635738634,0,0
555,EUR_CHF,2021-12-22 08:00:00,0.006707568348,0.006707549095,1.925271389e-08,0,0
556,NZD_CHF,2021-12-22 08:00:00,0.1094249909,0.1849746704,0.07554967955,0,0
557,EUR_USD,2021-12-23 00:00:00,0.0338852418,0.03388530016,5.836221188e-08,0,0
558,GBP_CHF,2021-12-23 08:00:00,0.0137004767,0.01415097713,0.0004505004382,0,0
559,GBP_USD,2021-12-23 08:00:00,0.9603106159,0.9626947045,0.002384088591,1,1
560,NZD_CAD,2021-12-28 08:00:00,0.0003263483719,0.0004256367683,9.928839646e-05,0,0
561,USD_CAD,2021-12-28 16:00:00,0.05041240435,0.05041235685,4.749574098e-08,0,0
