risk_pct,governance,worst_fold_roi_pct,mean_fold_roi_pct,trailing_dd_pct,from_initial_dd_pct,daily_dd_pct,kills,verdict_trailing,verdict_from_initial
0.4,off,14.406475667230033,32.31601118104576,8.200114461992843,5.519783722270799,4.013873928568671,0,PASS-VIABLE,PASS-DEPLOYABLE
0.4,on,14.406475667230033,32.31601118104576,8.200114461992843,5.519783722270799,4.013873928568671,0,PASS-VIABLE,PASS-DEPLOYABLE
0.5,off,18.211433537254983,41.58731718172054,10.149657788894684,6.890515126883024,5.002479944620672,0,FAIL,PASS-DEPLOYABLE
0.5,on,18.211433537254983,40.71929207810778,10.731980061732136,6.890515126883024,5.002479944620692,0,FAIL,PASS-DEPLOYABLE
