trade_id,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
539,0.4814814815,5,1.015978733,0.4466019417
540,0.5254237288,10,0.3489792,0.3833333333
541,0.5333333333,13,0.604530631,0.3833333333
542,0,0,0,0
543,0.5333333333,3,0,0.1304347826
544,0.7777777778,6,0.1019130167,0.75
545,0,0,0,0
546,0,1,0,0.1666666667
547,0,1,0,0.3333333333
548,0,0,0,0
549,0.4594594595,4,0.9656759953,0.2244897959
550,0.45,6,0.3297665445,0.28
551,0.3777777778,7,0.782507801,0.2173913043
552,0.4090909091,5,0.4307678131,0.5517241379
553,0,3,0,0.3333333333
554,0,2,0,0.6
555,0.5362318841,13,0.165380047,0.3947368421
556,0.6046511628,10,0.6146762335,0.390625
557,0.8235294118,11,0.4759874942,0.9565217391
558,0.4285714286,2,0,0.1333333333
559,0.5517241379,27,0.544206515,1
560,0.4615384615,4,0.4744668353,0.4
561,0.625,4,0.3111642206,0.4782608696
562,0.5142857143,17,0.6177384193,0.8166666667
563,0.40625,10,0.4258844245,0.4736842105
564,0.4285714286,4,0.5567147455,0.4736842105
565,0,0,0,0
566,0.3333333333,1,0,0.1666666667
567,0.75,6,0.4126258528,0.6
568,0.4339622642,7,0.4897981025,0.4074074074
569,0.3636363636,2,0.0912861739,0.2
570,0.525,24,0.402741776,0.6416666667
571,0.5,18,0.6258011675,0.6166666667
572,0,1,0,0.25
573,0.4838709677,9,0.4392665,0.4318181818
574,0.4897959184,12,0.441160086,0.4230769231
575,0.4090909091,3,0.2318235404,0.1470588235
576,0.4705882353,2,1.203363685,0.1724137931
577,1,1,0,0.68
578,0.5,2,0,0.3333333333
579,0.5,4,0.1977646089,0.4375
580,0.2,2,0,0.3333333333
581,0.5833333333,30,0.246575088,0.325
582,0.5583333333,26,0.5763352915,0.65
583,0,0,0,0
584,1,0,0,0
585,0.6,2,0.0335113028,0.3846153846
586,0.5416666667,14,0.595992207,0.2166666667
587,0,1,0,1
588,0.5,1,0,0.1
589,0,0,0,0
590,0,0,0,0
591,0,1,0,0.3333333333
592,0,0,0,0
593,0,0,0,0
594,0,0,0,0
595,0,0,0,0
596,0,1,0,0.5
597,0,0,0,0
598,0,0,0,0
599,0,0,0,0
600,0,0,0,0
601,0.5,4,0.0550057476,0.6
602,0,0,0,0
603,0.5,4,0,0.2941176471
604,0.5283018868,12,0.7217820554,0.7833333333
605,0.5,3,0,0.8
606,0,0,0,0
607,0,0,0,0
608,0,1,0,0.8888888889
609,0.5338983051,22,0.6121145566,0.7083333333
610,0.5263157895,25,0.975061538,0.8833333333
611,0,0,0,0
612,0,0,0,0
613,0.25,0,0,0
614,0.5043478261,9,0.810562457,0.6
615,0.5416666667,15,0.352373072,0.5916666667
616,0.4957983193,14,1.221941753,0.675
617,0.5142857143,9,0.254531567,0.3083333333
618,0.5757575758,18,0.4545512605,1
619,0.5,1,0,0.4
620,0.4754098361,10,0.4141548908,0.7523809524
621,0.5869565217,8,0.4874825612,0.65625
622,0.5520833333,24,0.6279602437,0.7583333333
623,0.5833333333,16,0.9740927679,0.5083333333
624,0.5614035088,26,0.4707890319,1
625,0,1,0,0.25
626,0.4861111111,15,0.387385914,0.6315789474
627,0.512605042,24,0.375126099,0.7083333333
628,0.5769230769,15,0.6395259556,0.8666666667
629,0.4957983193,16,0.6179432821,0.375
630,0.5172413793,16,0.324718312,0.45
631,0.5,13,0.3861348918,0.303030303
632,1,2,0.853560406,0.8666666667
633,0,0,0,0
634,0,0,0,0
635,0.6666666667,1,0,0.6363636364
636,0,1,0,0.9047619048
637,0,1,0,0.2
638,0.575,21,0.5926877515,0.95
639,0,2,0.4119987495,0.625
640,0,1,0,0.3333333333
641,0,1,0,0.3333333333
642,0,0,0,0
643,0,0,0,0
644,0.4788732394,13,0.4389808021,0.5185185185
645,0,1,0,0.08333333333
646,0.5431034483,32,0.6867350745,0.7416666667
647,0.5164835165,17,0.552360055,0.7333333333
648,0.5833333333,6,0.7851315527,0.914893617
