archetype_id,selected_sl_atr,n,size_fraction,centroid_monotonicity_v2,centroid_local_peaks_v2,centroid_pullback,centroid_time_to_peak_rel,monotonicity_pre_peak_centroid,local_peaks_centroid,fwd_mfe_h240_p25,fwd_mfe_h240_p50,fwd_mfe_h240_p75,fwd_mfe_h240_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,frac_wrong_way_all_time,frac_peak_at_bar_0,frac_peak_after_bar_120,final_r_mean,final_r_t_stat,final_r_p25,final_r_p50,final_r_p75,shape_tag,shape_tag_v2_classifier,hartigan_dip_stat,hartigan_dip_p,mode_separation_r,min_mode_mass,kde_mode_1,kde_mode_2,pass_dip,pass_mode_mass,pass_separation,floor_monotonicity_pre_peak,floor_local_peaks,floor_fwd_mfe_p50,floor_frac_reach_1R,floor_frac_wrong_way_pre_peak,floor_shape_tag,floor_size_fraction,all_floors_pass,composite,peak_mfe_atr_median
cluster_2,0.5,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.525297,10.9158,0.704281,2.21338,19.3177,38.4899,0.684211,0.521053,0.381579,0.760526,0.431579,0.202632,4.36789,7.22824,-1,-1,-1,bimodal_separated,bimodal,0.0282299,0.0355335,21.0379,0.205263,1.50271,22.5406,True,True,True,False,True,True,False,False,True,True,False,,1.10669
cluster_2,1,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.543474,20.9974,1.234,8.83585,13.919,23.8948,0.778947,0.676316,0.0842105,0.505263,0.163158,0.428947,4.79752,12.2451,-1,-1,9.4114,bimodal_separated,bimodal,0.0389721,0.000314551,9.60062,0.384211,1.25226,10.8529,True,True,True,False,True,True,True,True,True,True,False,,8.83585
cluster_2,1.5,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.562276,27.3474,4.90062,7.09853,10.3518,16.6512,0.876316,0.842105,0.0157895,0.318421,0.0605263,0.581579,4.38259,16.3764,-1,3.87011,7.37814,bimodal_separated,scattered,0.0420331,5.09383e-05,5.84386,0.207895,1.05746,6.90132,True,True,True,True,True,True,True,True,True,True,True,0.472802,10.6478
cluster_2,2,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.56564,32.5316,4.73936,5.98625,8.14656,12.8447,1,1,0,0.142105,0,0.721053,4.22284,22.0413,1.8069,3.87626,6.45525,scattered,scattered,0.0101134,0.995424,13.9885,0.0684211,5.08619,19.0746,False,False,True,True,False,True,True,True,False,True,False,,11.9725
cluster_2,3,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.564647,32.6158,3.16787,3.99083,5.43104,8.56311,1,0.965789,0,0.121053,0,0.734211,2.81575,21.8516,1.27792,2.62947,4.3035,unclassified,unclassified,0.0101134,0.995424,9.32564,0.0684211,3.39079,12.7164,False,False,True,True,False,True,True,True,False,True,False,,11.9725
cluster_2,4,380,0.147975,0.548908,24.4184,0.498472,0.815986,0.564395,32.6684,2.38442,2.99386,4.07328,6.42233,1,0.873684,0,0.0894737,0,0.739474,2.12878,21.999,0.993977,2.00287,3.22762,unclassified,unclassified,0.010149,0.995328,6.99423,0.0684211,2.5431,9.53732,False,False,True,True,False,True,True,True,False,True,False,,11.9754
