config_id,fold_id,n_trades,roi_pct,max_dd_pct,days_breaching_daily_5pct,roi_dd_ratio
A1::A1::cl0::sl1.5::trail1::exp2,2,221,-0.06336911067036144,0.1846601397272326,0,-0.3431661579156497
A1::A1::cl0::sl1.5::trail1::exp2,3,215,0.03750698642631578,0.09654903899588199,0,0.38847602023170347
A1::A1::cl0::sl1.5::trail1::exp2,4,221,-0.1263516969208094,0.2017246783556814,0,-0.6263571614080148
A1::A1::cl0::sl1.5::trail1::exp2,5,243,-0.27156154763497087,0.30145322281020576,0,-0.9008414144769167
A1::A1::cl0::sl1.5::trail1::exp2,6,210,-0.16709774401771527,0.1716707278779798,0,-0.973361889258634
A1::A1::cl0::sl1.5::trail1::exp2,7,224,0.04539491186970479,0.12413797646882382,1,0.3656811006670898
A1::A1::cl0::sl1.5::trail1::exp2,8,238,-0.1533561094065622,0.1916208898960109,0,-0.8003099739792761
A1::A1::cl0::sl1.5::trail1::exp2,9,278,-0.2698967490008465,0.3080279404631319,0,-0.8762086601463694
A1::A1::cl0::sl1.5::trail1::exp2,10,255,-0.26729224503700144,0.287282341254742,0,-0.9304165507339182
A1::A1::cl0::sl1.5::trail1::exp2,11,237,0.0431991767599631,0.11985002736206238,0,0.36044361199401337
A1::A1::cl0::sl1.5::trail1::expinf,2,299,-0.08485598071151612,0.18827438517089554,0,-0.4507037993218932
A1::A1::cl0::sl1.5::trail1::expinf,3,274,0.22237110843546737,0.0910873816916961,0,2.441294329747318
A1::A1::cl0::sl1.5::trail1::expinf,4,286,-0.11402528758115282,0.2831903735392099,0,-0.40264535180382865
A1::A1::cl0::sl1.5::trail1::expinf,5,293,-0.33796439400791267,0.357206146492346,0,-0.9461326388882684
A1::A1::cl0::sl1.5::trail1::expinf,6,252,-0.14561973970490072,0.18313467511102158,0,-0.7951511073291925
A1::A1::cl0::sl1.5::trail1::expinf,7,278,-0.04720312757197942,0.1616125516900241,1,-0.2920758757804648
A1::A1::cl0::sl1.5::trail1::expinf,8,290,-0.13097121687199587,0.19394372106648017,1,-0.6753052697545256
A1::A1::cl0::sl1.5::trail1::expinf,9,368,-0.3077379825829989,0.3555979265953541,0,-0.8654099463667106
A1::A1::cl0::sl1.5::trail1::expinf,10,323,-0.3354974477363025,0.3656159226646098,1,-0.9176226387822397
A1::A1::cl0::sl1.5::trail1::expinf,11,300,0.024574971032572,0.13344224329327914,0,0.18416185479257247
A1::A1::cl0::sl1.5::trail0::exp2,2,69,-0.30202739701614,0.37665734575044096,9,-0.8018624896705241
A1::A1::cl0::sl1.5::trail0::exp2,3,36,0.12350832224490893,0.28898378072733166,0,0.4273884227483487
A1::A1::cl0::sl1.5::trail0::exp2,4,24,0.47035040556633034,0.1984104697890242,2,2.370592671175407
A1::A1::cl0::sl1.5::trail0::exp2,5,51,-0.3772493516707426,0.43131939358108196,1,-0.8746403646230321
A1::A1::cl0::sl1.5::trail0::exp2,6,67,-0.37190268743096044,0.3719026874309604,2,-1.0000000000000002
A1::A1::cl0::sl1.5::trail0::exp2,7,77,-0.14735768091323298,0.24173574354744945,0,-0.6095816810156942
A1::A1::cl0::sl1.5::trail0::exp2,8,73,0.09662297208291037,0.1668573758390018,0,0.5790752227587497
A1::A1::cl0::sl1.5::trail0::exp2,9,71,-0.4011872047056608,0.4166638247565784,1,-0.9628558585330529
A1::A1::cl0::sl1.5::trail0::exp2,10,121,-0.4391307213420117,0.4599190703396668,2,-0.9547999847401367
A1::A1::cl0::sl1.5::trail0::exp2,11,79,-0.18451272037998112,0.3185251032469522,3,-0.5792721468390156
A1::A1::cl0::sl1.5::trail0::expinf,2,190,-0.5268417874531764,0.5658686862852045,18,-0.9310318811096785
A1::A1::cl0::sl1.5::trail0::expinf,3,134,0.17606079640355943,0.4378062241397123,4,0.4021432010235082
A1::A1::cl0::sl1.5::trail0::expinf,4,136,0.8910631955359991,0.24791948608977282,6,3.5941636117031193
A1::A1::cl0::sl1.5::trail0::expinf,5,166,-0.7200899153636208,0.740093489973623,4,-0.9729715571329844
A1::A1::cl0::sl1.5::trail0::expinf,6,145,-0.5548823264919948,0.5548823264919948,2,-1.0
A1::A1::cl0::sl1.5::trail0::expinf,7,183,-0.34321583130901756,0.39871187182208173,0,-0.8608116676851089
A1::A1::cl0::sl1.5::trail0::expinf,8,166,0.05360783666451718,0.2701110318687625,6,0.1984659282282234
A1::A1::cl0::sl1.5::trail0::expinf,9,214,-0.7654286715982149,0.7806728340117842,6,-0.980473046134792
A1::A1::cl0::sl1.5::trail0::expinf,10,239,-0.7007616005770433,0.7051467243084435,4,-0.9937812605799158
A1::A1::cl0::sl1.5::trail0::expinf,11,168,-0.17017814766881612,0.4057516161544489,6,-0.4194145898461141
A1::A1::cl0::sl2.0::trail1::exp2,2,201,-0.028404618278217053,0.1260156177740126,0,-0.22540553924955448
A1::A1::cl0::sl2.0::trail1::exp2,3,200,0.057381585915650346,0.06447007230237968,0,0.890049969953769
A1::A1::cl0::sl2.0::trail1::exp2,4,197,0.0225034141616669,0.10982167255011374,0,0.20490868185783787
A1::A1::cl0::sl2.0::trail1::exp2,5,230,-0.24261657901146128,0.28005715352304567,0,-0.8663109510305601
A1::A1::cl0::sl2.0::trail1::exp2,6,193,-0.10656186827681158,0.12420835667970437,0,-0.8579283320815706
A1::A1::cl0::sl2.0::trail1::exp2,7,204,0.02451782354632126,0.10129370264820092,0,0.24204686871278785
A1::A1::cl0::sl2.0::trail1::exp2,8,214,-0.10940253873826244,0.1555512162190499,0,-0.7033216544202386
A1::A1::cl0::sl2.0::trail1::exp2,9,253,-0.21979116707490687,0.25057463853705725,0,-0.8771484949878603
A1::A1::cl0::sl2.0::trail1::exp2,10,227,-0.15161324442323432,0.21401878709973318,0,-0.708410913255864
A1::A1::cl0::sl2.0::trail1::exp2,11,220,0.038141286209476544,0.10245668459015689,0,0.3722674256154958
A1::A1::cl0::sl2.0::trail1::expinf,2,295,-0.061107285083856544,0.1535974507879024,0,-0.39784048999769894
A1::A1::cl0::sl2.0::trail1::expinf,3,271,0.16453230468030489,0.06765642215829777,0,2.4318800703847994
A1::A1::cl0::sl2.0::trail1::expinf,4,277,0.12390413396468425,0.15067509596587866,0,0.8223265641240616
A1::A1::cl0::sl2.0::trail1::expinf,5,290,-0.2689635536883499,0.32912334931533,0,-0.8172120095638017
A1::A1::cl0::sl2.0::trail1::expinf,6,247,-0.08080262875467648,0.1393189062972861,0,-0.579983226269775
A1::A1::cl0::sl2.0::trail1::expinf,7,272,-0.0590276076807561,0.1299071119917202,1,-0.45438318792367816
A1::A1::cl0::sl2.0::trail1::expinf,8,287,-0.12240272262611196,0.17353916750064266,1,-0.7053319685059494
A1::A1::cl0::sl2.0::trail1::expinf,9,362,-0.23910792039852158,0.30494803105279983,0,-0.78409399651812
A1::A1::cl0::sl2.0::trail1::expinf,10,319,-0.2648597072213036,0.34184671296749547,0,-0.7747908555917219
A1::A1::cl0::sl2.0::trail1::expinf,11,300,0.04050871161625169,0.11700433727115292,0,0.3462154699647959
A1::A1::cl0::sl2.0::trail0::exp2,2,60,-0.2277751066575363,0.31494493064129675,8,-0.7232220127935902
A1::A1::cl0::sl2.0::trail0::exp2,3,28,0.10037833918543226,0.21409148001355605,0,0.46885723420229714
A1::A1::cl0::sl2.0::trail0::exp2,4,25,0.3001831510754156,0.14392632532794952,1,2.085672307629757
A1::A1::cl0::sl2.0::trail0::exp2,5,51,-0.3628479397892138,0.37847624525607354,1,-0.958707301547325
A1::A1::cl0::sl2.0::trail0::exp2,6,40,-0.2808333300503866,0.28083333005038663,1,-0.9999999999999998
A1::A1::cl0::sl2.0::trail0::exp2,7,56,-0.13302831840201412,0.23954286228455035,0,-0.5553424432408729
A1::A1::cl0::sl2.0::trail0::exp2,8,41,0.008972188626293898,0.08925295852876432,0,0.10052539180986761
A1::A1::cl0::sl2.0::trail0::exp2,9,47,-0.3091354946725988,0.35964020251674966,1,-0.8595687926691158
A1::A1::cl0::sl2.0::trail0::exp2,10,99,-0.3807139395780307,0.3889126219652623,2,-0.9789189603932065
A1::A1::cl0::sl2.0::trail0::exp2,11,58,-0.15856477962050264,0.27019593899038397,0,-0.5868510837468428
A1::A1::cl0::sl2.0::trail0::expinf,2,156,-0.4094425371618755,0.5506150010643076,11,-0.7436094846134709
A1::A1::cl0::sl2.0::trail0::expinf,3,110,0.2245194599279534,0.392665539553026,0,0.571782948367523
A1::A1::cl0::sl2.0::trail0::expinf,4,98,0.870794138986581,0.195011639371804,3,4.465344436833066
A1::A1::cl0::sl2.0::trail0::expinf,5,134,-0.6568814319246652,0.6766030571522363,1,-0.9708520010084232
A1::A1::cl0::sl2.0::trail0::expinf,6,126,-0.5297680906376694,0.5310393364217718,2,-0.9976061174814878
A1::A1::cl0::sl2.0::trail0::expinf,7,153,-0.2289260122943162,0.3373091742506291,1,-0.6786830296060031
A1::A1::cl0::sl2.0::trail0::expinf,8,136,0.12229002962511015,0.18094422276260508,3,0.6758437918493371
A1::A1::cl0::sl2.0::trail0::expinf,9,170,-0.6989757586278965,0.7257189651795786,7,-0.9631493624462957
A1::A1::cl0::sl2.0::trail0::expinf,10,209,-0.6595832203896357,0.6808773404055005,3,-0.968725468227239
A1::A1::cl0::sl2.0::trail0::expinf,11,143,-0.2503994515173882,0.4129397057070535,3,-0.6063825978871256
A4::A4::cl0::sl1.5::thr0.3::exp2,2,276,-0.13822358637077048,0.138459256595635,0,-0.9982979092141685
A4::A4::cl0::sl1.5::thr0.3::exp2,3,261,-0.13268999300515116,0.1350039696939331,0,-0.982859935940936
A4::A4::cl0::sl1.5::thr0.3::exp2,4,261,-0.07824411794557984,0.10250899180590099,0,-0.7632902886581279
A4::A4::cl0::sl1.5::thr0.3::exp2,5,278,-0.044875829834619685,0.1041272509965842,0,-0.4309710417313504
A4::A4::cl0::sl1.5::thr0.3::exp2,6,246,-0.0802993468860308,0.08369890829682805,0,-0.9593834438229335
A4::A4::cl0::sl1.5::thr0.3::exp2,7,263,0.0011598570064421665,0.0563633130815752,0,0.020578226208304923
A4::A4::cl0::sl1.5::thr0.3::exp2,8,277,-0.044265287145889176,0.07366890789012659,0,-0.6008679701334597
A4::A4::cl0::sl1.5::thr0.3::exp2,9,339,-0.13961554879323101,0.1465173215841313,0,-0.9528944924990508
A4::A4::cl0::sl1.5::thr0.3::exp2,10,301,-0.09470157015539393,0.10671152148273534,0,-0.8874540334495702
A4::A4::cl0::sl1.5::thr0.3::exp2,11,285,-0.06641635979073335,0.08961734288501448,0,-0.7411105669128165
A4::A4::cl0::sl1.5::thr0.3::expinf,2,301,-0.13954119308539048,0.1397765029839966,0,-0.9983165275022436
A4::A4::cl0::sl1.5::thr0.3::expinf,3,275,-0.14216757282150927,0.14445626339738554,0,-0.9841565154597672
A4::A4::cl0::sl1.5::thr0.3::expinf,4,289,-0.10895036114216383,0.133181522086128,0,-0.8180591379013227
A4::A4::cl0::sl1.5::thr0.3::expinf,5,299,-0.048392948011279135,0.10906925740075325,0,-0.44369008430550594
A4::A4::cl0::sl1.5::thr0.3::expinf,6,257,-0.08480230502631092,0.09017025185480641,0,-0.9404687608376757
A4::A4::cl0::sl1.5::thr0.3::expinf,7,279,-0.009558686279295125,0.0758151596783896,1,-0.12607882539380497
A4::A4::cl0::sl1.5::thr0.3::expinf,8,294,-0.05263677118200916,0.08415030019844667,0,-0.6255090125392182
A4::A4::cl0::sl1.5::thr0.3::expinf,9,371,-0.14851427876509482,0.16034603088530722,0,-0.9262111319195955
A4::A4::cl0::sl1.5::thr0.3::expinf,10,325,-0.08158248129059897,0.10929537546578773,0,-0.7464403772155611
A4::A4::cl0::sl1.5::thr0.3::expinf,11,301,-0.05537257382434335,0.09296559115062542,0,-0.5956243932728528
A4::A4::cl0::sl1.5::thr0.4::exp2,2,276,-0.13822358637077048,0.138459256595635,0,-0.9982979092141685
A4::A4::cl0::sl1.5::thr0.4::exp2,3,261,-0.13268999300515116,0.1350039696939331,0,-0.982859935940936
A4::A4::cl0::sl1.5::thr0.4::exp2,4,263,-0.0715479137922429,0.09881996617875899,0,-0.7240228524549108
A4::A4::cl0::sl1.5::thr0.4::exp2,5,279,-0.08928747582845831,0.1086871646353003,0,-0.8215089254380898
A4::A4::cl0::sl1.5::thr0.4::exp2,6,246,-0.0702503956657361,0.07502026215815112,0,-0.9364189572897038
A4::A4::cl0::sl1.5::thr0.4::exp2,7,266,0.013284516111597311,0.06556976515776874,0,0.20260124585825748
A4::A4::cl0::sl1.5::thr0.4::exp2,8,277,-0.04721385520630739,0.06914718916146528,0,-0.6828022335956206
A4::A4::cl0::sl1.5::thr0.4::exp2,9,339,-0.14521363416819166,0.15861459097889888,0,-0.9155124586710311
A4::A4::cl0::sl1.5::thr0.4::exp2,10,301,-0.08355461308829404,0.09673601506640321,0,-0.863738422871141
A4::A4::cl0::sl1.5::thr0.4::exp2,11,285,-0.052818255984388274,0.08401861960924324,0,-0.6286494140231925
A4::A4::cl0::sl1.5::thr0.4::expinf,2,301,-0.13954119308539048,0.1397765029839966,0,-0.9983165275022436
A4::A4::cl0::sl1.5::thr0.4::expinf,3,275,-0.14216757282150927,0.14445626339738554,0,-0.9841565154597672
A4::A4::cl0::sl1.5::thr0.4::expinf,4,289,-0.09998566795234398,0.1272023593723522,0,-0.7860362688687373
A4::A4::cl0::sl1.5::thr0.4::expinf,5,299,-0.09475762996312953,0.1181039397274787,0,-0.802324039162283
A4::A4::cl0::sl1.5::thr0.4::expinf,6,257,-0.07480568111078101,0.083976042064352,0,-0.8907978903489686
A4::A4::cl0::sl1.5::thr0.4::expinf,7,279,0.02621125682684622,0.07612036530671593,0,0.34433960900255506
A4::A4::cl0::sl1.5::thr0.4::expinf,8,294,-0.05498858204865986,0.07967974450242724,0,-0.690119959495914
A4::A4::cl0::sl1.5::thr0.4::expinf,9,371,-0.1529513141943878,0.16836336417138512,0,-0.908459598364234
A4::A4::cl0::sl1.5::thr0.4::expinf,10,325,-0.06512250136994768,0.09934872339226468,0,-0.6554940933948442
A4::A4::cl0::sl1.5::thr0.4::expinf,11,301,-0.03798138395127548,0.08738745912332613,0,-0.43463197502600465
A4::A4::cl0::sl1.5::thr0.5::exp2,2,276,-0.13822358637077048,0.138459256595635,0,-0.9982979092141685
A4::A4::cl0::sl1.5::thr0.5::exp2,3,261,-0.13268999300515116,0.1350039696939331,0,-0.982859935940936
A4::A4::cl0::sl1.5::thr0.5::exp2,4,263,-0.0715479137922429,0.09881996617875899,0,-0.7240228524549108
A4::A4::cl0::sl1.5::thr0.5::exp2,5,279,-0.08928747582845831,0.1086871646353003,0,-0.8215089254380898
A4::A4::cl0::sl1.5::thr0.5::exp2,6,246,-0.0702503956657361,0.07502026215815112,0,-0.9364189572897038
A4::A4::cl0::sl1.5::thr0.5::exp2,7,266,0.013284516111597311,0.06556976515776874,0,0.20260124585825748
A4::A4::cl0::sl1.5::thr0.5::exp2,8,277,-0.04721385520630739,0.06914718916146528,0,-0.6828022335956206
A4::A4::cl0::sl1.5::thr0.5::exp2,9,339,-0.14521363416819166,0.15861459097889888,0,-0.9155124586710311
A4::A4::cl0::sl1.5::thr0.5::exp2,10,301,-0.08355461308829404,0.09673601506640321,0,-0.863738422871141
A4::A4::cl0::sl1.5::thr0.5::exp2,11,285,-0.052818255984388274,0.08401861960924324,0,-0.6286494140231925
A4::A4::cl0::sl1.5::thr0.5::expinf,2,301,-0.13954119308539048,0.1397765029839966,0,-0.9983165275022436
A4::A4::cl0::sl1.5::thr0.5::expinf,3,275,-0.14216757282150927,0.14445626339738554,0,-0.9841565154597672
A4::A4::cl0::sl1.5::thr0.5::expinf,4,289,-0.09998566795234398,0.1272023593723522,0,-0.7860362688687373
A4::A4::cl0::sl1.5::thr0.5::expinf,5,299,-0.09475762996312953,0.1181039397274787,0,-0.802324039162283
A4::A4::cl0::sl1.5::thr0.5::expinf,6,257,-0.07480568111078101,0.083976042064352,0,-0.8907978903489686
A4::A4::cl0::sl1.5::thr0.5::expinf,7,279,0.02621125682684622,0.07612036530671593,0,0.34433960900255506
A4::A4::cl0::sl1.5::thr0.5::expinf,8,294,-0.05498858204865986,0.07967974450242724,0,-0.690119959495914
A4::A4::cl0::sl1.5::thr0.5::expinf,9,371,-0.1529513141943878,0.16836336417138512,0,-0.908459598364234
A4::A4::cl0::sl1.5::thr0.5::expinf,10,325,-0.06512250136994768,0.09934872339226468,0,-0.6554940933948442
A4::A4::cl0::sl1.5::thr0.5::expinf,11,301,-0.03798138395127548,0.08738745912332613,0,-0.43463197502600465
A4::A4::cl0::sl2.0::thr0.3::exp2,2,276,-0.10824960145586959,0.10827792249105966,0,-0.9997384412764992
A4::A4::cl0::sl2.0::thr0.3::exp2,3,261,-0.1054286307823803,0.10721985787883129,0,-0.9832938866746563
A4::A4::cl0::sl2.0::thr0.3::exp2,4,261,-0.05352369391595302,0.06807930754535356,0,-0.7861962150583894
A4::A4::cl0::sl2.0::thr0.3::exp2,5,279,-0.07246075053348766,0.08839732240489001,0,-0.8197165769523268
A4::A4::cl0::sl2.0::thr0.3::exp2,6,246,-0.05836758344650028,0.06098341888382219,0,-0.9571057922760077
A4::A4::cl0::sl2.0::thr0.3::exp2,7,264,-0.004352627147801713,0.04294539784443066,0,-0.10135258645336266
A4::A4::cl0::sl2.0::thr0.3::exp2,8,277,-0.025327207503150095,0.043372187687645336,0,-0.5839504266086307
A4::A4::cl0::sl2.0::thr0.3::exp2,9,338,-0.11916540143704368,0.12844654231920918,0,-0.9277431629175314
A4::A4::cl0::sl2.0::thr0.3::exp2,10,301,-0.06714073066484538,0.07805311306360252,0,-0.8601928613678093
A4::A4::cl0::sl2.0::thr0.3::exp2,11,285,-0.03360510284847551,0.06004560203225008,0,-0.5596596871562124
A4::A4::cl0::sl2.0::thr0.3::expinf,2,301,-0.10992081416847332,0.10994908212774204,0,-0.9997428995429368
A4::A4::cl0::sl2.0::thr0.3::expinf,3,275,-0.11214651803379583,0.1139242937030162,0,-0.984395113531669
A4::A4::cl0::sl2.0::thr0.3::expinf,4,289,-0.07615836453324543,0.09098423804788408,0,-0.8370500887545385
A4::A4::cl0::sl2.0::thr0.3::expinf,5,299,-0.07659662822163438,0.09559880190189671,0,-0.8012300018177809
A4::A4::cl0::sl2.0::thr0.3::expinf,6,257,-0.06419934303835573,0.06959265185603034,0,-0.9225017487646252
A4::A4::cl0::sl2.0::thr0.3::expinf,7,279,-0.014534942015064223,0.05810233266003454,1,-0.2501610752895301
A4::A4::cl0::sl2.0::thr0.3::expinf,8,294,-0.027354634878394624,0.051479183984140836,0,-0.5313727367322246
A4::A4::cl0::sl2.0::thr0.3::expinf,9,371,-0.12591864260207342,0.1367160329603111,0,-0.9210232324297167
A4::A4::cl0::sl2.0::thr0.3::expinf,10,325,-0.05814162806971157,0.08119861327484741,0,-0.7160421308293683
A4::A4::cl0::sl2.0::thr0.3::expinf,11,301,-0.021956985656890415,0.061255925069555225,0,-0.3584467238386911
A4::A4::cl0::sl2.0::thr0.4::exp2,2,276,-0.10824960145586959,0.10827792249105966,0,-0.9997384412764992
A4::A4::cl0::sl2.0::thr0.4::exp2,3,261,-0.1054286307823803,0.10721985787883129,0,-0.9832938866746563
A4::A4::cl0::sl2.0::thr0.4::exp2,4,263,-0.052597460274007135,0.06935806254045103,0,-0.7583467350076457
A4::A4::cl0::sl2.0::thr0.4::exp2,5,279,-0.070784050199442,0.0867494303993285,0,-0.8159598267516684
A4::A4::cl0::sl2.0::thr0.4::exp2,6,246,-0.0554795698514049,0.05940564853779151,0,-0.9339106838655419
A4::A4::cl0::sl2.0::thr0.4::exp2,7,266,0.007401148073178376,0.05124048758189114,0,0.14443945447142875
A4::A4::cl0::sl2.0::thr0.4::exp2,8,277,-0.021889588563465345,0.04337218768764496,0,-0.5046918251186309
