sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.2457590257,0.2411939732,0.04171970921,0.5976967648,1.499037142,3.476425195,14.6648351,0.6194690265,0.396460177,0.4690265487,heavy_right_tail,0,0.01174340264,0.9169765124,0.603539823,0.7495185712,1,0,0,0,0,1,1,0,-0.5583635489,0
1,1,0.2457590257,0.3774127063,0.06852007879,0.5926635924,1.585998684,4.306658438,10.71580164,0.6088495575,0.4460176991,0.1539823009,scattered,0,0.009219492294,0.9927684223,0.5628318584,1.585998684,1,0,1,0,1,0,1,0,-0.1177200371,0
1.5,1.5,0.2457590257,0.4828945172,0.1370670401,0.8412338933,1.976482931,3.872388431,7.503281827,0.7150442478,0.4902654867,0.04247787611,unclassified,0,0.01126548153,0.9484560959,0.6442477876,2.964724396,1,0,1,1,1,1,1,0,0.2054608889,0
2,2,0.2457590257,0.5723970693,0.5323061462,1.136597068,2.055995357,3.355772817,5.828765018,0.8088495575,0.5115044248,0.01061946903,unclassified,0,0.009311935555,0.9924500193,0.7185840708,4.111990714,1,1,1,1,1,1,1,1,0.4206271578,1
3,3,0.2457590257,0.5696907571,0.3724446272,0.8447865253,1.582202949,2.537569466,4.260227536,0.6884955752,0.3787610619,0.005309734513,unclassified,0,0.008495604866,0.9952617131,0.5362831858,4.746608848,1,1,1,0,1,1,1,0,0.3028765978,0
4,4,0.2457590257,0.5654585831,0.3239467155,0.741181099,1.326400626,2.123542983,3.731029648,0.6424778761,0.2849557522,0.001769911504,unclassified,0,0.008243028534,0.9961316637,0.4318584071,5.305602502,1,1,0,0,1,1,1,0,0.2561665477,0
