archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,1.9076480449353728e-05,0.00017441353436925544,4.957514433689969e-17,5.339189822650692e-06
1,0.000316378465724354,1.002662015788377,3.083345907885579e-05,0.9993266013665469
2,0.9995801172721674,1.0036881977670236,3.7133924407628527e-17,0.9993805536547014
3,0.5354953587055207,3.8000000000000007,0.755442750453949,0.8285714328289032
4,0.5754183945911271,5.2142857142857135,0.2937957250646183,0.4979689113263573
5,0.9999999999999742,-2.0539125955565396e-15,-3.713392440762853e-18,1.3766765505351941e-14
6,0.5429363424579302,13.250000000000004,0.010086936255296067,0.754248677442471
