archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5106707172916235,0.0038001044012251043,0.5048119320873017,0.5110125223893701,0.5138287738146565,0.5083142074158993,0.5153861507508899,10034,45673
1,0.5256034495983709,0.003106024141971264,0.5262087868126679,0.530232904689258,0.5227707453434554,0.5271889280811801,0.5216158830652933,24704,45673
2,0.5278175655778181,0.004036966536666813,0.5305964376883108,0.5327725761166828,0.5296177559806201,0.522540002619607,0.5235610554838701,10895,45673
3,0.7314558001971738,0.07803096776867922,0.6506554204549604,0.7294154160733195,0.6397013181436448,0.8075583305948077,0.8299485157191369,28,45673
4,0.7410092243855612,0.057868733365274615,0.6854812219424067,0.8530807417141189,0.7217842020732953,0.7265111695137976,0.7181887866841875,12,45673
