archetype_id,auc_mean,auc_std,auc_fold_1,auc_fold_2,auc_fold_3,auc_fold_4,auc_fold_5,n_pos,n_total
0,0.5111746544966358,0.0032659287832108156,0.5072710580308986,0.5168129280402989,0.5091706943766402,0.5123702265817586,0.5102483654535831,10033,45673
1,0.52142818293423,0.0017217688098411545,0.5200555794270796,0.5220993270147615,0.5197489405932678,0.5244670790724398,0.5207699885636006,22934,45673
2,0.5278175655778181,0.004036966536666813,0.5305964376883108,0.5327725761166828,0.5296177559806201,0.522540002619607,0.5235610554838701,10895,45673
3,0.7163345013870638,0.09207154733084744,0.6301284859103519,0.7968681559351731,0.798401226456417,0.581143232588699,0.775131406044678,13,45673
4,0.7314558001971738,0.07803096776867922,0.6506554204549604,0.7294154160733195,0.6397013181436448,0.8075583305948077,0.8299485157191369,28,45673
5,0.5401405563584823,0.006481498593401901,0.541798966309514,0.544251295008419,0.5486103470706205,0.5300808849079186,0.5359612884959397,1770,45673
