archetype_id,size_count,size_fraction_of_pool,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid,fwd_mfe_h240_p5,fwd_mfe_h240_p25,fwd_mfe_h240_p50,fwd_mfe_h240_p75,fwd_mfe_h240_p95,final_r_p5,final_r_p25,final_r_p50,final_r_p75,final_r_p95,final_r_mean,final_r_t_stat,frac_reach_1R,frac_reach_2R,frac_wrong_way,pct_peak_and_collapse,shape_tag,band_0_to_0_5R,band_0_5_to_1R,band_1_to_2R,band_2_to_5R,band_above_5R
0,10034,0.21969215948153176,0.9995815378807791,1.0036874626269467,6.695292950963279e-05,0.9991786429519802,0.8490634858608246,2.12940376996994,3.7438900470733643,6.0407750606536865,10.361762332916268,0.14649023711681367,0.3282446339726448,0.5151273012161255,0.7644881904125214,1.283746623992921,0.5913354077746579,150.66301807028142,0.9298385489336257,0.7713773171217859,0.2889176798883795,0.0006976280645804266,bimodal,0.010962726729120988,0.05919872433725334,0.15846123181183974,0.42216464022324096,0.34921267689854496
1,24704,0.5408884899174567,0.07166602574486272,0.0001619170983792051,5.025277069470313e-17,4.9566458723560025e-06,0.20368530303239823,1.3235949575901031,2.919265031814575,5.131849765777588,9.541340112686152,-1.091385555267334,-0.5346644371747971,-0.23521411418914795,-0.005440030479803681,0.36565370708703954,-0.28949691947267653,-96.1788326618633,0.8030278497409327,0.639815414507772,0.6004695595854922,0.5875161917098446,bimodal,0.109577396373057,0.08739475388601037,0.16321243523316062,0.3794122409326425,0.26040317357512954
2,10895,0.238543559652311,0.0003576527759228676,1.0027535566772445,4.6967644246180925e-05,0.9992403850652427,0.4966349452733994,1.7100650072097778,3.3673250675201416,5.623075008392334,10.000020313262937,-0.3394207030534744,-0.04080599546432495,0.11052639782428741,0.2923252135515213,0.650345706939697,0.1293724299728464,40.33982997383452,0.8699403396053236,0.703625516291877,0.45112436897659475,0.25424506654428636,bimodal,0.050481872418540616,0.07957778797613584,0.16631482331344655,0.4018357044515833,0.3017898118402937
3,28,0.0006130536640903817,0.5398453122803143,12.392857142857142,0.029521478073937565,0.7434376435620443,1.517124992609024,2.476598858833313,3.2756224870681763,4.255598664283752,14.203692388534538,-1.4206099331378936,-0.17283255234360695,0.4744478911161423,1.7059405446052551,3.6800625443458554,0.8200172539800406,2.5170775524735207,1.0,0.8214285714285714,0.10714285714285714,0.32142857142857145,bimodal,0.0,0.0,0.17857142857142858,0.6071428571428571,0.21428571428571427
4,12,0.00026273728461016354,0.5153935986260573,4.916666666666667,0.5381850426395733,0.6972789205610752,1.0400314927101135,1.7977825105190277,2.0526350140571594,3.4335737824440002,4.9859238147735585,-1.1423403918743134,-0.9006757587194443,-0.6984774172306061,1.1372438073158264,1.4038312077522277,-0.06788373241821925,-0.2182870909388719,0.9166666666666666,0.5,0.5,0.5,bimodal,0.0,0.08333333333333333,0.4166666666666667,0.4166666666666667,0.08333333333333333
