archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.9995814961722054,1.003488487989513,4.033985831122669e-05,0.9992599252376113
1,1.9076480449353728e-05,0.00017441353436925544,4.957514433689969e-17,5.339189822650692e-06
2,0.0003576527759228676,1.0027535566772445,4.6967644246180925e-05,0.9992403850652427
3,0.5526710141163607,4.769230769230769,0.517330492918308,0.6577708090727146
4,0.5398453122803143,12.392857142857142,0.029521478073937565,0.7434376435620443
5,0.9999999999999742,-2.0539125955565396e-15,-3.713392440762853e-18,1.3766765505351941e-14
