sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.274068323,0.01180358829,0.01765593541,0.2122961648,0.5977455604,1.13386104,3.08166112,0.3059490085,0.1019830028,0.7025495751,heavy_right_tail,0,0.01406211546,0.9504752639,0.3059490085,0.2988727802,1,0,0,0,0,1,1,0,-1.334796978,0
1,1,0.274068323,0.01463644948,0.01725950874,0.1462482617,0.3400361206,0.6361331836,1.56927633,0.1076487252,0.02266288952,0.3824362606,unclassified,0,0.01216162608,0.9909933321,0.1076487252,0.3400361206,1,0,0,0,0,1,1,0,-1.210151086,0
1.5,1.5,0.274068323,0.0193578848,0.01391763307,0.1186942769,0.2503811495,0.4695639672,1.130729803,0.06515580737,0.00283286119,0.1869688385,unclassified,0,0.01268825779,0.9874986596,0.06515580737,0.3755717242,1,0,0,0,1,1,1,0,-1.052455146,0
2,2,0.274068323,0.0193578848,0.01226225225,0.09442590263,0.2027036099,0.3602525514,0.8549627628,0.03399433428,0.00283286119,0.1104815864,unclassified,0,0.01053184223,0.9952195223,0.03399433428,0.4054072198,1,0,0,0,1,1,1,0,-1.007129367,0
3,3,0.274068323,0.1898558354,0.01285540965,0.1067888125,0.2312605789,0.6538266563,3.679050033,0.1728045326,0.09065155807,0.03399433428,heavy_right_tail,0,0.01230598049,0.9906190069,0.09631728045,0.6937817366,1,0,0,0,1,1,1,0,-0.6213339663,0
4,4,0.274068323,0.2884794489,0.02090258713,0.1112517367,0.2438874869,0.985541057,3.326391234,0.2492917847,0.11898017,0.01416430595,heavy_right_tail,0,0.01132278855,0.9931685205,0.1303116147,0.9755499474,1,0,0,0,1,1,1,0,-0.4263930724,0
