trade_id,pair,fold,segment,cluster,archetype,realized_r_3p5,outcome,terminal_mae_r_dep,terminal_mae_r_held,bars_to_mae_trough,dip_first1_r,dip_first2_r,dip_first3_r,dep_exit_offset,terminal_mfe_r_dep,terminal_mfe_r_held,terminal_mfe_r_full,exit_reason_deployed,partial_fired,partial_contrib_r,runner_contrib_r,runner_exit_r,runner_peak_mfe_r,give_back_r,gap_open_r
661,EURGBP,4,fold,0,v_shape_recovery,0.5014603317154144,win,-0.8688973706755225,-1.0324545228026698,18,-0.3296698847562979,-0.3296698847562979,-0.3296698847562979,43,2.067464626107286,2.067464626107286,6.636842563659648,partial_then_trail,True,0.5,0.0014603317154143701,0.0029206634308287403,1.181408357775592,1.1784876943447633,0.028111385521868492
662,USDCAD,4,fold,1,monotonic_down,1.4437382571506059,win,-0.9535859607035143,-0.9535859607035143,11,-0.2843524400892738,-0.2843524400892738,-0.2843524400892738,64,5.062335107650281,5.827788898395707,5.827788898395707,partial_then_trail,True,0.5,0.9437382571506058,1.8874765143012115,2.892762918657303,1.0052864043560914,0.018669604652353917
663,AUDNZD,4,fold,1,monotonic_down,-1.0,loss,-1.969906219441495,-1.2296163022206816,29,-0.15330826654502128,-0.18165979528964737,-0.18165979528964737,29,0.5491796123496318,0.5491796123496318,0.5491796123496318,SL_no_partial,False,0.0,-1.0,-1.0,0.3138169213426467,,0.03255175522531577
664,AUDNZD,4,fold,1,monotonic_down,-1.0,loss,-1.778791587381112,-1.1303092495978182,41,-0.40246718516270563,-0.5090359609522873,-0.5090359609522873,41,0.7414465890039814,0.7414465890039814,0.7414465890039814,SL_no_partial,False,0.0,-1.0,-1.0,0.42368376514513223,,0.040813573706656885
665,EURGBP,4,fold,1,monotonic_down,0.7965503301498642,win,-0.48151213400622983,-0.48151213400622983,1,-0.4440611902501825,-0.48151213400622983,-0.48151213400622983,30,2.851621860281302,7.5383399646085385,7.5383399646085385,partial_then_trail,True,0.5,0.2965503301498642,0.5931006602997284,1.6294982058750296,1.0363975455753012,0.029425741522587423
666,EURUSD,4,fold,0,v_shape_recovery,0.5904162733738084,win,-3.2116191767331745,-1.561660298058306,25,-0.09087664136450908,-0.09087664136450908,-0.17466361567225147,34,2.599329749099915,0.24427125586628873,5.7703444690531915,partial_then_trail,True,0.5,0.09041627337380846,0.18083254674761692,1.4853312851999514,1.3044987384523345,0.004511606308877556
667,AUDCAD,4,fold,1,monotonic_down,-1.0,loss,-2.930898864532991,-1.5998832231603575,36,-0.35122341765064935,-0.35122341765064935,-0.35122341765064935,36,0.9858477998883741,0.9858477998883741,0.9858477998883741,SL_no_partial,False,0.0,-1.0,-1.0,0.5633415999362138,,0.03148899606522164
668,GBPCHF,4,fold,0,v_shape_recovery,-1.0,loss,-1.8672499621076417,-1.1039879410053932,48,-0.2930782318955706,-0.47737589305688305,-0.47737589305688305,48,0.5762673209971141,0.1312558952661143,1.4662901724591135,SL_no_partial,False,0.0,-1.0,-1.0,0.3292956119983509,,0.02786940241952002
669,EURNZD,4,fold,0,v_shape_recovery,0.7779642858877918,win,-2.2982728250637305,-1.0724173268423767,16,-0.12759016401406018,-0.12759016401406018,-0.16883698427722993,140,2.7932346682217553,0.16388736584566616,3.4713323933482374,partial_then_trail,True,0.5,0.2779642858877918,0.5559285717755836,1.5961340961267172,1.0402055243511334,0.023648176950879264
670,GBPAUD,4,fold,0,v_shape_recovery,1.2846029179533964,win,-1.4934545311683292,-1.235097432225875,16,-0.0943128827207348,-0.1193960962103019,-0.1871207726321085,152,4.515981756660149,0.15250593801651352,5.223830041335499,partial_then_trail,True,0.5,0.7846029179533965,1.569205835906793,2.580561003805799,1.011355167899006,0.019564906521850296
671,EURCAD,4,fold,0,v_shape_recovery,1.0757174505638107,win,-2.1899634655629576,-2.0504909320019733,9,-0.24958242847754677,-0.32788279819602373,-0.5016117435088384,146,3.8110258073903296,0.022021978983323337,6.334989287533605,partial_then_trail,True,0.5,0.5757174505638109,1.1514349011276217,2.177729032794474,1.0262941316668523,0.03180952519811258
672,EURAUD,4,fold,0,v_shape_recovery,1.1560647365717538,win,-0.7540322326654352,-0.7540322326654352,1,-0.4024150968014556,-0.7540322326654352,-0.7540322326654352,26,4.132096635006556,8.518183074700405,8.518183074700405,partial_then_trail,True,0.5,0.6560647365717538,1.3121294731435076,2.3611980771466037,1.049068604003096,0.016668080932607694
673,EURJPY,4,fold,1,monotonic_down,0.82034698741891,win,-0.3939161546368191,-0.9885737620885079,4,-0.08234405492407741,-0.08234405492407741,-0.08234405492407741,72,3.2496970000036796,3.2496970000036796,3.2496970000036796,partial_then_trail,True,0.5,0.32034698741891,0.64069397483782,1.8569697142878168,1.2162757394499968,0.013798192987280297
674,GBPAUD,4,fold,0,v_shape_recovery,0.6111353147628144,win,-0.6734291057917957,-0.6734291057917957,2,-0.6532381096745813,-0.6532381096745813,-0.6734291057917957,21,2.330872345884276,6.55375979851691,6.55375979851691,partial_then_trail,True,0.5,0.11113531476281431,0.22227062952562862,1.331927054791015,1.1096564252653862,0.015440173501394686
675,USDCAD,4,fold,0,v_shape_recovery,-1.0,loss,-2.434962968866712,-2.434962968866712,0,-2.434962968866712,-2.434962968866712,-3.290951351479519,0,0.0,0.0,0.8440522896281265,SL_no_partial,False,0.0,-1.0,-1.0,0.0,,0.028987654391270826
676,GBPJPY,4,fold,0,v_shape_recovery,0.7417063435495382,win,-0.6341138788458404,-1.1031243744898833,0,-0.6341138788458404,-0.6341138788458404,-0.6341138788458404,71,3.101167529608998,3.101167529608998,4.131237309761807,partial_then_trail,True,0.5,0.2417063435495382,0.4834126870990764,1.7720957312051417,1.2886830441060653,0.016072010754151024
677,EURNZD,4,fold,0,v_shape_recovery,0.6366919909311805,win,-1.1158100469907817,-1.0863530680533817,63,-0.18994672625150663,-0.18994672625150663,-0.18994672625150663,118,2.740514799072484,1.037088810175311,3.3667295409658045,partial_then_trail,True,0.5,0.13669199093118048,0.27338398186236096,1.5660084566128478,1.292624474750487,0.020823036835058876
678,AUDJPY,4,fold,1,monotonic_down,-1.0,loss,-2.0002862312146017,-1.2479518551828732,82,-0.18383197347598954,-0.26157589177421187,-0.26157589177421187,82,1.5791733404325834,1.5791733404325834,1.5791733404325834,SL_no_partial,False,0.0,-1.0,-1.0,0.9023847659614762,,0.014576984680916687
679,AUDCHF,4,fold,1,monotonic_down,-1.0,loss,-1.8849685172200645,-1.1430630317243287,76,-0.14536061675106993,-0.14536061675106993,-0.14536061675106993,76,1.5423327777353946,1.5423327777353946,1.5423327777353946,SL_no_partial,False,0.0,-1.0,-1.0,0.8813330158487969,,0.02265360261055826
680,AUDUSD,4,fold,1,monotonic_down,0.5498226234689555,win,-0.1990700397896847,-1.0439603249435716,4,-0.12113952033713797,-0.12113952033713797,-0.12113952033713797,70,1.9783549690726598,1.9783549690726598,1.9783549690726598,partial_then_trail,True,0.5,0.04982262346895554,0.09964524693791108,1.1304885537558056,1.0308433068178946,0.005401125110573903
681,CADCHF,4,fold,1,monotonic_down,-1.0,loss,-2.030789664311537,-1.2070096633851537,76,-0.38650512965929473,-0.7648215913173343,-1.2070096633851537,76,0.9908288281519936,0.0,0.9908288281519936,SL_no_partial,False,0.0,-1.0,-1.0,0.5661879018011392,,0.04258107360653818
682,USDCHF,4,fold,1,monotonic_down,-1.0,loss,-1.7805088165164347,-1.2689741565275985,41,-0.1998798671421655,-0.5522996328928357,-0.8047794650724232,41,0.7758494843018461,0.7758494843018461,0.7758494843018461,SL_no_partial,False,0.0,-1.0,-1.0,0.44334256245819775,,0.018409987763083814
683,EURCHF,4,fold,0,v_shape_recovery,-1.0,loss,-1.8131291474824707,-1.080113459394469,78,-0.32197885364611784,-0.32197885364611784,-0.32197885364611784,78,0.7923876752851959,0.5160795810214533,1.500284445712899,SL_no_partial,False,0.0,-1.0,-1.0,0.45279295730582625,,0.011417689845581124
684,EURNZD,4,fold,1,monotonic_down,1.3031255991437851,win,-0.5034730357901813,-1.0260922292794414,2,-0.4687263051511486,-0.4687263051511486,-0.5034730357901813,45,4.843977897863083,4.843977897863083,5.718319099453649,partial_then_trail,True,0.5,0.8031255991437851,1.6062511982875702,2.767987370207476,1.1617361719199057,0.026237327217233913
685,CADCHF,4,fold,1,monotonic_down,-1.0,loss,-1.9799559818426369,-0.9546957564440265,29,-0.1639586190414675,-0.3071629825080669,-0.3071629825080669,29,0.8654524574721212,0.8654524574721212,0.9297906497542032,SL_no_partial,False,0.0,-1.0,-1.0,0.49454426141264063,,0.058111915609626176
686,CADJPY,4,fold,0,v_shape_recovery,0.2633056589560282,win,-1.8890319065483887,-1.0263036475521334,38,-0.43136412949812764,-0.43136412949812764,-0.43136412949812764,38,1.2096663814978164,1.2096663814978164,2.7240578819988914,partial_then_time_exit,True,0.5,-0.23669434104397177,-0.47338868208794355,0.6912379322844665,,0.03165975262371717
687,GBPNZD,4,fold,1,monotonic_down,1.222082230774955,win,-0.9723365864563127,-0.9723365864563127,15,-0.204702439253946,-0.4035000004525235,-0.4035000004525235,34,4.3348365902272885,0.4691097566236572,6.137792689810224,partial_then_trail,True,0.5,0.722082230774955,1.44416446154991,2.477049480129879,1.032885018579969,0.06364146348600118
688,GBPCAD,4,fold,0,v_shape_recovery,1.7832022357448951,win,-2.694420927203236,-1.038886084671373,12,-0.08049848316896892,-0.5710835787082078,-1.038886084671373,46,6.526452493907767,0.5695647394031902,11.713288720739309,partial_then_trail,True,0.5,1.2832022357448951,2.5664044714897902,3.7294014250901526,1.1629969536003624,0.056197054287742756
689,NZDCHF,4,fold,0,v_shape_recovery,0.7157489672004191,win,-4.406725534717415,-1.0864123850815377,19,-0.7310611449867213,-0.7310611449867213,-0.7310611449867213,72,2.5466838873461204,0.0,4.595505881017787,partial_then_trail,True,0.5,0.2157489672004192,0.4314979344008384,1.4552479356263543,1.0237500012255158,0.06292678210014453
690,CADCHF,4,fold,1,monotonic_down,-1.0,loss,-1.803041940413182,-1.803041940413182,7,-0.11547571977926276,-0.3200905916688616,-0.3200905916688616,7,0.68475075939288,0.68475075939288,1.0372555881927525,SL_no_partial,False,0.0,-1.0,-1.0,0.3912861482245028,,0.06482847426204422
691,NZDCAD,4,fold,0,v_shape_recovery,0.9230623327861702,win,-1.802553362873901,-1.006943602708871,6,-0.2016649739307222,-0.2652032533883331,-0.2955911261724293,75,3.433829624601176,0.4820621637111034,6.327583873812522,partial_then_trail,True,0.5,0.42306233278617017,0.8461246655723403,1.9621883569149576,1.1160636913426174,0.05386941084449223
692,GBPCAD,4,fold,0,v_shape_recovery,1.225532231149289,win,-0.2759201638779023,-0.2759201638779023,0,-0.2759201638779023,-0.2759201638779023,-0.2759201638779023,30,4.727656466444288,9.421664132415692,9.421664132415692,partial_then_trail,True,0.5,0.7255322311492891,1.4510644622985782,2.7015179808253076,1.2504535185267294,0.03813530720263569
693,CHFJPY,4,fold,0,v_shape_recovery,0.7355337567167877,win,-1.1631022304956007,-1.1631022304956007,15,-0.6227407187547108,-0.6227407187547108,-0.6388709131350312,88,2.576798552256954,0.3243321227186764,5.012457903686076,partial_then_trail,True,0.5,0.23553375671678772,0.47106751343357545,1.4724563155754022,1.0013888021418267,0.013249802526709908
694,EURJPY,4,fold,0,v_shape_recovery,0.7342200483344566,win,-1.3043233676787043,-1.084153944148022,15,-0.8621798532113674,-0.8721055239442784,-0.8766171924592473,86,2.709256943241287,0.0,4.981333207381667,partial_then_trail,True,0.5,0.23422004833445662,0.46844009666891323,1.5481468247093069,1.0797067280403936,0.009474503881475726
695,CHFJPY,4,fold,0,v_shape_recovery,0.7420925769393077,win,-0.8046123563435135,-0.8046123563435135,14,-0.10866349543124798,-0.10866349543124798,-0.27825392182684194,65,2.7580428233445313,5.413703278161367,5.413703278161367,partial_then_trail,True,0.5,0.24209257693930775,0.4841851538786155,1.5760244704825892,1.0918393166039737,0.016959042639568322
696,EURJPY,4,fold,0,v_shape_recovery,0.7159793666012653,win,-0.23080679020177108,-0.23080679020177108,31,-0.10568770886034586,-0.10568770886034586,-0.10568770886034586,63,2.7407713916569567,5.127512655427361,5.127512655427361,partial_then_trail,True,0.5,0.21597936660126527,0.43195873320253053,1.5661550809468323,1.1341963477443018,0.010900526025968726
697,AUDNZD,4,fold,1,monotonic_down,0.8286375743044831,win,-1.2011498175486908,-1.197233024665383,9,-0.3877624954477783,-0.3877624954477783,-0.4974326961804801,54,3.0407368750771115,0.2572027326707593,3.949432824005274,partial_then_trail,True,0.5,0.32863757430448315,0.6572751486089663,1.7375639286154922,1.080288780006526,0.04177912408863448
698,AUDCAD,4,fold,0,v_shape_recovery,1.2526176541348004,win,-1.1130452028596787,-1.1130452028596787,37,-0.04202728536985803,-0.04202728536985803,-0.04202728536985803,172,4.435912184843916,1.556365277567474,6.049217655493124,partial_then_trail,True,0.5,0.7526176541348004,1.5052353082696008,2.534806962767952,1.0295716544983513,0.040671566486950646
699,AUDUSD,4,fold,0,v_shape_recovery,1.668765316478859,win,-2.358460978561864,-1.2732318202021755,50,-0.3332185109897683,-0.3332185109897683,-0.3332185109897683,156,5.889021310955451,0.31117681960133925,5.889021310955451,partial_then_trail,True,0.5,1.168765316478859,2.337530632957718,3.365155034831686,1.0276244018739682,0.019448551225081906
700,NZDCAD,4,fold,0,v_shape_recovery,1.4541752420834102,win,-1.5554891398348278,-0.9954616708273932,24,-0.11945540049928663,-0.14129133392388818,-0.14771366728406427,144,5.100617154652413,0.5189245355022906,6.486556693778561,partial_then_trail,True,0.5,0.9541752420834102,1.9083504841668204,2.914638374087093,1.0062878899202725,0.04624080019326212
701,AUDCHF,4,fold,0,v_shape_recovery,1.6211527765657534,win,-1.2684162327778556,-1.0718048899145507,4,-0.6772168476402849,-0.6813129172832669,-1.0718048899145507,111,6.043068079951316,0.02321106131025182,6.486808957941412,partial_then_trail,True,0.5,1.1211527765657534,2.242305553131507,3.45318175997218,1.2108762068406733,0.03003784404856029
702,EURCHF,4,fold,1,monotonic_down,0.7797039837916421,win,-0.6607332399486294,-0.9924482951065217,5,-0.5636459067317131,-0.5636459067317131,-0.5636459067317131,100,3.0393729037635877,3.0393729037635877,3.0393729037635877,partial_then_trail,True,0.5,0.2797039837916421,0.5594079675832841,1.7367845164363358,1.1773765488530517,0.013484351835714423
703,USDJPY,4,fold,1,monotonic_down,1.045325197666565,win,-0.26867947985960844,-1.17990847051562,0,-0.26867947985960844,-0.26867947985960844,-0.26867947985960844,78,3.9414772752991745,3.9414772752991745,3.9414772752991745,partial_then_trail,True,0.5,0.5453251976665648,1.0906503953331297,2.252272728742385,1.1616223334092555,0.016475628481964596
704,GBPUSD,4,fold,0,v_shape_recovery,2.1937495693468065,win,-0.6961597806213783,-0.6961597806213783,11,-0.09688821689059886,-0.09688821689059886,-0.09688821689059886,105,7.685269055828597,8.846731507689992,8.846731507689992,partial_then_trail,True,0.5,1.6937495693468065,3.387499138693613,4.391582317616341,1.0040831789227278,0.01674611156131545
705,CADJPY,4,fold,1,monotonic_down,1.6180687021889604,win,-0.4316373449657649,-0.4316373449657649,1,-0.23753627474530864,-0.4316373449657649,-0.4316373449657649,108,5.7402337479881504,5.7402337479881504,5.7402337479881504,partial_then_trail,True,0.5,1.1180687021889604,2.2361374043779207,3.280133570278943,1.0439961659010222,0.029861703110827555
706,NZDCAD,4,fold,0,v_shape_recovery,1.649995654717787,win,-1.2178449932754554,-1.2178449932754554,9,-0.4352484434639901,-0.7613303392187647,-0.9498907398074053,116,5.9687164396853065,0.06521637915095807,7.966322488026547,partial_then_trail,True,0.5,1.149995654717787,2.299991309435574,3.4106951083916037,1.1107037989560298,0.04536791593109784
707,AUDJPY,4,fold,0,v_shape_recovery,1.7364723058917626,win,-0.6842181697656216,-0.6842181697656216,8,-0.3512391546520516,-0.3512391546520516,-0.3512391546520516,62,6.120369122958406,8.38677467744109,8.38677467744109,partial_then_trail,True,0.5,1.2364723058917626,2.472944611783525,3.4973537845476605,1.0244091727641353,0.017186013683286646
708,GBPJPY,4,fold,0,v_shape_recovery,1.7411877131798252,win,-0.4944368948029321,-0.4944368948029321,7,-0.17629176182858305,-0.17629176182858305,-0.17629176182858305,112,6.317804766926573,6.317804766926573,6.317804766926573,partial_then_trail,True,0.5,1.2411877131798252,2.4823754263596505,3.6101741525294697,1.1277987261698192,0.01967908039014454
709,EURCHF,4,fold,1,monotonic_down,0.9656500328810222,win,-0.1915593885265856,-0.9973250704242579,0,-0.1915593885265856,-0.1915593885265856,-0.1915593885265856,64,3.548409625564432,3.548409625564432,3.548409625564432,partial_then_trail,True,0.5,0.46565003288102225,0.9313000657620445,2.0276626431796756,1.096362577417631,0.03952812779119484
710,GBPNZD,4,fold,1,monotonic_down,-1.0,loss,-1.85127693515514,-1.030357162899492,5,-1.030357162899492,-1.030357162899492,-1.030357162899492,5,0.03739953404354811,0.03739953404354811,0.03739953404354811,SL_no_partial,False,0.0,-1.0,-1.0,0.021371162310598917,,0.06357920787403039
711,USDJPY,4,fold,1,monotonic_down,-1.0,loss,-1.7678733476872923,-1.4987071173668458,61,-0.3135917246451906,-0.4102825064108091,-0.4102825064108091,61,0.8545374496581764,0.4808406444559812,0.8545374496581764,SL_no_partial,False,0.0,-1.0,-1.0,0.48830711409038646,,0.011759689674195344
712,USDJPY,4,fold,0,v_shape_recovery,-1.0,loss,-1.9684863234936019,-1.5191719174116542,55,-0.08625806649709403,-0.08625806649709403,-0.08625806649709403,55,1.0647077760164956,1.0647077760164956,1.233361607525757,SL_no_partial,False,0.0,-1.0,-1.0,0.6084044434379975,,0.011586904454835163
713,AUDCHF,4,fold,0,v_shape_recovery,0.491188030187849,win,-3.0811052448189264,-0.9838564295267724,29,-0.3115031328595574,-0.451833752118089,-0.451833752118089,136,2.1836061194512437,0.18505136605520464,2.382536337960576,partial_then_trail,True,0.5,-0.00881196981215097,-0.01762393962430194,1.2477749254007107,1.2653988650250125,0.04009446264528008
714,CADJPY,4,fold,0,v_shape_recovery,-1.0,loss,-1.8917720168500243,-1.0173988243386793,20,-0.15924503337473542,-0.2742553352565039,-0.4408728238800846,20,0.3052196473016164,0.3052196473016164,0.3435564145955322,SL_no_partial,False,0.0,-1.0,-1.0,0.17441122702949508,,0.02506634784601948
715,GBPCHF,4,fold,0,v_shape_recovery,0.8625874757460056,win,-3.2749374993676748,-1.5036956364506135,117,-0.12876556354000007,-0.12876556354000007,-0.12876556354000007,189,3.093234981927894,1.339161860816153,3.093234981927894,partial_then_trail,True,0.5,0.3625874757460056,0.7251749514920112,1.7675628468159392,1.042387895323928,0.04435258299708889
716,CHFJPY,4,fold,0,v_shape_recovery,0.5825205238098179,win,-1.8588276965878088,-1.037469569156759,46,-0.2120719755252287,-0.2753569459994204,-0.4261636841507073,147,2.2910505800392276,1.2071271495769496,4.438700109961399,partial_then_trail,True,0.5,0.08252052380981788,0.16504104761963576,1.3091717600224158,1.14413071240278,0.015484620435172939
717,EURJPY,4,fold,0,v_shape_recovery,0.9516101370810055,win,-0.8821549895354268,-0.8821549895354268,36,-0.18470928519890625,-0.2095441470743924,-0.36890117744208545,145,3.6264072267765886,5.165133877145217,5.165133877145217,partial_then_trail,True,0.5,0.45161013708100545,0.9032202741620109,2.0722327010151935,1.1690124268531825,0.016039181627891183
718,NZDJPY,4,fold,0,v_shape_recovery,0.9691122989652708,win,-1.614855885435101,-1.2916389159758637,13,-0.6316863965857158,-0.6316863965857158,-0.6316863965857158,104,3.416513973751549,0.9168055483520325,3.56398939707896,partial_then_trail,True,0.5,0.46911229896527085,0.9382245979305417,1.9522936992865993,1.0140691013560577,0.029495084665499716
719,AUDJPY,4,fold,0,v_shape_recovery,1.1334486362985798,win,-1.1149800851127545,-1.0183055112590436,11,-0.3533992755318788,-0.3533992755318788,-0.4908920027904849,102,4.133375113211857,0.6015306817564037,4.133375113211857,partial_then_trail,True,0.5,0.6334486362985798,1.2668972725971597,2.361928636121061,1.0950313635239013,0.017186590907316224
720,CADJPY,4,fold,0,v_shape_recovery,-1.0,loss,-1.9888830597812828,-1.0757713204393307,9,-0.3746099443454086,-0.4966046301684295,-0.5914893858085685,9,0.06777482545723965,0.06777482545723965,1.1213652939287484,SL_no_partial,False,0.0,-1.0,-1.0,0.038728471689851225,,0.025877660629125637
721,GBPJPY,4,fold,0,v_shape_recovery,0.2174895722085209,win,-1.8200533790446334,-1.1977729178288583,18,-0.10683261050947526,-0.10683261050947526,-0.10683261050947526,18,0.7127372701143192,0.7127372701143192,4.868291878909863,partial_then_time_exit,True,0.5,-0.2825104277914791,-0.5650208555829582,0.4072784400653252,,0.018715201841076605
722,NZDUSD,4,fold,1,monotonic_down,1.1726369120945406,win,-0.14272514478504778,-0.9902476540241828,0,-0.14272514478504778,-0.14272514478504778,-0.14272514478504778,91,4.520120049275321,4.520120049275321,4.520120049275321,partial_then_trail,True,0.5,0.6726369120945407,1.3452738241890814,2.5829257424430403,1.237651918253959,0.020599505432883223
723,NZDCHF,4,fold,1,monotonic_down,0.7884859859349627,win,-0.9733284381364808,-0.9558696320712511,5,-0.10911753790768178,-0.3157134096795481,-0.3157134096795481,88,3.1251262856758957,0.40300744000569677,3.350635864018437,partial_then_trail,True,0.5,0.28848598593496266,0.5769719718699253,1.7857864489576545,1.2088144770877292,0.04801171667936965
724,GBPCHF,4,fold,0,v_shape_recovery,1.0434053566798038,win,-2.5363574785514014,-0.9698248430383856,79,-0.30184750157966433,-0.41364287253508636,-0.41364287253508636,151,3.6836574729815537,0.3828991455223577,5.104856126252514,partial_then_trail,True,0.5,0.5434053566798037,1.0868107133596074,2.1049471274180305,1.018136414058423,0.04611559051910849
725,EURNZD,4,fold,0,v_shape_recovery,0.7948867077077006,win,-2.112991756410733,-1.2234313741122855,31,-0.21343351074856945,-0.21343351074856945,-0.21343351074856945,97,3.2914496407581364,0.8514472553790658,4.177198710364654,partial_then_trail,True,0.5,0.2948867077077006,0.5897734154154012,1.8808283661475065,1.2910549507321054,0.029728238997129307
726,CHFJPY,4,fold,0,v_shape_recovery,0.7560429704970903,win,-1.1655704976844863,-1.1212147493582245,15,-0.19631525648104342,-0.19631525648104342,-0.23245697733946336,63,2.6490238583738597,0.5035198837777529,9.333599411690635,partial_then_trail,True,0.5,0.2560429704970904,0.5120859409941808,1.5137279190707769,1.001641978076596,0.01889226317599648
727,EURCAD,4,fold,0,v_shape_recovery,1.4677470877565364,win,-0.2626538861845451,-1.1937681367345887,1,-0.22406492660295002,-0.2626538861845451,-0.2626538861845451,65,5.712410823227354,5.712410823227354,8.300360725491403,partial_then_trail,True,0.5,0.9677470877565365,1.935494175513073,3.2642347561299165,1.3287405806168435,0.027385713251457236
728,EURUSD,4,fold,1,monotonic_down,1.2282687456155652,win,-0.16447055166143024,-1.1978820865642734,1,-0.13341173503865178,-0.16447055166143024,-0.16447055166143024,63,4.303763748840615,4.303763748840615,4.303763748840615,partial_then_trail,True,0.5,0.7282687456155651,1.4565374912311302,2.4592935707660657,1.0027560795349355,0.006352939763757264
729,GBPCAD,4,fold,0,v_shape_recovery,1.303440486043944,win,-0.1706409506265657,-0.1706409506265657,0,-0.1706409506265657,-0.1706409506265657,-0.1706409506265657,51,4.670917382239708,10.58074864861428,10.58074864861428,partial_then_trail,True,0.5,0.803440486043944,1.606880972087888,2.6690956469941187,1.0622146749062307,0.03433013207871869
730,USDCHF,4,fold,1,monotonic_down,0.9632612606128883,win,-2.293669153607066,-1.4741586116344105,28,-0.07202729372807509,-0.3121182728216173,-0.46577649944150135,114,3.460511312001709,0.17926793105651956,3.460511312001709,partial_then_trail,True,0.5,0.4632612606128883,0.9265225212257766,1.9774350354295478,1.0509125142037712,0.025609704436653266
731,USDCAD,4,fold,0,v_shape_recovery,1.8965442618888568,win,-0.24187570721367896,-0.24187570721367896,1,-0.1511723170085307,-0.24187570721367896,-0.24187570721367896,41,6.9472078127500785,14.052306712153557,14.052306712153557,partial_then_trail,True,0.5,1.3965442618888568,2.7930885237777137,3.9698330358571874,1.1767445120794737,0.043672002691356626
732,EURAUD,4,fold,0,v_shape_recovery,0.6654045273251122,win,-0.4756697075623509,-1.0607311566571347,3,-0.29130160385600823,-0.29130160385600823,-0.29130160385600823,36,2.7753545211260446,2.7753545211260446,14.499936796157598,partial_then_trail,True,0.5,0.16540452732511224,0.3308090546502245,1.5859168692148826,1.2551078145646581,0.025811534518892336
733,EURCHF,4,fold,1,monotonic_down,0.434373482150856,win,-0.4856362320835403,-1.0139297007690762,3,-0.3051633079984153,-0.3051633079984153,-0.3051633079984153,30,1.8801997363775889,1.8801997363775889,1.8801997363775889,partial_then_trail,True,0.5,-0.06562651784914394,-0.1312530356982879,1.0743998493586222,1.2056528850569102,0.016406629462244353
734,USDJPY,4,fold,0,v_shape_recovery,0.6653809074768594,win,-0.29373623865290377,-0.29373623865290377,4,-0.08639301136851736,-0.08639301136851736,-0.08639301136851736,23,2.3369309575180464,15.20301017557247,15.20301017557247,partial_then_trail,True,0.5,0.1653809074768594,0.3307618149537188,1.3353891185817408,1.004627303628022,0.02375807812632923
735,NZDCAD,4,fold,0,v_shape_recovery,0.5658686279423065,win,-1.2992586861620476,-1.2811448134779038,21,-0.6076380927678103,-0.8282979963745272,-0.8282979963745272,50,2.163784427904844,0.49401470956731497,3.5075044379279308,partial_then_trail,True,0.5,0.06586862794230657,0.13173725588461313,1.2364482445170537,1.1047109886324407,0.04940147095674429
736,AUDCHF,4,fold,1,monotonic_down,1.0110787860806958,win,-0.7350178841686268,-1.4334590489828831,8,-0.4615633632812344,-0.6932159191922089,-0.6932159191922089,48,3.751726356633227,3.751726356633227,3.751726356633227,partial_then_trail,True,0.5,0.5110787860806958,1.0221575721613916,2.1438436323618437,1.1216860602004521,0.050510707679836696
737,GBPJPY,4,fold,0,v_shape_recovery,3.7602174865280404,win,-0.8860650287756849,-0.8860650287756849,28,-0.2308047406594982,-0.2308047406594982,-0.2308047406594982,155,13.19415002823655,15.505575065182503,15.505575065182503,partial_then_trail,True,0.5,3.2602174865280404,6.520434973056081,7.539514301849456,1.0190793287933753,0.030398673160046765
738,AUDCAD,4,fold,1,monotonic_down,-1.0,loss,-1.9269638014306267,-0.995396699575184,47,-0.2070149115234296,-0.2587686394042822,-0.4502574325634675,47,0.6934999536035055,0.6055186162060445,0.6934999536035055,SL_no_partial,False,0.0,-1.0,-1.0,0.39628568777343165,,0.04140298230468975
739,NZDUSD,4,fold,1,monotonic_down,0.7106864498225373,win,-1.0768676361524248,-1.0768676361524248,5,-0.2793683761964137,-0.7520206870868376,-0.7520206870868376,45,2.5256850289849493,0.4450403202198484,2.5256850289849493,partial_then_trail,True,0.5,0.2106864498225373,0.4213728996450746,1.4432485879913994,1.021875688346325,0.02761199067057546
740,GBPCAD,4,fold,0,v_shape_recovery,0.6219975954622932,win,-0.20282100245605209,-0.20282100245605209,0,-0.20282100245605209,-0.20282100245605209,-0.20282100245605209,35,3.066333313447488,14.254847166039822,14.254847166039822,partial_then_trail,True,0.5,0.1219975954622932,0.2439951909245864,1.752190464827136,1.5081952739025497,0.0507052506139908
741,NZDCAD,4,fold,0,v_shape_recovery,0.5259529866767677,win,-0.48782002735035335,-0.9722757786500298,19,-0.06223910693780267,-0.06223910693780267,-0.06223910693780267,19,2.0656654951250255,2.0656654951250255,3.4382901238074357,partial_then_trail,True,0.5,0.025952986676767712,0.051905973353535424,1.1803802829285859,1.1284743095750505,0.06392124496315979
742,AUDCAD,4,fold,1,monotonic_down,-1.0,loss,-2.218227690487607,-1.3481321777847066,16,-0.3886197349226412,-0.3886197349226412,-0.3886197349226412,16,0.39377840397028235,0.39377840397028235,0.39377840397028235,SL_no_partial,False,0.0,-1.0,-1.0,0.22501623084016134,,0.07394092301626057
