trade_id,fold,segment,cluster,outcome,band,cohort,pass_name,intra_band_pullback_r,bars_in_band
7,1,fold,1,win,1,completer,RAW,0.7096848977199169,27
7,1,fold,1,win,2,completer,RAW,0.777923830192988,8
7,1,fold,1,win,3,completer,RAW,0.777923830192988,1
7,1,fold,1,win,4,reverser,RAW,3.8350280049864613,175
7,1,fold,1,win,1,completer,SL_FLOOR,0.7096848977199169,27
7,1,fold,1,win,2,completer,SL_FLOOR,0.777923830192988,8
7,1,fold,1,win,3,completer,SL_FLOOR,0.777923830192988,1
7,1,fold,1,win,4,reverser,SL_FLOOR,3.8350280049864613,175
11,1,fold,0,win,1,completer,RAW,0.9712114076155951,46
11,1,fold,0,win,2,completer,RAW,0.739517182922989,61
11,1,fold,0,win,3,completer,RAW,0.72999550245616,8
11,1,fold,0,win,4,reverser,RAW,2.453419666950501,95
11,1,fold,0,win,1,completer,SL_FLOOR,0.9712114076155951,46
11,1,fold,0,win,2,completer,SL_FLOOR,0.739517182922989,61
11,1,fold,0,win,3,completer,SL_FLOOR,0.72999550245616,8
11,1,fold,0,win,4,reverser,SL_FLOOR,2.453419666950501,95
12,1,fold,0,win,1,completer,RAW,1.52679008629599,91
12,1,fold,0,win,2,reverser,RAW,1.9821485330860122,108
12,1,fold,0,win,1,completer,SL_FLOOR,1.52679008629599,91
12,1,fold,0,win,2,reverser,SL_FLOOR,1.9821485330860122,108
13,1,fold,0,win,1,reverser,RAW,0.4067705701748292,6
14,1,fold,0,win,1,completer,RAW,0.6595805197953768,19
14,1,fold,0,win,2,completer,RAW,1.079313577846984,67
14,1,fold,0,win,3,completer,RAW,1.2274546571593046,71
14,1,fold,0,win,4,reverser,RAW,1.5413726585592475,81
14,1,fold,0,win,1,completer,SL_FLOOR,0.6595805197953768,19
14,1,fold,0,win,2,completer,SL_FLOOR,1.079313577846984,67
14,1,fold,0,win,3,completer,SL_FLOOR,1.2274546571593046,71
14,1,fold,0,win,4,reverser,SL_FLOOR,1.5413726585592475,81
15,1,fold,0,win,1,completer,RAW,0.8917268888400992,43
15,1,fold,0,win,2,reverser,RAW,1.5084719176854575,194
15,1,fold,0,win,1,completer,SL_FLOOR,0.8917268888400992,43
15,1,fold,0,win,2,reverser,SL_FLOOR,1.5084719176854575,194
16,1,fold,0,win,1,completer,RAW,1.7826913280792132,196
16,1,fold,0,win,2,completer,RAW,0.842321652517424,24
16,1,fold,0,win,3,reverser,RAW,0.5258939417833686,8
16,1,fold,0,win,1,completer,SL_FLOOR,1.7826913280792132,196
16,1,fold,0,win,2,completer,SL_FLOOR,0.842321652517424,24
16,1,fold,0,win,3,reverser,SL_FLOOR,0.5258939417833686,8
17,1,fold,1,win,1,reverser,RAW,6.688187821422635,236
17,1,fold,1,win,1,reverser,SL_FLOOR,2.2740244306383888,30
18,1,fold,1,win,1,completer,RAW,0.3658401719133628,6
18,1,fold,1,win,2,reverser,RAW,5.730323461989014,169
18,1,fold,1,win,1,completer,SL_FLOOR,0.3658401719133628,6
18,1,fold,1,win,2,reverser,SL_FLOOR,2.972451396796028,103
19,1,fold,1,win,1,reverser,RAW,2.755370360258361,109
19,1,fold,1,win,1,reverser,SL_FLOOR,2.17866493601824,95
21,1,fold,1,win,1,reverser,RAW,4.139172575802251,158
22,1,fold,1,win,1,completer,RAW,0.7596296765713004,48
22,1,fold,1,win,2,reverser,RAW,5.938709786281196,173
22,1,fold,1,win,1,completer,SL_FLOOR,0.7596296765713004,48
22,1,fold,1,win,2,reverser,SL_FLOOR,3.772358486429707,125
23,1,fold,1,win,1,completer,RAW,0.49961315180075316,24
23,1,fold,1,win,2,reverser,RAW,7.946602886909669,175
23,1,fold,1,win,1,completer,SL_FLOOR,0.49961315180075316,24
23,1,fold,1,win,2,reverser,SL_FLOOR,3.5444996045077284,116
24,1,fold,0,win,1,completer,RAW,0.8082909243675408,27
24,1,fold,0,win,2,completer,RAW,1.8240741549903312,79
24,1,fold,0,win,3,completer,RAW,1.9324656582579884,91
24,1,fold,0,win,4,reverser,RAW,1.83336485527041,34
24,1,fold,0,win,1,completer,SL_FLOOR,0.8082909243675408,27
24,1,fold,0,win,2,completer,SL_FLOOR,1.8240741549903312,79
24,1,fold,0,win,3,completer,SL_FLOOR,1.9324656582579884,91
24,1,fold,0,win,4,reverser,SL_FLOOR,1.83336485527041,34
25,1,fold,1,win,1,completer,RAW,0.30265460459972493,20
25,1,fold,1,win,2,completer,RAW,1.6439647840757945,116
25,1,fold,1,win,3,reverser,RAW,5.330848149199754,70
25,1,fold,1,win,1,completer,SL_FLOOR,0.30265460459972493,20
25,1,fold,1,win,2,completer,SL_FLOOR,1.6439647840757945,116
25,1,fold,1,win,3,reverser,SL_FLOOR,3.91043506170331,65
26,1,fold,0,win,1,completer,RAW,1.5719189881398288,78
26,1,fold,0,win,2,completer,RAW,0.8073170890174644,18
26,1,fold,0,win,3,completer,RAW,0.6578139243845973,27
26,1,fold,0,win,4,completer,RAW,0.18794683553845637,6
26,1,fold,0,win,5,reverser,RAW,3.9938702551922214,86
26,1,fold,0,win,1,completer,SL_FLOOR,1.5719189881398288,78
26,1,fold,0,win,2,completer,SL_FLOOR,0.8073170890174644,18
26,1,fold,0,win,3,completer,SL_FLOOR,0.6578139243845973,27
26,1,fold,0,win,4,completer,SL_FLOOR,0.18794683553845637,6
26,1,fold,0,win,5,reverser,SL_FLOOR,3.9938702551922214,86
27,1,fold,0,win,1,completer,RAW,0.10982757838358248,9
27,1,fold,0,win,2,completer,RAW,1.9026012843511115,133
27,1,fold,0,win,3,completer,RAW,2.015659085628322,53
27,1,fold,0,win,4,reverser,RAW,2.2223933508209917,36
27,1,fold,0,win,1,completer,SL_FLOOR,0.10982757838358248,9
27,1,fold,0,win,2,completer,SL_FLOOR,1.9026012843511115,133
27,1,fold,0,win,3,completer,SL_FLOOR,2.015659085628322,53
27,1,fold,0,win,4,reverser,SL_FLOOR,2.2223933508209917,36
28,1,fold,1,win,1,completer,RAW,1.4731354374940087,100
28,1,fold,1,win,2,reverser,RAW,4.776903615304841,124
28,1,fold,1,win,1,completer,SL_FLOOR,1.4731354374940087,100
28,1,fold,1,win,2,reverser,SL_FLOOR,3.504089942323621,98
29,1,fold,1,win,1,reverser,RAW,6.636560276547661,207
29,1,fold,1,win,1,reverser,SL_FLOOR,2.5246774758335158,138
30,1,fold,1,win,1,completer,RAW,0.24774678821797913,6
30,1,fold,1,win,2,completer,RAW,1.649768385178836,90
30,1,fold,1,win,3,reverser,RAW,8.079923661200082,132
30,1,fold,1,win,1,completer,SL_FLOOR,0.24774678821797913,6
30,1,fold,1,win,2,completer,SL_FLOOR,1.649768385178836,90
30,1,fold,1,win,3,reverser,SL_FLOOR,4.363721837930347,72
31,1,fold,1,win,1,reverser,RAW,6.9220210975599645,188
31,1,fold,1,win,1,reverser,SL_FLOOR,2.5214898903882093,19
32,1,fold,1,win,1,completer,RAW,0.5298235021921052,14
32,1,fold,1,win,2,completer,RAW,0.5110686879552082,22
32,1,fold,1,win,3,reverser,RAW,4.988780587012341,127
32,1,fold,1,win,1,completer,SL_FLOOR,0.5298235021921052,14
32,1,fold,1,win,2,completer,SL_FLOOR,0.5110686879552082,22
32,1,fold,1,win,3,reverser,SL_FLOOR,4.988780587012341,61
33,1,fold,1,win,1,reverser,RAW,9.474529565394619,161
34,1,fold,1,win,1,reverser,RAW,4.46467829305094,161
35,1,fold,1,win,1,reverser,RAW,7.002626243796242,208
36,1,fold,1,win,1,completer,RAW,1.408368787282786,30
36,1,fold,1,win,2,reverser,RAW,6.590650274584198,183
36,1,fold,1,win,1,completer,SL_FLOOR,1.408368787282786,30
36,1,fold,1,win,2,reverser,SL_FLOOR,3.361392780631453,29
37,1,fold,1,win,1,reverser,RAW,8.017659629571043,217
37,1,fold,1,win,1,reverser,SL_FLOOR,2.1302526145833416,51
41,1,fold,1,win,1,reverser,RAW,5.640564816035994,216
41,1,fold,1,win,1,reverser,SL_FLOOR,2.757397194855872,54
42,1,fold,1,win,1,reverser,RAW,8.087534936982125,191
42,1,fold,1,win,1,reverser,SL_FLOOR,1.8048305031781873,25
43,1,fold,0,win,1,completer,RAW,0.3573616579318186,15
43,1,fold,0,win,2,completer,RAW,2.1862124955828377,90
43,1,fold,0,win,3,completer,RAW,2.4104394182067415,78
43,1,fold,0,win,4,reverser,RAW,1.5170352733771955,60
43,1,fold,0,win,1,completer,SL_FLOOR,0.3573616579318186,15
43,1,fold,0,win,2,reverser,SL_FLOOR,2.175701858584852,62
44,1,fold,1,win,1,reverser,RAW,4.474688366759937,194
44,1,fold,1,win,1,reverser,SL_FLOOR,3.8558051713572956,28
45,1,fold,1,win,1,reverser,RAW,3.8951764866839316,176
45,1,fold,1,win,1,reverser,SL_FLOOR,2.7584208997537196,21
46,1,fold,1,win,1,reverser,RAW,6.825725072175899,200
46,1,fold,1,win,1,reverser,SL_FLOOR,2.2021089220948427,45
47,1,fold,1,win,1,completer,RAW,0.49639067622318467,25
47,1,fold,1,win,2,completer,RAW,0.47881932485244416,23
47,1,fold,1,win,3,completer,RAW,0.904924595592699,6
47,1,fold,1,win,4,reverser,RAW,5.491047303353769,174
47,1,fold,1,win,1,completer,SL_FLOOR,0.49639067622318467,25
47,1,fold,1,win,2,completer,SL_FLOOR,0.47881932485244416,23
47,1,fold,1,win,3,completer,SL_FLOOR,0.904924595592699,6
47,1,fold,1,win,4,reverser,SL_FLOOR,5.135227438096445,137
48,1,fold,0,win,1,reverser,RAW,3.506829601662832,103
49,1,fold,1,win,1,reverser,RAW,7.834080858722705,220
49,1,fold,1,win,1,reverser,SL_FLOOR,2.4248345515094085,44
51,1,fold,0,win,1,completer,RAW,2.448033036764582,56
51,1,fold,0,win,2,completer,RAW,0.4846066969871736,5
51,1,fold,0,win,3,completer,RAW,0.4846066969871736,4
51,1,fold,0,win,4,completer,RAW,2.9884079647542467,72
51,1,fold,0,win,5,reverser,RAW,4.276846405156653,77
51,1,fold,0,win,1,reverser,SL_FLOOR,2.3191891927243424,31
52,1,fold,1,win,1,completer,RAW,1.5529775076392052,1
52,1,fold,1,win,2,completer,RAW,1.5529775076392052,1
52,1,fold,1,win,3,completer,RAW,1.5529775076392052,3
52,1,fold,1,win,4,completer,RAW,0.8019474014858723,1
52,1,fold,1,win,5,completer,RAW,0.8019474014858723,1
52,1,fold,1,win,6,reverser,RAW,28.017241756671257,161
56,1,fold,1,win,1,reverser,RAW,5.442945450124209,239
56,1,fold,1,win,1,reverser,SL_FLOOR,2.2538470420344403,15
57,1,fold,1,win,1,reverser,RAW,2.827691256693174,133
61,1,fold,0,win,1,reverser,RAW,0.34548623175288795,19
63,1,fold,1,win,1,reverser,RAW,2.24043097434163,226
63,1,fold,1,win,1,reverser,SL_FLOOR,2.24043097434163,226
65,1,fold,0,win,1,completer,RAW,0.40392797171391925,24
65,1,fold,0,win,2,completer,RAW,1.0740100333168807,101
65,1,fold,0,win,3,reverser,RAW,0.9143175793834635,42
65,1,fold,0,win,1,completer,SL_FLOOR,0.40392797171391925,24
65,1,fold,0,win,2,completer,SL_FLOOR,1.0740100333168807,101
65,1,fold,0,win,3,reverser,SL_FLOOR,0.9143175793834635,42
67,1,fold,0,win,1,reverser,RAW,2.2362273785388562,117
68,1,fold,0,win,1,completer,RAW,1.2522076298623686,82
68,1,fold,0,win,2,completer,RAW,0.8495542930514861,44
68,1,fold,0,win,3,reverser,RAW,1.185836200717708,58
69,1,fold,0,win,1,reverser,RAW,2.0021482116830427,54
70,1,fold,1,win,1,reverser,RAW,2.7590014762857757,210
70,1,fold,1,win,1,reverser,SL_FLOOR,2.213228126001091,75
71,1,fold,0,win,1,completer,RAW,0.4279275942533187,26
71,1,fold,0,win,2,completer,RAW,1.137822983169704,100
71,1,fold,0,win,3,reverser,RAW,0.9984977199244343,68
71,1,fold,0,win,1,completer,SL_FLOOR,0.4279275942533187,26
71,1,fold,0,win,2,completer,SL_FLOOR,1.137822983169704,100
71,1,fold,0,win,3,reverser,SL_FLOOR,0.9984977199244343,68
72,1,fold,1,win,1,reverser,RAW,2.1611476003337016,213
72,1,fold,1,win,1,reverser,SL_FLOOR,2.1611476003337016,213
73,1,fold,1,win,1,reverser,RAW,2.3389923720578,214
73,1,fold,1,win,1,reverser,SL_FLOOR,2.3389923720578,214
74,1,fold,1,win,1,reverser,RAW,3.2623469064480566,220
74,1,fold,1,win,1,reverser,SL_FLOOR,2.3738878847491973,81
75,1,fold,0,win,1,completer,RAW,0.48539942070506914,45
75,1,fold,0,win,2,completer,RAW,1.2848808195134127,116
75,1,fold,0,win,3,reverser,RAW,0.790915526678249,60
75,1,fold,0,win,1,completer,SL_FLOOR,0.48539942070506914,45
75,1,fold,0,win,2,completer,SL_FLOOR,1.2848808195134127,116
75,1,fold,0,win,3,reverser,SL_FLOOR,0.790915526678249,60
77,1,fold,0,win,1,reverser,RAW,1.2084380453890815,218
77,1,fold,0,win,1,reverser,SL_FLOOR,1.2084380453890815,218
78,1,fold,0,win,1,completer,RAW,0.5146245487849714,24
78,1,fold,0,win,2,completer,RAW,0.5606047490200572,15
78,1,fold,0,win,3,reverser,RAW,2.5766596824044705,139
78,1,fold,0,win,1,completer,SL_FLOOR,0.5146245487849714,24
78,1,fold,0,win,2,completer,SL_FLOOR,0.5606047490200572,15
78,1,fold,0,win,3,reverser,SL_FLOOR,2.5766596824044705,139
80,1,fold,0,win,1,completer,RAW,0.42691040089099885,26
80,1,fold,0,win,2,completer,RAW,1.135118352756714,100
80,1,fold,0,win,3,reverser,RAW,1.2641842879098184,91
80,1,fold,0,win,1,completer,SL_FLOOR,0.42691040089099885,26
80,1,fold,0,win,2,completer,SL_FLOOR,1.135118352756714,100
80,1,fold,0,win,3,reverser,SL_FLOOR,1.2641842879098184,91
81,1,fold,0,win,1,completer,RAW,0.5752541096712622,25
81,1,fold,0,win,2,completer,RAW,0.6266513840748829,14
81,1,fold,0,win,3,completer,RAW,2.8802241848488874,138
81,1,fold,0,win,4,reverser,RAW,1.199928675499848,26
81,1,fold,0,win,1,completer,SL_FLOOR,0.5752541096712622,25
81,1,fold,0,win,2,completer,SL_FLOOR,0.6266513840748829,14
81,1,fold,0,win,3,completer,SL_FLOOR,2.8802241848488874,138
81,1,fold,0,win,4,reverser,SL_FLOOR,1.199928675499848,26
82,1,fold,0,win,1,completer,RAW,0.5174895008492348,23
82,1,fold,0,win,2,reverser,RAW,2.4181853133433613,154
82,1,fold,0,win,1,completer,SL_FLOOR,0.5174895008492348,23
82,1,fold,0,win,2,reverser,SL_FLOOR,2.4181853133433613,154
84,1,fold,1,win,1,completer,RAW,0.11410754201714957,5
84,1,fold,1,win,2,completer,RAW,0.5688839775927492,12
84,1,fold,1,win,3,reverser,RAW,3.497644222699632,184
86,1,fold,1,win,1,completer,RAW,0.110819200676183,4
86,1,fold,1,win,2,completer,RAW,0.5524899280087991,12
86,1,fold,1,win,3,reverser,RAW,3.396849412030867,205
86,1,fold,1,win,1,completer,SL_FLOOR,0.110819200676183,4
86,1,fold,1,win,2,completer,SL_FLOOR,0.5524899280087991,12
86,1,fold,1,win,3,reverser,SL_FLOOR,3.396849412030867,205
87,1,fold,0,win,1,completer,RAW,0.4951997957382077,46
87,1,fold,0,win,2,reverser,RAW,0.6735947532091251,37
89,1,fold,1,win,1,completer,RAW,1.5311408960200754,84
89,1,fold,1,win,2,reverser,RAW,3.358973453552709,115
90,1,fold,0,win,1,reverser,RAW,2.2720402668088173,117
91,1,fold,0,win,1,completer,RAW,0.2623585012084153,7
91,1,fold,0,win,2,completer,RAW,0.6590957469382634,26
91,1,fold,0,win,3,completer,RAW,1.2286056641955527,32
91,1,fold,0,win,4,completer,RAW,0.7550805644535323,18
91,1,fold,0,win,5,completer,RAW,1.714928739606305,59
91,1,fold,0,win,6,completer,RAW,0.7358836009504648,25
91,1,fold,0,win,1,completer,SL_FLOOR,0.2623585012084153,7
91,1,fold,0,win,2,completer,SL_FLOOR,0.6590957469382634,26
91,1,fold,0,win,3,completer,SL_FLOOR,1.2286056641955527,32
91,1,fold,0,win,4,completer,SL_FLOOR,0.7550805644535323,18
91,1,fold,0,win,5,completer,SL_FLOOR,1.714928739606305,59
91,1,fold,0,win,6,completer,SL_FLOOR,0.7358836009504648,25
92,1,fold,1,win,1,reverser,RAW,2.9310964692589443,137
92,1,fold,1,win,1,reverser,SL_FLOOR,2.7506102334671376,123
93,1,fold,0,win,1,completer,RAW,1.1879170910395733,39
93,1,fold,0,win,2,completer,RAW,0.749872663718735,35
93,1,fold,0,win,3,completer,RAW,1.0282907319311314,65
93,1,fold,0,win,4,reverser,RAW,1.785587877468871,96
93,1,fold,0,win,1,completer,SL_FLOOR,1.1879170910395733,39
93,1,fold,0,win,2,completer,SL_FLOOR,0.749872663718735,35
93,1,fold,0,win,3,completer,SL_FLOOR,1.0282907319311314,65
93,1,fold,0,win,4,reverser,SL_FLOOR,1.785587877468871,96
94,1,fold,0,win,1,completer,RAW,0.15185850198815198,5
94,1,fold,0,win,2,completer,RAW,1.2410505162480399,66
94,1,fold,0,win,3,completer,RAW,0.76452901000934,44
94,1,fold,0,win,4,reverser,RAW,2.1783840285197758,121
94,1,fold,0,win,1,completer,SL_FLOOR,0.15185850198815198,5
94,1,fold,0,win,2,completer,SL_FLOOR,1.2410505162480399,66
94,1,fold,0,win,3,completer,SL_FLOOR,0.76452901000934,44
94,1,fold,0,win,4,reverser,SL_FLOOR,2.1783840285197758,121
95,1,fold,0,win,1,completer,RAW,2.762686687047204,201
95,1,fold,0,win,2,reverser,RAW,1.057921597884591,12
95,1,fold,0,win,1,reverser,SL_FLOOR,2.478559172186773,83
96,1,fold,0,win,1,reverser,RAW,1.7517320317834075,69
98,1,fold,1,win,1,reverser,RAW,4.162911321730122,200
98,1,fold,1,win,1,reverser,SL_FLOOR,3.031292859490008,127
99,1,fold,1,win,1,reverser,RAW,2.83381767138827,212
99,1,fold,1,win,1,reverser,SL_FLOOR,2.369948707321734,133
101,1,fold,1,win,1,reverser,RAW,3.451742619055773,222
101,1,fold,1,win,1,reverser,SL_FLOOR,2.450621299531198,112
102,1,fold,1,win,1,reverser,RAW,3.539342754784619,220
102,1,fold,1,win,1,reverser,SL_FLOOR,2.291638222982776,168
103,1,fold,1,win,1,completer,RAW,0.46226465522451576,58
103,1,fold,1,win,2,reverser,RAW,2.988677655243339,161
103,1,fold,1,win,1,completer,SL_FLOOR,0.46226465522451576,58
103,1,fold,1,win,2,reverser,SL_FLOOR,2.988677655243339,161
106,1,fold,0,win,1,completer,RAW,0.25194148132933347,6
106,1,fold,0,win,2,reverser,RAW,1.0189633244875376,13
108,1,fold,0,win,1,reverser,RAW,0.8576723869878995,36
113,1,fold,0,win,1,completer,RAW,0.3988315685773711,36
113,1,fold,0,win,2,completer,RAW,0.6184779396779532,35
113,1,fold,0,win,3,completer,RAW,0.7745424665125782,38
113,1,fold,0,win,4,reverser,RAW,0.9450574124985489,37
115,1,fold,0,win,1,completer,RAW,0.7837838965807113,41
115,1,fold,0,win,2,reverser,RAW,0.9322278163876736,67
116,1,fold,0,win,1,completer,RAW,2.5042757787447787,95
116,1,fold,0,win,2,completer,RAW,0.5653165956104256,26
116,1,fold,0,win,3,completer,RAW,0.8799498139818267,44
116,1,fold,0,win,4,reverser,RAW,0.19440751704249593,6
118,1,fold,0,win,1,reverser,RAW,1.8858123318790743,125
120,1,fold,0,win,1,completer,RAW,0.44869320954180836,36
120,1,fold,0,win,2,reverser,RAW,1.149344913672491,50
121,1,fold,0,win,1,completer,RAW,0.5715691679158067,17
121,1,fold,0,win,2,completer,RAW,0.9748234888379965,82
121,1,fold,0,win,3,completer,RAW,0.32611001605012646,16
121,1,fold,0,win,4,completer,RAW,0.49442486304373556,31
121,1,fold,0,win,5,reverser,RAW,1.5744451312527503,63
121,1,fold,0,win,1,completer,SL_FLOOR,0.5715691679158067,17
121,1,fold,0,win,2,completer,SL_FLOOR,0.9748234888379965,82
121,1,fold,0,win,3,completer,SL_FLOOR,0.32611001605012646,16
121,1,fold,0,win,4,completer,SL_FLOOR,0.49442486304373556,31
121,1,fold,0,win,5,reverser,SL_FLOOR,1.5744451312527503,63
123,1,fold,0,win,1,completer,RAW,0.4229633494343774,37
123,1,fold,0,win,2,completer,RAW,0.41683344581939386,21
123,1,fold,0,win,3,completer,RAW,0.6558996868040352,38
123,1,fold,0,win,4,completer,RAW,0.8214070844087944,44
123,1,fold,0,win,5,completer,RAW,1.0022392410510204,25
123,1,fold,0,win,6,reverser,RAW,1.127902265158335,27
124,1,fold,0,win,1,completer,RAW,3.09782869720424,132
124,1,fold,0,win,2,reverser,RAW,1.3316039773057045,77
124,1,fold,0,win,1,reverser,SL_FLOOR,1.988158716116161,30
125,1,fold,0,win,1,completer,RAW,0.6431422804684994,37
125,1,fold,0,win,2,completer,RAW,1.2112512948823413,102
125,1,fold,0,win,3,completer,RAW,0.9647134207027457,38
125,1,fold,0,win,4,reverser,RAW,0.8932531673173569,23
125,1,fold,0,win,1,completer,SL_FLOOR,0.6431422804684994,37
125,1,fold,0,win,2,completer,SL_FLOOR,1.2112512948823413,102
125,1,fold,0,win,3,completer,SL_FLOOR,0.9647134207027457,38
125,1,fold,0,win,4,reverser,SL_FLOOR,0.8932531673173569,23
128,1,fold,0,win,1,completer,RAW,0.6289528758323922,19
128,1,fold,0,win,2,completer,RAW,0.2578706790913001,2
128,1,fold,0,win,3,completer,RAW,0.6949929277948224,26
128,1,fold,0,win,4,completer,RAW,0.6195185826949281,18
128,1,fold,0,win,5,completer,RAW,1.396275384347927,77
128,1,fold,0,win,6,reverser,RAW,1.2264581078731949,51
129,1,fold,0,win,1,completer,RAW,0.06963558510390233,2
129,1,fold,0,win,2,completer,RAW,0.47673592878821136,8
129,1,fold,0,win,3,completer,RAW,0.6427900163436742,53
129,1,fold,0,win,4,reverser,RAW,2.1854860555684676,153
129,1,fold,0,win,1,completer,SL_FLOOR,0.06963558510390233,2
129,1,fold,0,win,2,completer,SL_FLOOR,0.47673592878821136,8
129,1,fold,0,win,3,completer,SL_FLOOR,0.6427900163436742,53
129,1,fold,0,win,4,reverser,SL_FLOOR,2.1854860555684676,153
130,1,fold,1,win,1,reverser,RAW,5.3792541075922955,214
131,1,fold,1,win,1,completer,RAW,0.2914220371061982,9
131,1,fold,1,win,2,reverser,RAW,3.7156309731041475,218
131,1,fold,1,win,1,completer,SL_FLOOR,0.2914220371061982,9
131,1,fold,1,win,2,reverser,SL_FLOOR,3.684407183414186,201
132,1,fold,0,win,1,completer,RAW,0.7932410144855384,101
132,1,fold,0,win,2,completer,RAW,0.7681912982386294,22
132,1,fold,0,win,3,reverser,RAW,0.7514914874073559,17
133,1,fold,0,win,1,completer,RAW,0.20387025489997335,6
133,1,fold,0,win,2,completer,RAW,0.5494551991816179,26
133,1,fold,0,win,3,completer,RAW,0.8552605815315557,44
133,1,fold,0,win,4,reverser,RAW,1.9119051953423365,138
133,1,fold,0,win,1,completer,SL_FLOOR,0.20387025489997335,6
133,1,fold,0,win,2,completer,SL_FLOOR,0.5494551991816179,26
133,1,fold,0,win,3,completer,SL_FLOOR,0.8552605815315557,44
133,1,fold,0,win,4,reverser,SL_FLOOR,1.9119051953423365,138
134,1,fold,0,win,1,completer,RAW,1.8768860000542085,196
134,1,fold,0,win,2,reverser,RAW,1.1416430545784215,41
134,1,fold,0,win,1,completer,SL_FLOOR,1.8768860000542085,196
134,1,fold,0,win,2,reverser,SL_FLOOR,1.1416430545784215,41
135,1,fold,0,win,1,completer,RAW,0.18885370184036177,10
135,1,fold,0,win,2,reverser,RAW,1.2373173568851707,70
135,1,fold,0,win,1,completer,SL_FLOOR,0.18885370184036177,10
135,1,fold,0,win,2,reverser,SL_FLOOR,1.2373173568851707,70
136,1,fold,0,win,1,completer,RAW,0.7652452017527053,39
136,1,fold,0,win,2,reverser,RAW,1.5921208895525947,74
136,1,fold,0,win,1,completer,SL_FLOOR,0.7652452017527053,39
136,1,fold,0,win,2,reverser,SL_FLOOR,1.5921208895525947,74
137,1,fold,0,win,1,completer,RAW,0.33844294771992556,18
137,1,fold,0,win,2,completer,RAW,0.7651753600624294,25
137,1,fold,0,win,3,reverser,RAW,1.397916523190983,75
137,1,fold,0,win,1,completer,SL_FLOOR,0.33844294771992556,18
137,1,fold,0,win,2,completer,SL_FLOOR,0.7651753600624294,25
137,1,fold,0,win,3,reverser,SL_FLOOR,1.397916523190983,75
139,1,fold,0,win,1,completer,RAW,1.8805547832270388,128
139,1,fold,0,win,2,completer,RAW,0.47457396652191375,12
139,1,fold,0,win,3,reverser,RAW,2.0224834461120826,82
139,1,fold,0,win,1,completer,SL_FLOOR,1.8805547832270388,128
139,1,fold,0,win,2,completer,SL_FLOOR,0.47457396652191375,12
139,1,fold,0,win,3,reverser,SL_FLOOR,2.0224834461120826,82
140,1,fold,0,win,1,reverser,RAW,1.597683997074796,32
141,1,fold,0,win,1,reverser,RAW,0.751711059431148,6
143,1,fold,0,win,1,completer,RAW,0.8968043217970477,74
143,1,fold,0,win,2,completer,RAW,0.28164102668006663,9
143,1,fold,0,win,3,completer,RAW,1.4082051334003243,79
143,1,fold,0,win,4,reverser,RAW,2.3198326671278915,43
143,1,fold,0,win,1,completer,SL_FLOOR,0.8968043217970477,74
143,1,fold,0,win,2,completer,SL_FLOOR,0.28164102668006663,9
143,1,fold,0,win,3,completer,SL_FLOOR,1.4082051334003243,79
143,1,fold,0,win,4,reverser,SL_FLOOR,2.3198326671278915,43
144,1,fold,0,win,1,reverser,RAW,2.269575197097014,232
144,1,fold,0,win,1,reverser,SL_FLOOR,2.1867943388442423,100
147,1,fold,0,win,1,completer,RAW,0.3198277456262666,21
147,1,fold,0,win,2,completer,RAW,0.7230888161985058,22
147,1,fold,0,win,3,reverser,RAW,2.6003386274830893,125
147,1,fold,0,win,1,completer,SL_FLOOR,0.3198277456262666,21
147,1,fold,0,win,2,completer,SL_FLOOR,0.7230888161985058,22
147,1,fold,0,win,3,reverser,SL_FLOOR,2.6003386274830893,125
148,1,fold,1,win,1,completer,RAW,0.35510684688338046,12
148,1,fold,1,win,2,reverser,RAW,4.8869466071094,190
148,1,fold,1,win,1,completer,SL_FLOOR,0.35510684688338046,12
148,1,fold,1,win,2,reverser,SL_FLOOR,3.9907245649751486,155
150,1,fold,1,win,1,reverser,RAW,6.154388197397381,231
150,1,fold,1,win,1,reverser,SL_FLOOR,2.6784513423883105,107
151,1,fold,1,win,1,reverser,RAW,3.3620150501325083,221
151,1,fold,1,win,1,reverser,SL_FLOOR,2.472924026908094,194
153,1,fold,1,win,1,reverser,RAW,5.736024940679683,224
153,1,fold,1,win,1,reverser,SL_FLOOR,2.8537437515819337,75
154,1,fold,1,win,1,reverser,RAW,4.281404639311002,166
154,1,fold,1,win,1,reverser,SL_FLOOR,2.140702319655501,41
155,1,fold,1,win,1,reverser,RAW,5.6221977715877784,226
155,1,fold,1,win,1,reverser,SL_FLOOR,1.9560957454457997,47
156,1,fold,1,win,1,completer,RAW,0.8455664574283378,38
156,1,fold,1,win,2,reverser,RAW,2.0202795895603036,189
156,1,fold,1,win,1,completer,SL_FLOOR,0.8455664574283378,38
156,1,fold,1,win,2,reverser,SL_FLOOR,2.0202795895603036,189
157,1,fold,1,win,1,reverser,RAW,3.1824071321512806,181
157,1,fold,1,win,1,reverser,SL_FLOOR,2.7575517719396507,104
158,1,fold,0,win,1,completer,RAW,0.4573583898929303,26
158,1,fold,0,win,2,completer,RAW,1.7444955728773146,109
158,1,fold,0,win,3,reverser,RAW,2.646144970094807,88
158,1,fold,0,win,1,completer,SL_FLOOR,0.4573583898929303,26
158,1,fold,0,win,2,completer,SL_FLOOR,1.7444955728773146,109
