cluster_id,cluster_size,cluster_fraction,centroid_monotonicity,centroid_local_peaks,centroid_pullback,centroid_time_to_peak_rel,centroid_monotonicity_std,centroid_local_peaks_std,centroid_pullback_std,centroid_time_to_peak_rel_std
0,147,0.17458432304038005,0.527329855307434,28.619047619047624,0.23558600969568305,0.7403086368035581,0.2726748198674298,1.7943911966567514,0.30382915341016625,1.1542372645858752
1,416,0.49406175771971494,0.6047078624027403,6.16346153846154,0.1560320143722841,0.39475566226086006,0.5415390888609913,-0.22016598983173882,-0.11633003383040984,0.00019121987965812007
2,194,0.23040380047505937,0.028963441046520433,0.3041237113402069,0.004844185220594599,0.06118618207726756,-1.45899192487264,-0.7458245535998086,-0.9148185969605275,-1.1138334524590172
3,85,0.10095011876484561,0.5087200114472628,5.011764705882355,0.5817035359281864,0.5579083911244485,0.2080114581012571,-0.3234881263550122,2.1318260744999873,0.5450736989763172
