archetype_id,monotonicity_centroid,local_peaks_centroid,pullback_magnitude_centroid,time_to_peak_relative_centroid
0,0.9982965176709417,1.034986581850579,9.771252428488451e-05,0.998530571209922
1,0.07166602574486272,0.0001619170983792051,5.025277069470313e-17,4.9566458723560025e-06
2,0.5489087988223349,4.999999999999998,0.49811013468674253,0.6428571503077234
3,0.0003168884290365437,1.0022948411968589,4.697195557757858e-05,0.9993069600408593
