trade_id,pair,monotonicity_ratio_in_profit,local_peaks_count,pullback_magnitude_median,time_to_peak_mfe_relative
132,EUR_AUD,0.0,0,0.0,0.0
133,EUR_CAD,0.0,0,0.0,0.0
134,EUR_NZD,0.0,0,0.0,0.0
135,GBP_CAD,0.0,0,0.0,0.0
136,GBP_CHF,0.0,1,0.0,1.0
137,USD_CAD,0.0,0,0.0,0.0
138,USD_CHF,0.0,1,0.0,1.0
139,EUR_AUD,0.0,0,0.0,0.0
140,USD_JPY,1.0,1,0.0,1.0
141,EUR_CAD,1.0,1,0.0,1.0
142,EUR_USD,0.0,1,0.0,1.0
143,EUR_GBP,0.0,0,0.0,0.0
144,NZD_CAD,0.0,0,0.0,0.0
145,EUR_CAD,0.0,0,0.0,0.0
146,EUR_CAD,0.0,0,0.0,0.0
147,USD_CAD,0.0,0,0.0,0.0
148,CAD_CHF,0.0,0,0.0,0.0
149,NZD_CAD,1.0,1,0.0,1.0
150,NZD_CHF,1.0,1,0.0,1.0
151,NZD_JPY,1.0,1,0.0,1.0
152,NZD_USD,1.0,1,0.0,1.0
153,AUD_NZD,0.0,0,0.0,0.0
154,EUR_NZD,0.0,0,0.0,0.0
155,EUR_AUD,0.0,0,0.0,0.0
156,EUR_JPY,0.0,0,0.0,0.0
157,EUR_NZD,0.0,1,0.0,1.0
158,CHF_JPY,0.0,0,0.0,0.0
159,EUR_GBP,1.0,1,0.0,1.0
160,GBP_CAD,0.0,0,0.0,0.0
161,GBP_CHF,0.0,0,0.0,0.0
162,GBP_JPY,0.0,0,0.0,0.0
163,GBP_NZD,0.0,1,0.0,1.0
164,GBP_USD,0.0,0,0.0,0.0
165,GBP_AUD,1.0,0,0.0,0.0
166,EUR_CAD,0.0,0,0.0,0.0
167,NZD_CAD,0.0,0,0.0,0.0
168,CHF_JPY,0.0,1,0.0,1.0
169,EUR_GBP,0.0,0,0.0,0.0
170,AUD_CAD,0.0,0,0.0,0.0
171,EUR_CAD,0.0,0,0.0,0.0
172,EUR_CHF,1.0,1,0.0,1.0
173,GBP_CAD,0.0,0,0.0,0.0
174,NZD_CAD,0.0,0,0.0,0.0
175,USD_CAD,0.0,0,0.0,0.0
176,USD_CAD,0.0,0,0.0,0.0
177,NZD_CAD,0.0,1,0.0,1.0
178,NZD_CHF,1.0,1,0.0,1.0
179,NZD_JPY,1.0,1,0.0,1.0
180,AUD_NZD,0.0,0,0.0,0.0
181,EUR_CHF,1.0,0,0.0,0.0
182,EUR_JPY,1.0,1,0.0,1.0
183,EUR_NZD,0.0,0,0.0,0.0
184,USD_JPY,0.0,0,0.0,0.0
185,AUD_CHF,0.0,0,0.0,0.0
186,CAD_CHF,0.0,0,0.0,0.0
187,GBP_AUD,0.0,1,0.0,1.0
188,GBP_CAD,0.0,1,0.0,1.0
189,GBP_CHF,0.0,0,0.0,0.0
190,GBP_NZD,0.0,1,0.0,1.0
191,USD_CHF,0.0,1,0.0,1.0
192,CAD_CHF,0.0,1,0.0,1.0
193,EUR_AUD,0.0,0,0.0,0.0
194,EUR_CAD,0.0,1,0.0,1.0
195,EUR_NZD,0.0,0,0.0,0.0
196,GBP_AUD,0.0,1,0.0,1.0
197,GBP_CAD,1.0,1,0.0,1.0
198,USD_CAD,0.0,0,0.0,0.0
199,CAD_JPY,1.0,1,0.0,1.0
200,CHF_JPY,1.0,1,0.0,1.0
201,USD_JPY,0.0,0,0.0,0.0
202,AUD_NZD,0.0,0,0.0,0.0
