cluster_id,classifier,n_positives,n_total,mean_auc,oos_auc,auc_best_threshold,auc_best_precision,auc_best_recall,auc_best_n_admit,f1_best_threshold,f1_best_precision,f1_best_recall,f1_best_n_admit
1,rf,1528,3301,0.5141848826686714,0.49413480782209707,0.49999999999999994,0.4559068219633943,0.2125678820791311,601,0.05,0.4687272727272727,1.0,2750
1,logistic,1528,3301,0.5012243374182879,0.5019798441931385,0.49999999999999994,0.4787489975942261,0.46314972847168345,1247,0.13,0.46919431279620855,0.9984484096198604,2743
1,lgbm,1528,3301,0.519896352756744,0.5095280499609979,0.49999999999999994,0.4785276073619632,0.4840961986035687,1304,0.06,0.4695366654505655,0.9984484096198604,2741
