cluster_id,n,size_fraction,mono_centroid,local_peaks_centroid,pullback_centroid,ttp_rel_centroid
0,259,0.3229426434,0.007418643133,0.4980694981,0.006963369802,0.06445740166
1,161,0.2007481297,0.5015396994,6.844720497,0.5565812804,0.5904013629
2,102,0.1271820449,0.5206355595,22.02941176,0.5712312205,0.5186458732
3,30,0.03740648379,0.9683333333,1.733333333,0.05494083155,0.2732360288
4,31,0.03865336658,0.500608837,11.41935484,1.422500973,0.6851481933
5,59,0.07356608479,0.5425880408,38.49152542,0.5692397252,0.8599802236
6,160,0.1995012469,0.4947520135,4.35,0.1343294718,0.2544729543
