resample_idx,auc
274,0.6411258353154377
275,0.6034230379461772
276,0.5232492997198879
277,0.6033888888888889
278,0.5956168650572923
279,0.6342546342546342
280,0.6279523172905526
281,0.6101676101676102
282,0.5651155005021761
283,0.5860483156028369
284,0.5185041551246539
285,0.6199460916442049
286,0.6199906803355079
287,0.6505322128851542
288,0.6268731268731268
289,0.5387969588550984
290,0.5824730824730824
291,0.6007973944294699
292,0.591009865868529
293,0.5382211806718
294,0.6425202156334232
295,0.5655884995507637
296,0.6500957099425739
297,0.6127489153409723
298,0.5697727272727273
299,0.5745192307692308
300,0.5683613305150739
301,0.5854510073260073
302,0.5301305657850686
303,0.615051615051615
304,0.5943070409982175
305,0.6039516039516039
306,0.5787300524495034
307,0.6808864265927977
308,0.5893895348837209
309,0.5330242673992674
310,0.577117572692794
311,0.5946156413394148
312,0.5870674356699201
313,0.5493129432624113
314,0.5366588550385001
315,0.6074431818181818
316,0.5760918003565063
317,0.6192334575955264
318,0.6472727272727272
319,0.594246143452314
320,0.5811931818181817
321,0.5680985680985681
322,0.5546242444976622
323,0.5807245080500895
324,0.543783422459893
325,0.6049431818181817
326,0.6022014439578648
327,0.6097533757393148
328,0.5029628801431127
329,0.5263998175390581
330,0.550881277020286
331,0.5668994568229686
332,0.564857047502503
333,0.5906194096601074
334,0.6207810993249758
335,0.5680103591937845
336,0.5797902019863854
337,0.5474045715572571
338,0.5575703637779509
339,0.5778646132628433
340,0.4508333333333333
341,0.5942834681042228
342,0.5793333333333334
343,0.6459858124085125
344,0.46498142101114737
345,0.5857968059802922
346,0.5057375222816399
347,0.6001662049861496
348,0.5392702191567471
349,0.5739468864468864
350,0.5788237924865832
351,0.6614029255319149
352,0.5684090909090909
353,0.609473803071364
354,0.617773261065944
355,0.6089317375886525
356,0.6495655080213903
357,0.5697913102976394
358,0.613243123336291
359,0.6198337950138505
360,0.5396351762188943
361,0.6026945438282647
362,0.5791217430368374
363,0.6601941747572816
364,0.5760447843919743
365,0.5504103815439219
366,0.5823888888888888
367,0.6119243328454002
368,0.5875997340425532
369,0.5864946045166315
370,0.565550133096717
371,0.5458074534161491
372,0.5511484593837535
373,0.6229389483065954
374,0.5149046985815603
375,0.5874071610686177
376,0.6005036630036631
377,0.538017538017538
378,0.5374334516415262
379,0.5928977272727273
380,0.6273825354609929
381,0.5639406028368794
382,0.5985962566844919
383,0.5978212039532794
384,0.5783333333333334
385,0.6058673469387755
386,0.5616560651712978
387,0.5154633440872177
388,0.6357770608521527
389,0.5939519852262233
390,0.6279523172905526
391,0.588672446796532
392,0.5951718767382357
393,0.5698886094143011
394,0.6225210084033612
395,0.5834718989025608
396,0.5771677268162035
397,0.5963587401943566
398,0.6076701076701077
399,0.5562576211063075
400,0.5447619047619048
401,0.6078409090909092
402,0.5217752659574467
403,0.5657746160794941
404,0.5801117573269472
405,0.5131316489361702
406,0.6130113636363635
407,0.6004986149584488
408,0.5773624667258207
409,0.5069253663003663
410,0.5822214619682975
411,0.5752632783882784
412,0.6059074573225517
413,0.5202740967266961
414,0.5824645075421473
415,0.5277272727272728
416,0.6116284225695598
417,0.5797222222222222
418,0.6045338654251191
419,0.5273714539007093
420,0.6010187728937729
421,0.5895013416815742
422,0.6645796064400716
423,0.5503808864265929
424,0.5767048614973858
425,0.547170868347339
426,0.5538227677063394
427,0.6267313019390581
428,0.5920262770415675
429,0.5699187896317721
430,0.6641733156028369
431,0.6183753501400562
432,0.49890029325513197
433,0.5978888888888889
434,0.6317084078711985
435,0.5799071242496319
436,0.6098690153568203
437,0.5583785004516711
438,0.5653888888888889
439,0.5626911314984708
440,0.6314791403286979
441,0.5487967914438502
442,0.5701111111111111
443,0.6127272727272727
444,0.5439937943262412
445,0.5636230907457322
446,0.6151757011417803
447,0.6104444444444445
448,0.5402777777777777
449,0.5600734230726443
450,0.580257177696486
451,0.5844155844155844
452,0.6178583646938077
453,0.554076819407008
454,0.5752992021276596
455,0.5153623188405796
456,0.5092875750368104
457,0.5867170986761597
458,0.5545140051333557
459,0.5572638146167558
460,0.5846375846375846
461,0.5948459383753502
462,0.5622177055103885
463,0.5484766111677426
464,0.604034090909091
465,0.5325484764542936
466,0.5565106477373558
467,0.6254301254301254
468,0.6543730242360379
469,0.6146218487394958
470,0.5556791634219601
471,0.6028922872340425
472,0.6398260869565217
473,0.49604787714543813
474,0.527482269503546
475,0.6027358058608059
476,0.5551739668956198
477,0.5792703524377886
478,0.5388636363636363
479,0.5583072450805009
480,0.5432475158084914
481,0.5876010781671159
482,0.5884146341463415
483,0.6167005420054201
484,0.648235294117647
485,0.609467787114846
486,0.6149579831932773
487,0.6189355742296919
488,0.6572853185595569
489,0.6195179109474389
490,0.6290081599816114
491,0.5798504926945294
492,0.5342684456608507
493,0.6036125886524824
494,0.5239205239205239
495,0.5874893823565102
496,0.5602538185085355
497,0.6287684948270108
498,0.5666220287914295
499,0.5834441489361701
500,0.553501400560224
501,0.612521739130435
502,0.5476752021563343
503,0.6100881598035933
504,0.5280113636363637
505,0.605
506,0.5831074977416442
507,0.582779255319149
508,0.5922318840579711
509,0.5647361359570662
510,0.6657181118178774
511,0.6115865330480803
512,0.5205042016806722
513,0.6291431105198979
514,0.6064425770308123
515,0.6218248663101605
516,0.5738124374235176
517,0.5614612188365651
518,0.5551861702127658
519,0.5697727272727272
520,0.5962566844919786
521,0.5495480415132239
522,0.6120345744680852
523,0.6236666666666666
524,0.49689199689199687
525,0.6051726051726052
