sl_atr_mult,R_atr,size_fraction,mono_pre_peak,fwd_mfe_p5,fwd_mfe_p25,fwd_mfe_p50,fwd_mfe_p75,fwd_mfe_p95,frac_reach_1R,frac_reach_2R,frac_wrong_way_pre_peak,shape_tag,bimodal_separated,hartigan_dip_stat,hartigan_dip_pvalue,pct_peak_and_collapse,peak_mfe_p50_atr_units,gate_size,gate_mono,gate_mfe_p50,gate_reach_1R,gate_wrong_way,gate_shape,gate_local_peaks,gate_pass,composite,selected
0.5,0.5,0.3316708229,0.01817042607,0.01257242809,0.2245515654,0.565307706,1.014673373,2.521764939,0.2631578947,0.08270676692,0.6578947368,unclassified,0,0.0152575643,0.9737734035,0.2631578947,0.282653853,1,0,0,0,0,1,1,0,-1.326566416,0
1,1,0.3316708229,0.02192982456,0.01802725273,0.1364622617,0.3461457109,0.5603494111,1.301962121,0.1015037594,0.01503759398,0.2706766917,unclassified,0,0.01792441472,0.853842661,0.1015037594,0.3461457109,1,0,0,0,1,1,1,0,-1.097243108,0
1.5,1.5,0.3316708229,0.02819548872,0.01228484158,0.1179045269,0.2523895052,0.413559447,0.8843956601,0.03759398496,0.003759398496,0.07518796992,unclassified,0,0.01931436495,0.752568441,0.03759398496,0.3785842578,1,0,0,0,1,1,1,0,-0.9593984962,0
2,2,0.3316708229,0.02819548872,0.009213631183,0.08842839521,0.1932326428,0.3249755179,0.6632967451,0.01879699248,0.003759398496,0.03759398496,unclassified,0,0.02250593302,0.4809016933,0.01879699248,0.3864652856,1,0,0,0,1,1,1,0,-0.9406015038,0
3,3,0.3316708229,0.1875183091,0.007550903705,0.09632759557,0.2073113127,0.6653054634,4.185215567,0.2030075188,0.1278195489,0.01503759398,heavy_right_tail,0,0.02541175195,0.2760125682,0.1353383459,0.6219339382,1,0,0,0,1,1,1,0,-0.5745117661,0
4,4,0.3316708229,0.2861618048,0.01675204878,0.1088440249,0.3151863408,1.360414247,3.979919108,0.3045112782,0.1691729323,0.007518796992,heavy_right_tail,0,0.01376122842,0.991333297,0.1616541353,1.260745363,1,0,0,0,1,1,1,0,-0.366845714,0
